g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
4,10,1,1,14,600,,6,0.002,0.000,1,8,1
4,10,2,1,14,600,,2,0.002,0.000,1,6,1
4,10,2,2,14,600,,3,0.002,0.000,1,10,1
4,10,3,1,14,600,,1,0.002,0.000,1,7,1
4,10,3,2,14,600,,7,0.002,0.001,10,591,2
4,10,3,3,14,600,,7,0.002,0.000,4,138,3
4,10,4,1,14,600,,8,0.004,0.003,28,2290,4
4,10,4,2,14,600,,5,0.016,0.014,256,5050,7
4,10,4,3,14,600,,7,0.003,0.000,5,163,2
4,10,4,4,14,600,,5,0.002,0.001,5,159,4
4,10,5,1,14,600,,5,0.002,0.000,2,79,2
4,10,5,2,14,600,,4,0.001,0.000,1,16,1
4,10,5,3,14,600,,6,0.002,0.000,3,129,3
4,10,5,4,14,600,,5,0.002,0.001,10,396,4
4,10,5,5,14,600,,8,0.016,0.015,265,8944,5
4,10,6,1,14,600,,2,0.002,0.000,1,14,1
4,10,6,2,14,600,,4,0.001,0.000,3,142,3
4,10,6,3,14,600,,3,0.002,0.000,10,240,6
4,10,6,4,14,600,,5,0.009,0.008,229,4354,8
4,10,6,5,14,600,,5,0.009,0.007,158,4666,5
4,10,6,6,14,600,,7,1.437,1.435,30460,755314,6
4,10,7,1,14,600,,3,0.085,0.000,3,94,3
4,10,7,2,14,600,,5,0.003,0.002,44,920,10
4,10,7,3,14,600,,6,0.034,0.033,1089,19858,9
4,10,7,4,14,600,,6,0.020,0.017,273,11112,4
4,10,7,5,14,600,,5,0.021,0.019,557,10498,9
4,10,7,6,14,600,,6,0.044,0.042,796,25643,5
