g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
4,10,1,1,8,600,,2,0.003,0.000,1,4,1
4,10,2,1,8,600,,4,0.001,0.000,1,8,1
4,10,2,2,8,600,,6,0.001,0.000,3,57,2
4,10,3,1,8,600,,1,0.001,0.000,1,7,1
4,10,3,2,8,600,,7,0.001,0.000,1,17,1
4,10,3,3,8,600,,6,0.001,0.000,1,23,1
4,10,4,1,8,600,,5,0.001,0.000,4,170,4
4,10,4,2,8,600,,7,0.002,0.000,3,182,3
4,10,4,3,8,600,,4,0.001,0.000,3,69,2
4,10,4,4,8,600,,8,0.005,0.004,57,2685,3
4,10,5,1,8,600,,4,0.002,0.000,4,157,4
4,10,5,2,8,600,,5,0.001,0.000,1,18,1
4,10,5,3,8,600,,5,0.004,0.003,52,1810,3
4,10,5,4,8,600,,5,0.003,0.002,28,849,4
4,10,5,5,8,600,,7,0.002,0.001,11,295,4
4,10,6,1,8,600,,6,0.004,0.003,34,2096,6
4,10,6,2,8,600,,4,0.002,0.001,13,486,6
4,10,6,3,8,600,,3,0.002,0.000,2,59,2
4,10,6,4,8,600,,6,0.005,0.004,61,2674,5
4,10,6,5,8,600,,4,0.003,0.001,23,520,5
4,10,6,6,8,600,,9,0.664,0.663,12503,368990,6
4,10,7,1,8,600,,3,0.031,0.001,13,481,7
4,10,7,2,8,600,,5,0.005,0.004,68,2295,7
4,10,7,3,8,600,,4,0.003,0.002,47,925,5
4,10,7,4,8,600,,4,0.004,0.002,52,1057,7
4,10,7,5,8,600,,5,0.029,0.027,595,16375,5
4,10,7,6,8,600,,5,0.014,0.011,301,5624,7
4,10,7,7,8,600,,5,0.008,0.007,157,2543,7
4,10,8,1,8,600,,2,0.002,0.000,7,194,7
4,10,8,2,8,600,,5,0.003,0.001,29,917,8
4,10,8,3,8,600,,5,0.044,0.042,837,27045,5
4,10,8,4,8,600,,4,0.008,0.005,141,2604,6
4,10,8,5,8,600,,6,0.008,0.006,128,4168,5
4,10,8,6,8,600,,8,0.633,0.631,9034,333576,5
4,10,8,7,8,600,,7,7.074,7.072,153256,2997435,11
4,10,8,8,8,600,,6,2.485,1.975,38770,854143,7
4,10,9,1,8,600,,6,0.085,0.083,1233,49202,9
4,10,9,2,8,600,,6,0.022,0.021,262,13759,11
4,10,9,3,8,600,,6,1.950,1.948,30692,909527,3
4,10,9,4,8,600,,5,0.052,0.050,920,30951,3
4,10,9,5,8,600,,6,0.966,0.964,21993,420856,5
