g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
4,10,1,1,2,600,,0,0.000,0.000,0,0,0
4,10,2,1,2,600,,0,0.000,0.000,0,0,0
4,10,2,2,2,600,,4,0.004,0.000,1,11,1
4,10,3,1,2,600,,4,0.004,0.000,1,10,1
4,10,3,2,2,600,,4,0.003,0.000,7,132,4
4,10,3,3,2,600,,6,0.005,0.000,1,22,1
4,10,4,1,2,600,,0,0.000,0.000,0,0,0
4,10,4,2,2,600,,4,0.004,0.001,5,243,5
4,10,4,3,2,600,,6,0.006,0.001,15,362,3
4,10,4,4,2,600,,4,0.008,0.001,12,242,4
4,10,5,1,2,600,,3,0.007,0.000,4,135,4
4,10,5,2,2,600,,3,0.017,0.001,8,180,5
4,10,5,3,2,600,,5,0.007,0.002,21,1140,2
4,10,5,4,2,600,,5,0.018,0.001,7,215,4
4,10,5,5,2,600,,5,0.009,0.001,13,340,5
4,10,6,1,2,600,,0,0.000,0.000,0,0,0
4,10,6,2,2,600,,7,0.010,0.004,39,2019,6
4,10,6,3,2,600,,7,19.250,19.240,353177,10320623,4
4,10,6,4,2,600,,6,1.286,0.252,5528,138275,4
4,10,6,5,2,600,,5,0.003,0.001,7,280,6
4,10,6,6,2,600,,6,0.014,0.013,346,5833,6
4,10,7,1,2,600,,0,0.000,0.000,0,0,0
4,10,7,2,2,600,,1,0.002,0.000,1,15,1
4,10,7,3,2,600,,3,0.002,0.000,3,110,3
4,10,7,4,2,600,,5,0.004,0.002,30,1271,5
4,10,7,5,2,600,Unsolvable,,0.002,0.000,0,32,1
4,10,7,6,2,600,,6,0.114,0.112,2198,62892,6
