g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
4,10,1,1,7,600,,3,0.002,0.000,1,5,1
4,10,2,1,7,600,,4,0.002,0.000,1,8,1
4,10,2,2,7,600,,5,0.002,0.000,1,12,1
4,10,3,1,7,600,,6,0.004,0.003,16,991,3
4,10,3,2,7,600,,4,0.002,0.000,2,35,2
4,10,3,3,7,600,,8,0.002,0.000,1,21,1
4,10,4,1,7,600,,1,0.002,0.000,1,9,1
4,10,4,2,7,600,,5,0.002,0.001,7,268,2
4,10,4,3,7,600,,8,0.006,0.004,20,1043,5
4,10,4,4,7,600,,6,0.004,0.002,13,315,4
4,10,5,1,7,600,,3,0.002,0.001,24,377,5
4,10,5,2,7,600,,2,0.002,0.000,1,12,1
4,10,5,3,7,600,,4,0.003,0.002,36,1247,2
4,10,5,4,7,600,,3,0.002,0.001,8,184,4
4,10,5,5,7,600,,6,0.002,0.001,3,120,3
4,10,6,1,7,600,,3,0.002,0.001,11,346,6
4,10,6,2,7,600,,5,0.003,0.001,19,652,2
4,10,6,3,7,600,,4,0.002,0.001,21,436,5
4,10,6,4,7,600,,5,0.003,0.001,15,783,5
4,10,6,5,7,600,,3,0.002,0.000,2,57,2
4,10,6,6,7,600,,8,0.505,0.504,10961,286499,6
4,10,7,1,7,600,,5,0.107,0.082,1351,57437,7
4,10,7,2,7,600,,4,0.012,0.008,158,5526,4
4,10,7,3,7,600,,5,0.035,0.034,527,23887,7
4,10,7,4,7,600,,4,0.004,0.002,52,1452,5
