g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
4,10,1,1,12,600,,2,0.002,0.000,1,4,1
4,10,2,1,12,600,,4,0.002,0.000,1,8,1
4,10,2,2,12,600,,6,0.002,0.000,3,60,2
4,10,3,1,12,600,,4,0.002,0.000,1,10,1
4,10,3,2,12,600,,7,0.003,0.001,7,470,3
4,10,3,3,12,600,,6,0.002,0.000,1,17,1
4,10,4,1,12,600,,2,0.001,0.000,1,10,1
4,10,4,2,12,600,,4,0.002,0.001,23,625,4
4,10,4,3,12,600,,5,0.002,0.001,22,742,4
4,10,4,4,12,600,,10,0.028,0.026,433,17667,4
4,10,5,1,12,600,,4,0.003,0.001,12,402,5
4,10,5,2,12,600,,3,0.002,0.000,5,132,3
4,10,5,3,12,600,,3,0.002,0.001,11,220,5
4,10,5,4,12,600,,6,0.004,0.003,50,1478,4
4,10,5,5,12,600,,6,0.004,0.003,57,1151,5
4,10,6,1,12,600,,4,0.002,0.000,4,208,4
4,10,6,2,12,600,,5,0.004,0.003,52,1862,4
4,10,6,3,12,600,,5,0.006,0.004,128,2343,6
4,10,6,4,12,600,,4,0.004,0.003,39,1376,8
4,10,6,5,12,600,,6,0.033,0.031,484,20474,5
4,10,6,6,12,600,,5,0.007,0.005,75,2602,7
4,10,7,1,12,600,,4,0.003,0.002,29,1124,7
4,10,7,2,12,600,,4,0.002,0.001,7,322,5
4,10,7,3,12,600,,4,0.003,0.001,17,698,5
4,10,7,4,12,600,,5,0.033,0.031,603,18053,5
4,10,7,5,12,600,,4,0.004,0.002,34,833,5
4,10,7,6,12,600,,6,8.566,8.565,154199,4365859,6
