g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
4,10,1,1,13,1|2|600|4|1|1,,9,0,9,2,12,2635,962,7404,9,9,9
4,10,1,2,13,1|2|600|4|1|1,,11,0,19,16,36,8943,2740,25579,9,11,11
4,10,1,3,13,1|2|600|4|1|1,,11,0,21,23,44,10519,2886,30994,7,11,11
4,10,1,4,13,1|2|600|4|1|1,,12,0,24,31,56,11981,3128,35095,6,12,12
4,10,1,5,13,1|2|600|4|1|1,,31,0,101,6342,6444,50901,12970,150494,11,31,31
4,10,1,6,13,1|2|600|4|1|1,Timeout,,0,167,600525,0,83174,21852,241598,8,45,46
4,10,1,7,13,1|2|600|4|1|1,,36,0,217,316099,316317,101847,24974,302222,8,36,36
4,10,1,8,13,1|2|600|4|1|1,Timeout,,0,380,603829,0,182822,45376,538044,13,66,71
4,10,1,9,13,1|2|600|4|1|1,Timeout,,0,276,602886,0,133514,31218,400127,8,33,-1
4,10,1,10,13,1|2|600|4|1|1,Timeout,,0,331,603780,0,162025,38564,481389,9,37,-1
4,10,2,1,13,1|2|600|4|1|1,,3,0,3,0,4,1773,580,5061,3,3,3
4,10,2,2,13,1|2|600|4|1|1,,6,0,9,2,12,5027,1352,15151,6,6,6
4,10,2,3,13,1|2|600|4|1|1,,11,0,43,67,112,20388,4572,65806,9,11,11
4,10,2,4,13,1|2|600|4|1|1,,6,0,19,3,23,9395,2032,30047,6,6,6
4,10,2,5,13,1|2|600|4|1|1,,7,0,36,18,55,17385,3716,55659,5,7,7
4,10,2,6,13,1|2|600|4|1|1,,18,0,150,21021,21172,64915,12696,214555,8,18,18
4,10,2,7,13,1|2|600|4|1|1,,17,0,142,35248,35391,58011,10828,193365,6,17,17
4,10,2,8,13,1|2|600|4|1|1,,24,0,162,169013,169176,71772,13952,235752,7,24,24
4,10,2,9,13,1|2|600|4|1|1,,25,0,341,511464,511807,144891,25908,486985,6,25,25
4,10,2,10,13,1|2|600|4|1|1,Timeout,,0,224,603833,0,100779,19048,332155,8,17,-1
4,10,3,1,13,1|2|600|4|1|1,,6,0,10,2,12,5036,1350,15591,6,6,6
4,10,3,2,13,1|2|600|4|1|1,,6,0,14,2,16,6864,1692,21336,6,6,6
4,10,3,3,13,1|2|600|4|1|1,,9,0,30,5,35,13972,2898,46101,9,9,9
4,10,3,4,13,1|2|600|4|1|1,,11,0,66,576,643,30132,5736,101954,8,11,11
4,10,3,5,13,1|2|600|4|1|1,,6,0,30,5,36,14140,2718,47191,6,6,6
4,10,3,6,13,1|2|600|4|1|1,Unsolvable,,,,,,,,,,,
4,10,3,7,13,1|2|600|4|1|1,,13,0,98,17080,17179,43557,7242,151022,7,13,13
4,10,3,8,13,1|2|600|4|1|1,,16,0,147,22393,22541,62568,10080,218286,9,16,16
4,10,3,9,13,1|2|600|4|1|1,Timeout,,0,254,606111,0,109555,19062,375130,8,17,-1
4,10,3,10,13,1|2|600|4|1|1,Timeout,,0,226,605474,0,97725,15660,340825,6,13,-1
4,10,4,1,13,1|2|600|4|1|1,,2,0,5,1,7,2677,728,8017,2,2,2
4,10,4,2,13,1|2|600|4|1|1,,5,0,18,3,22,8530,1744,28430,5,5,5
4,10,4,3,13,1|2|600|4|1|1,,7,0,31,5,36,14175,2712,47965,7,7,7
4,10,4,4,13,1|2|600|4|1|1,,8,0,44,16,60,19728,3488,67880,8,8,8
4,10,4,5,13,1|2|600|4|1|1,,7,0,49,16,65,20604,3496,71262,7,7,7
4,10,4,6,13,1|2|600|4|1|1,,6,0,83,83,167,33324,5328,117340,5,6,6
4,10,4,7,13,1|2|600|4|1|1,,9,0,100,85,186,43460,6920,152908,6,9,9
4,10,4,8,13,1|2|600|4|1|1,,18,0,226,413395,413622,95512,14464,340592,6,18,18
4,10,4,9,13,1|2|600|4|1|1,,15,0,260,268929,269191,105679,15672,377983,6,15,15
4,10,4,10,13,1|2|600|4|1|1,,14,0,255,206524,206780,100586,14192,363298,5,14,14
4,10,5,1,13,1|2|600|4|1|1,,2,0,6,1,8,3330,874,9931,2,2,2
4,10,5,2,13,1|2|600|4|1|1,,0,0,0,0,1,718,356,1338,0,0,0
4,10,5,3,13,1|2|600|4|1|1,,6,0,34,5,40,15244,2718,52403,6,6,6
4,10,5,4,13,1|2|600|4|1|1,,7,0,50,16,67,22038,3496,78032,7,7,7
4,10,5,5,13,1|2|600|4|1|1,,7,0,62,19,82,25932,3890,92645,7,7,7
4,10,5,6,13,1|2|600|4|1|1,,7,0,98,110,209,38816,5868,138704,5,7,7
