g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
8,10,1,1,13,1|2|600|4|1|1,,8,0,28,6,35,10625,3458,31102,8,8,8
8,10,1,2,13,1|2|600|4|1|1,,15,0,92,75,168,42284,10948,127632,9,15,15
8,10,1,3,13,1|2|600|4|1|1,,22,0,173,323,497,80314,19206,243253,12,22,22
8,10,1,4,13,1|2|600|4|1|1,,22,0,219,274,494,104155,24008,314805,12,22,22
8,10,1,5,13,1|2|600|4|1|1,,29,0,385,8986,9373,183436,40330,561789,17,29,29
8,10,1,6,13,1|2|600|4|1|1,,41,0,834,321400,322236,399340,87372,1225828,16,41,41
8,10,1,7,13,1|2|600|4|1|1,Timeout,,0,909,605885,0,435551,93710,1335958,15,31,-1
8,10,1,8,13,1|2|600|4|1|1,Timeout,,0,1120,606165,0,531330,112336,1634680,16,33,-1
8,10,1,9,13,1|2|600|4|1|1,Timeout,,0,1492,607415,0,706842,147858,2176607,19,39,-1
8,10,1,10,13,1|2|600|4|1|1,Timeout,,0,1670,617733,0,787620,162644,2431352,19,39,-1
8,10,2,1,13,1|2|600|4|1|1,,11,0,52,19,72,26006,6916,81306,11,11,11
8,10,2,2,13,1|2|600|4|1|1,,11,0,93,27,120,41774,9224,134750,11,11,11
8,10,2,3,13,1|2|600|4|1|1,,14,0,262,179,442,111565,22092,368871,11,14,14
8,10,2,4,13,1|2|600|4|1|1,,25,0,406,11453,11861,180840,33424,606140,14,25,25
8,10,2,5,13,1|2|600|4|1|1,,21,0,426,21870,22297,190493,33620,641155,12,21,21
8,10,2,6,13,1|2|600|4|1|1,,26,0,825,77970,78796,367919,63000,1246583,20,26,26
8,10,2,7,13,1|2|600|4|1|1,Timeout,,0,852,614163,0,379176,63964,1284258,18,19,-1
8,10,2,8,13,1|2|600|4|1|1,Timeout,,0,1499,612236,0,661252,109472,2255808,14,29,35
8,10,2,9,13,1|2|600|4|1|1,Timeout,,0,2172,625045,0,947576,154212,3238854,18,37,72
8,10,2,10,13,1|2|600|4|1|1,Timeout,,0,1918,617643,0,826965,131368,2835349,14,29,42
