g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
8,10,1,1,16,1|2|600|4|1|1,,14,0,45,9,54,18521,5762,54814,14,14,14
8,10,1,2,16,1|2|600|4|1|1,,32,0,148,52003,52154,73091,19012,222911,16,32,32
8,10,1,3,16,1|2|600|4|1|1,,17,0,148,92,240,73035,17670,220038,11,17,17
8,10,1,4,16,1|2|600|4|1|1,,29,0,311,1566,1878,147745,33608,450507,17,29,29
8,10,1,5,16,1|2|600|4|1|1,,35,0,587,512037,512626,275142,61066,847935,13,35,35
8,10,1,6,16,1|2|600|4|1|1,Timeout,,0,1105,609666,0,525076,114252,1618324,21,48,52
8,10,1,7,16,1|2|600|4|1|1,Timeout,,0,1215,617610,0,578203,124430,1777810,20,51,60
8,10,1,8,16,1|2|600|4|1|1,Timeout,,0,1464,607492,0,695093,146896,2142243,21,43,-1
8,10,1,9,16,1|2|600|4|1|1,Timeout,,0,1484,623601,0,708002,147858,2177767,19,39,76
8,10,1,10,16,1|2|600|4|1|1,Timeout,,0,1593,610765,0,747142,154196,2304570,18,37,-1
8,10,2,1,16,1|2|600|4|1|1,,3,0,15,5,21,8052,2308,23658,3,3,3
8,10,2,2,16,1|2|600|4|1|1,,12,0,94,26,122,45218,9992,144754,12,12,12
8,10,2,3,16,1|2|600|4|1|1,,17,0,192,50,243,87247,17292,286453,17,17,17
8,10,2,4,16,1|2|600|4|1|1,,25,0,575,23465,24041,252553,47248,848205,10,25,25
8,10,2,5,16,1|2|600|4|1|1,,29,0,596,94986,95584,264828,47060,890690,17,29,29
8,10,2,6,16,1|2|600|4|1|1,,24,0,607,106090,106698,273240,47640,920824,15,24,24
8,10,2,7,16,1|2|600|4|1|1,Timeout,,0,816,614419,0,360258,60508,1223192,17,30,31
8,10,2,8,16,1|2|600|4|1|1,Timeout,,0,1745,615668,0,761601,124832,2600461,16,33,64
8,10,2,9,16,1|2|600|4|1|1,Timeout,,0,1071,618836,0,474956,78180,1611858,18,19,-1
8,10,2,10,16,1|2|600|4|1|1,Timeout,,0,2179,618764,0,938310,149800,3211862,16,33,-1
8,10,3,1,16,1|2|600|4|1|1,,10,0,76,25,103,36672,8454,118331,10,10,10
8,10,3,2,16,1|2|600|4|1|1,,4,0,57,14,72,23172,4812,74960,4,4,4
8,10,3,3,16,1|2|600|4|1|1,,10,0,159,46,206,71744,12690,243801,10,10,10
8,10,3,4,16,1|2|600|4|1|1,,12,0,472,197,670,196978,30936,692620,11,12,12
8,10,3,5,16,1|2|600|4|1|1,,16,0,498,4257,4755,212094,32286,748529,10,16,16
8,10,3,6,16,1|2|600|4|1|1,,24,0,997,234750,235748,419778,60516,1499374,17,24,24
8,10,3,7,16,1|2|600|4|1|1,,21,0,944,116052,116997,399425,55722,1431422,14,21,21
8,10,3,8,16,1|2|600|4|1|1,,20,0,988,301273,302262,414141,57072,1486899,13,20,20
8,10,3,9,16,1|2|600|4|1|1,,27,0,1253,543080,544335,523741,71478,1876752,15,27,27
8,10,3,10,16,1|2|600|4|1|1,Timeout,,0,1507,634560,0,622301,82428,2244809,16,25,32
8,10,4,1,16,1|2|600|4|1|1,,10,0,110,29,140,51196,10568,169320,10,10,10
8,10,4,2,16,1|2|600|4|1|1,,8,0,131,35,167,57590,10384,195774,8,8,8
8,10,4,3,16,1|2|600|4|1|1,,8,0,179,32,212,75930,12120,264378,8,8,8
8,10,4,4,16,1|2|600|4|1|1,,15,0,403,54,458,171045,24608,611225,15,15,15
8,10,4,5,16,1|2|600|4|1|1,,13,0,779,715,1496,322873,43240,1175849,12,13,13
8,10,4,6,16,1|2|600|4|1|1,,12,0,744,2014,2759,309907,40368,1132891,10,12,12
8,10,4,7,16,1|2|600|4|1|1,,19,0,1211,47042,48254,498532,61304,1841004,14,19,19
8,10,4,8,16,1|2|600|4|1|1,,18,0,1166,149501,150669,475968,57664,1759672,12,18,18
8,10,4,9,16,1|2|600|4|1|1,Timeout,,0,1374,631694,0,561455,67464,2076907,13,20,22
8,10,4,10,16,1|2|600|4|1|1,Timeout,,0,1443,637871,0,583230,67280,2169542,12,19,24
8,10,5,1,16,1|2|600|4|1|1,,7,0,102,25,128,47457,9226,157166,7,7,7
8,10,5,2,16,1|2|600|4|1|1,,16,0,339,65,406,144070,22868,509778,16,16,16
8,10,5,3,16,1|2|600|4|1|1,,14,0,376,64,440,160469,23070,577596,14,14,14
8,10,5,4,16,1|2|600|4|1|1,,11,0,365,52,418,155152,20776,562064,11,11,11
8,10,5,5,16,1|2|600|4|1|1,,10,0,736,350,1087,298012,36530,1105953,9,10,10
8,10,5,6,16,1|2|600|4|1|1,,10,0,770,2463,3234,310753,35964,1162233,8,10,10
8,10,5,7,16,1|2|600|4|1|1,,16,0,1378,18625,20004,557770,62278,2101181,13,16,16
8,10,5,8,16,1|2|600|4|1|1,,18,0,1544,77680,79226,618258,67472,2333456,13,18,18
8,10,5,9,16,1|2|600|4|1|1,,18,0,1987,111926,113914,792326,83418,3008535,15,18,18
8,10,5,10,16,1|2|600|4|1|1,,16,0,1471,220876,222348,581545,60580,2206229,10,16,16
8,10,6,1,16,1|2|600|4|1|1,,11,0,206,40,246,92455,16140,316605,11,11,11
8,10,6,2,16,1|2|600|4|1|1,,13,0,361,57,419,150898,21528,543730,13,13,13
8,10,6,3,16,1|2|600|4|1|1,,5,0,172,32,205,74161,10404,264541,5,5,5
8,10,6,4,16,1|2|600|4|1|1,,11,0,459,68,528,188790,23088,698110,11,11,11
8,10,6,5,16,1|2|600|4|1|1,,11,0,528,70,599,217783,25404,809539,11,11,11
8,10,6,6,16,1|2|600|4|1|1,,15,0,846,172,1019,341893,36936,1292157,15,15,15
8,10,6,7,16,1|2|600|4|1|1,,16,0,1014,450,1465,407666,42516,1546568,16,16,16
8,10,6,8,16,1|2|600|4|1|1,,13,0,1590,31551,33143,623788,61920,2392088,11,13,13
8,10,6,9,16,1|2|600|4|1|1,,13,0,1729,23107,24837,681597,66348,2618551,11,13,13
8,10,6,10,16,1|2|600|4|1|1,,18,0,2878,368237,371118,1114557,101496,4326013,16,18,18
8,10,7,1,16,1|2|600|4|1|1,,7,0,167,34,202,74944,12302,256795,7,7,7
8,10,7,2,16,1|2|600|4|1|1,,11,0,362,52,416,150716,20764,543402,11,11,11
