g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
4,10,1,1,2,1|2|600|4|1|1,,0,0,0,0,1,136,80,244,0,0,0
4,10,1,2,2,1|2|600|4|1|1,,5,0,11,1,13,2446,674,7220,5,5,5
4,10,1,3,2,1|2|600|4|1|1,,9,0,18,14,33,7467,1875,22931,6,9,9
4,10,1,4,2,1|2|600|4|1|1,,17,0,37,40,77,18305,4404,56567,12,17,17
4,10,1,5,2,1|2|600|4|1|1,,12,0,39,22,62,19285,4373,60457,10,12,12
4,10,1,6,2,1|2|600|4|1|1,,17,0,45,91,136,20605,4566,64683,9,17,17
4,10,1,7,2,1|2|600|4|1|1,,19,0,101,193,295,48102,10071,154470,9,19,19
4,10,1,8,2,1|2|600|4|1|1,,17,0,83,358,441,39898,8824,125896,7,17,17
4,10,1,9,2,1|2|600|4|1|1,,19,0,69,64,134,33381,7065,105617,10,19,19
4,10,1,10,2,1|2|600|4|1|1,,19,0,73,120,194,35705,7738,112067,10,19,19
4,10,2,1,2,1|2|600|4|1|1,,0,0,0,0,0,244,128,446,0,0,0
4,10,2,2,2,1|2|600|4|1|1,,4,0,6,0,7,3140,804,9668,4,4,4
4,10,2,3,2,1|2|600|4|1|1,,7,0,16,2,19,7666,1542,25418,7,7,7
4,10,2,4,2,1|2|600|4|1|1,,8,0,35,21,57,15934,2920,54626,6,8,8
4,10,2,5,2,1|2|600|4|1|1,,9,0,57,35,92,23739,4362,81053,8,9,9
4,10,2,6,2,1|2|600|4|1|1,,6,0,33,14,49,15190,2604,52422,4,6,6
4,10,2,7,2,1|2|600|4|1|1,,10,0,55,91,147,24031,4174,82517,6,10,10
4,10,2,8,2,1|2|600|4|1|1,,10,0,78,51,130,33543,5296,118123,7,10,10
4,10,2,9,2,1|2|600|4|1|1,,10,0,67,293,361,29966,5010,103856,6,10,10
4,10,2,10,2,1|2|600|4|1|1,,11,0,87,125,213,38219,6260,133307,7,11,11
4,10,3,1,2,1|2|600|4|1|1,,4,0,6,1,7,3261,883,9757,4,4,4
4,10,3,2,2,1|2|600|4|1|1,,4,0,9,1,11,4661,1046,15043,4,4,4
4,10,3,3,2,1|2|600|4|1|1,,4,0,12,2,14,5866,1209,19206,4,4,4
4,10,3,4,2,1|2|600|4|1|1,,7,0,26,4,31,11982,2188,40990,7,7,7
4,10,3,5,2,1|2|600|4|1|1,,8,0,37,14,52,16646,2751,58566,8,8,8
4,10,3,6,2,1|2|600|4|1|1,,8,0,47,15,63,19241,3042,68327,8,8,8
4,10,3,7,2,1|2|600|4|1|1,,8,0,87,42,130,36078,5541,129246,7,8,8
4,10,3,8,2,1|2|600|4|1|1,,8,0,99,42,142,42039,6024,152557,7,8,8
4,10,3,9,2,1|2|600|4|1|1,,9,0,110,56,167,46593,6507,169617,7,9,9
4,10,3,10,2,1|2|600|4|1|1,,7,0,66,16,84,28179,3742,103075,7,7,7
4,10,4,1,2,1|2|600|4|1|1,,0,0,0,0,1,460,224,850,0,0,0
4,10,4,2,2,1|2|600|4|1|1,,4,0,13,2,15,6264,1288,20636,4,4,4
4,10,4,3,2,1|2|600|4|1|1,,6,0,25,3,29,11562,2028,39800,6,6,6
4,10,4,4,2,1|2|600|4|1|1,,4,0,20,6,27,9170,1616,31634,4,4,4
4,10,4,5,2,1|2|600|4|1|1,,3,0,21,3,24,9179,1428,32547,3,3,3
4,10,4,6,2,1|2|600|4|1|1,,5,0,39,13,53,16883,2328,61803,5,5,5
4,10,4,7,2,1|2|600|4|1|1,,7,0,107,52,161,42851,5436,159413,6,7,7
4,10,4,8,2,1|2|600|4|1|1,,8,0,142,63,206,55423,6752,208175,7,8,8
4,10,4,9,2,1|2|600|4|1|1,,6,0,86,38,125,35465,4356,132719,4,6,6
4,10,4,10,2,1|2|600|4|1|1,,7,0,88,34,122,35493,4136,133653,7,7,7
4,10,5,1,2,1|2|600|4|1|1,,2,0,12,1,14,3338,821,10166,2,2,2
4,10,5,2,2,1|2|600|4|1|1,,3,0,20,2,23,6156,1226,20384,3,3,3
4,10,5,3,2,1|2|600|4|1|1,,5,0,28,4,33,12565,2031,44401,5,5,5
4,10,5,4,2,1|2|600|4|1|1,,5,0,31,5,37,14005,2228,49567,5,5,5
4,10,5,5,2,1|2|600|4|1|1,,5,0,43,14,57,18202,2425,67010,5,5,5
4,10,5,6,2,1|2|600|4|1|1,,9,0,84,25,110,33864,4350,125856,9,9,9
4,10,5,7,2,1|2|600|4|1|1,,6,0,71,21,92,25752,3283,95728,6,6,6
4,10,5,8,2,1|2|600|4|1|1,,7,0,149,59,209,55865,6488,211831,6,7,7
4,10,5,9,2,1|2|600|4|1|1,,6,0,80,27,108,32751,3741,123963,6,6,6
4,10,5,10,2,1|2|600|4|1|1,,6,0,156,72,230,56142,6210,214220,5,6,6
4,10,6,1,2,1|2|600|4|1|1,,0,0,0,0,1,676,320,1254,0,0,0
4,10,6,2,2,1|2|600|4|1|1,,7,0,35,6,41,16037,2828,55007,7,7,7
4,10,6,3,2,1|2|600|4|1|1,,7,0,79,29,109,34164,5010,123658,6,7,7
4,10,6,4,2,1|2|600|4|1|1,,6,0,50,14,65,20854,2936,75858,6,6,6
4,10,6,5,2,1|2|600|4|1|1,,5,0,56,19,76,21863,2718,81515,5,5,5
4,10,6,6,2,1|2|600|4|1|1,,5,0,64,17,81,23907,2916,89565,5,5,5
4,10,6,7,2,1|2|600|4|1|1,,6,0,84,19,104,31883,3626,120961,6,6,6
4,10,6,8,2,1|2|600|4|1|1,,7,0,171,58,230,63599,7120,242411,6,7,7
4,10,6,9,2,1|2|600|4|1|1,,6,0,96,26,123,38736,4086,148714,6,6,6
4,10,6,10,2,1|2|600|4|1|1,,6,0,112,30,143,42190,4316,162618,6,6,6
4,10,7,1,2,1|2|600|4|1|1,,0,0,2,0,3,784,368,1456,0,0,0
4,10,7,2,2,1|2|600|4|1|1,,1,0,12,1,14,3535,814,10963,1,1,1
4,10,7,3,2,1|2|600|4|1|1,,3,0,24,3,28,10652,1749,36934,3,3,3
4,10,7,4,2,1|2|600|4|1|1,,5,0,48,16,65,20796,2812,75856,5,5,5
4,10,7,5,2,1|2|600|4|1|1,Unsolvable,,,,,,,,,,,
4,10,7,6,2,1|2|600|4|1|1,,5,0,72,18,91,26948,3210,101080,5,5,5
4,10,7,7,2,1|2|600|4|1|1,,6,0,150,49,200,56145,6209,213993,5,6,6
4,10,7,8,2,1|2|600|4|1|1,,8,0,125,26,153,49924,5384,190806,8,8,8
4,10,7,9,2,1|2|600|4|1|1,,5,0,155,47,204,56990,5679,220750,4,5,5
4,10,7,10,2,1|2|600|4|1|1,,6,0,119,29,149,46858,4662,181372,6,6,6
4,10,8,1,2,1|2|600|4|1|1,,0,0,2,0,3,892,416,1658,0,0,0
4,10,8,2,2,1|2|600|4|1|1,,3,0,30,3,34,10784,1808,36976,3,3,3
4,10,8,3,2,1|2|600|4|1|1,,7,0,114,43,157,45939,6264,167733,6,7,7
4,10,8,4,2,1|2|600|4|1|1,,5,0,56,8,64,23197,3104,84661,5,5,5
4,10,8,5,2,1|2|600|4|1|1,,3,0,44,11,56,18428,2216,68692,3,3,3
4,10,8,6,2,1|2|600|4|1|1,,5,0,75,21,97,29742,3504,111638,5,5,5
4,10,8,7,2,1|2|600|4|1|1,,6,0,121,27,149,44559,4312,172813,6,6,6
4,10,8,8,2,1|2|600|4|1|1,,5,0,166,49,216,59720,5824,231688,4,5,5
4,10,8,9,2,1|2|600|4|1|1,,6,0,124,28,152,49327,4776,191521,6,6,6
4,10,8,10,2,1|2|600|4|1|1,,5,0,128,30,159,46809,4304,183009,5,5,5
4,10,9,1,2,1|2|600|4|1|1,,0,0,2,0,3,1000,464,1860,0,0,0
4,10,9,2,2,1|2|600|4|1|1,,2,0,27,3,31,8459,1506,28325,2,2,2
4,10,9,3,2,1|2|600|4|1|1,,4,0,47,6,54,20092,2667,73044,4,4,4
4,10,9,4,2,1|2|600|4|1|1,,6,0,86,26,113,35586,3956,134300,6,6,6
4,10,9,5,2,1|2|600|4|1|1,,4,0,68,16,85,25529,3005,95293,4,4,4
4,10,9,6,2,1|2|600|4|1|1,,4,0,77,18,96,29754,3174,113228,4,4,4
4,10,9,7,2,1|2|600|4|1|1,,5,0,104,25,129,39140,3999,150196,5,5,5
4,10,9,8,2,1|2|600|4|1|1,,6,0,223,78,302,80354,7640,312656,5,6,6
4,10,9,9,2,1|2|600|4|1|1,,6,0,228,76,306,87497,8001,342565,5,6,6
4,10,9,10,2,1|2|600|4|1|1,,5,0,134,27,162,52830,4602,207724,5,5,5
4,10,10,1,2,1|2|600|4|1|1,,4,0,40,11,52,15370,2570,52092,4,4,4
4,10,10,2,2,1|2|600|4|1|1,,3,0,36,5,41,14899,2196,52421,3,3,3
