g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
3,10,1,1,13,1|2|600|4|1|1,,3,0,1,0,3,462,216,1124,3,3,3
3,10,1,2,13,1|2|600|4|1|1,,8,0,10,9,20,2828,1053,7520,6,8,8
3,10,1,3,13,1|2|600|4|1|1,,7,0,4,2,7,2478,864,6500,7,7,7
3,10,1,4,13,1|2|600|4|1|1,,16,0,18,150,169,8923,2835,24527,5,16,16
3,10,1,5,13,1|2|600|4|1|1,,34,0,62,11026,11089,29015,9234,79019,7,34,34
3,10,1,6,13,1|2|600|4|1|1,,37,0,52,30629,30683,25709,7749,71277,5,37,37
3,10,1,7,13,1|2|600|4|1|1,,65,0,154,168770,168928,70866,20952,197198,6,65,65
3,10,1,8,13,1|2|600|4|1|1,Maximum (maximum) makespan exceeded,,0,445,575,0,213870,62451,596510,4,257,-1
3,10,2,1,13,1|2|600|4|1|1,,3,0,1,0,2,834,324,2205,3,3,3
3,10,2,2,13,1|2|600|4|1|1,,2,0,1,0,2,898,324,2386,2,2,2
3,10,2,3,13,1|2|600|4|1|1,Timeout,,0,260,602397,0,110147,34695,322595,4,129,-1
3,10,2,4,13,1|2|600|4|1|1,Timeout,,0,290,602563,0,120918,36450,356394,7,113,-1
3,10,2,5,13,1|2|600|4|1|1,,7,0,18,30,49,8621,2457,25521,3,7,7
3,10,2,6,13,1|2|600|4|1|1,,17,0,37,43725,43764,17178,4536,52598,5,17,17
3,10,2,7,13,1|2|600|4|1|1,Timeout,,0,90,603224,0,38744,9963,119696,5,21,-1
3,10,2,8,13,1|2|600|4|1|1,Maximum (maximum) makespan exceeded,,0,457,18459,0,197309,52110,601761,6,193,-1
3,10,3,1,13,1|2|600|4|1|1,,2,0,1,0,2,924,324,2552,2,2,2
3,10,3,2,13,1|2|600|4|1|1,,5,0,5,1,7,2648,810,7817,5,5,5
3,10,3,3,13,1|2|600|4|1|1,,5,0,15,2,18,3249,972,9495,5,5,5
3,10,3,4,13,1|2|600|4|1|1,,4,0,20,8,29,5063,1323,15897,3,4,4
