g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
3,10,1,1,9,1|2|600|4|1|1,,3,0,1,0,2,480,216,1226,3,3,3
3,10,1,2,9,1|2|600|4|1|1,,10,0,8,10,19,2833,1053,7525,6,10,10
3,10,1,3,9,1|2|600|4|1|1,,17,0,31,125,157,10402,3564,28174,8,17,17
3,10,1,4,9,1|2|600|4|1|1,,18,0,30,435,466,10635,3375,29315,6,18,18
3,10,1,5,9,1|2|600|4|1|1,,34,0,60,19319,19381,29011,9234,79015,7,34,34
3,10,1,6,9,1|2|600|4|1|1,Timeout,,0,241,604892,0,112481,36477,301545,6,97,-1
3,10,1,7,9,1|2|600|4|1|1,Timeout,,0,210,601725,0,94242,27864,262558,4,65,96
3,10,1,8,9,1|2|600|4|1|1,Maximum (maximum) makespan exceeded,,0,419,656,0,205735,62451,563287,8,257,-1
3,10,2,1,9,1|2|600|4|1|1,,0,0,0,0,0,144,81,264,0,0,0
3,10,2,2,9,1|2|600|4|1|1,,4,0,3,1,5,1632,540,4636,4,4,4
3,10,2,3,9,1|2|600|4|1|1,,5,0,8,6,15,3914,1215,11330,4,5,5
3,10,2,4,9,1|2|600|4|1|1,,11,0,25,293,318,11676,3402,34752,5,11,11
3,10,2,5,9,1|2|600|4|1|1,,10,0,27,383,411,11831,3213,36015,4,10,10
3,10,2,6,9,1|2|600|4|1|1,Timeout,,0,285,603349,0,121518,34776,360618,5,81,-1
3,10,2,7,9,1|2|600|4|1|1,Timeout,,0,114,602204,0,46375,11907,143431,6,25,48
3,10,2,8,9,1|2|600|4|1|1,Maximum (maximum) makespan exceeded,,0,633,18599,0,275632,69390,858260,4,257,-1
3,10,3,1,9,1|2|600|4|1|1,,0,0,0,0,0,204,108,376,0,0,0
3,10,3,2,9,1|2|600|4|1|1,,3,0,4,2,7,2260,675,6760,2,3,3
3,10,3,3,9,1|2|600|4|1|1,,5,0,8,5,13,3805,1134,11245,3,5,5
3,10,3,4,9,1|2|600|4|1|1,,6,0,20,6,26,5096,1323,15930,6,6,6
3,10,3,5,9,1|2|600|4|1|1,Timeout,,0,266,605347,0,105504,27864,331676,4,65,-1
3,10,3,6,9,1|2|600|4|1|1,,9,0,52,10107,10160,17435,4131,56795,4,9,9
3,10,3,7,9,1|2|600|4|1|1,,11,0,37,7919,7957,14990,3510,48762,3,11,11
3,10,3,8,9,1|2|600|4|1|1,Maximum (maximum) makespan exceeded,,0,473,24078,0,191986,47817,611562,5,161,-1
3,10,4,1,9,1|2|600|4|1|1,,4,0,4,1,5,2102,675,5962,4,4,4
3,10,4,2,9,1|2|600|4|1|1,,3,0,4,1,5,2136,648,6186,3,3,3
3,10,4,3,9,1|2|600|4|1|1,,3,0,13,2,16,2873,756,8934,3,3,3
3,10,4,4,9,1|2|600|4|1|1,,2,0,5,1,7,2355,648,7023,2,2,2
3,10,4,5,9,1|2|600|4|1|1,,6,0,29,62,92,11905,2673,39867,5,6,6
3,10,4,6,9,1|2|600|4|1|1,,6,0,25,60,85,8402,1890,27930,3,6,6
3,10,4,7,9,1|2|600|4|1|1,Timeout,,0,526,604617,0,207318,47817,688334,5,81,-1
3,10,4,8,9,1|2|600|4|1|1,Maximum (maximum) makespan exceeded,,0,613,213632,0,244642,52164,834670,5,161,-1
3,10,5,1,9,1|2|600|4|1|1,,1,0,1,0,2,1001,324,2747,1,1,1
3,10,5,2,9,1|2|600|4|1|1,,3,0,6,1,7,2799,756,8566,3,3,3
3,10,5,3,9,1|2|600|4|1|1,,3,0,8,1,9,3526,864,11322,3,3,3
3,10,5,4,9,1|2|600|4|1|1,,3,0,9,1,11,4148,972,13499,3,3,3
