g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
10,10,1,1,,1|2|600|4|1|1,,0,0,2,2,5,976,600,1772,0,0,0
10,10,1,2,,1|2|600|4|1|1,,9,0,110,61,172,63468,24644,152702,9,9,9
10,10,1,3,,1|2|600|4|1|1,,45,0,541,112915,113459,309230,115376,763318,19,45,45
10,10,1,4,,1|2|600|4|1|1,Timeout,,0,662,603030,0,371478,134620,924468,14,33,48
10,10,1,5,,1|2|600|4|1|1,Timeout,,0,786,603638,0,438326,154120,1092266,20,49,56
10,10,1,6,,1|2|600|4|1|1,Timeout,,0,899,604988,0,502593,173108,1251083,34,33,-1
10,10,1,7,,1|2|600|4|1|1,Timeout,,0,1028,610227,0,566451,193120,1422291,23,33,-1
10,10,1,8,,1|2|600|4|1|1,Timeout,,0,1141,608251,0,634898,212620,1591688,34,33,-1
10,10,1,9,,1|2|600|4|1|1,Timeout,,0,1247,610202,0,694013,231352,1738697,22,33,-1
10,10,1,10,,1|2|600|4|1|1,Timeout,,0,1378,621810,0,763575,251364,1917529,28,33,-1
10,10,2,1,,1|2|600|4|1|1,,9,0,143,76,220,85952,33732,202002,9,9,9
10,10,2,2,,1|2|600|4|1|1,,11,0,178,113,292,103594,38960,250578,6,11,11
10,10,2,3,,1|2|600|4|1|1,,16,0,213,127,341,122985,44572,303751,12,16,16
10,10,2,4,,1|2|600|4|1|1,,18,0,482,1473,1956,266172,95752,672304,16,18,18
10,10,2,5,,1|2|600|4|1|1,,21,0,545,65221,65767,301661,106420,773799,13,21,21
10,10,2,6,,1|2|600|4|1|1,Timeout,,0,616,625047,0,334536,116064,864232,13,29,32
10,10,2,7,,1|2|600|4|1|1,Timeout,,0,678,616248,0,364454,125196,945692,17,17,-1
10,10,2,8,,1|2|600|4|1|1,Timeout,,0,762,616140,0,405671,136888,1066995,21,17,-1
10,10,2,9,,1|2|600|4|1|1,Timeout,,0,809,617307,0,433713,145764,1142803,13,17,-1
10,10,2,10,,1|2|600|4|1|1,Timeout,,0,888,617868,0,468118,156176,1244046,17,17,-1
10,10,3,1,,1|2|600|4|1|1,,10,0,210,102,313,125968,48048,295256,10,10,10
10,10,3,2,,1|2|600|4|1|1,,13,0,248,108,357,143346,53340,348496,13,13,13
10,10,3,3,,1|2|600|4|1|1,,10,0,287,118,406,163873,59208,408853,10,10,10
10,10,3,4,,1|2|600|4|1|1,,11,0,321,125,446,179379,63732,455837,9,11,11
10,10,3,5,,1|2|600|4|1|1,,16,0,363,571,935,199613,69600,517341,16,16,16
10,10,3,6,,1|2|600|4|1|1,,19,0,788,297730,298520,412084,144396,1093738,12,19,19
10,10,3,7,,1|2|600|4|1|1,Timeout,,0,860,621239,0,449074,155064,1207166,17,17,32
10,10,3,8,,1|2|600|4|1|1,Timeout,,0,935,621927,0,484690,165732,1320500,18,17,32
10,10,3,9,,1|2|600|4|1|1,Timeout,,0,1023,625479,0,510497,173712,1394841,15,17,-1
10,10,3,10,,1|2|600|4|1|1,Timeout,,0,1127,626473,0,553154,185916,1534224,18,17,-1
