g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
7,10,1,1,16,600,,12,0.004,0.000,1,14,1
7,10,2,1,16,600,,4,0.003,0.000,1,8,1
7,10,2,2,16,600,,13,0.002,0.000,1,27,1
7,10,3,1,16,600,,4,0.002,0.000,1,10,1
7,10,3,2,16,600,,13,0.003,0.001,2,404,2
7,10,3,3,16,600,,12,0.002,0.000,2,107,2
7,10,4,1,16,600,,2,0.002,0.000,1,10,1
7,10,4,2,16,600,,7,0.003,0.001,3,331,3
7,10,4,3,16,600,,10,0.003,0.000,2,258,2
7,10,4,4,16,600,,9,0.002,0.000,1,43,1
7,10,5,1,16,600,,1,0.002,0.000,1,11,1
7,10,5,2,16,600,,8,0.003,0.001,7,323,4
7,10,5,3,16,600,,12,0.010,0.008,28,5613,3
7,10,5,4,16,600,,8,0.004,0.001,13,492,5
7,10,5,5,16,600,,11,0.003,0.000,1,50,1
7,10,6,1,16,600,Unsolvable,,0.002,0.000,0,0,0
7,10,6,2,16,600,,7,0.002,0.000,1,26,1
7,10,6,3,16,600,,11,0.005,0.003,29,1807,4
7,10,6,4,16,600,,11,0.006,0.003,7,1542,4
7,10,6,5,16,600,,8,0.005,0.003,7,1157,6
7,10,6,6,16,600,,7,0.004,0.001,10,357,5
7,10,7,1,16,600,,7,0.003,0.000,1,21,1
7,10,7,2,16,600,,7,0.002,0.000,1,21,1
7,10,7,3,16,600,,8,0.004,0.001,11,803,4
7,10,7,4,16,600,,9,0.014,0.011,45,6910,6
7,10,7,5,16,600,,7,0.004,0.002,10,426,5
7,10,7,6,16,600,,12,0.008,0.005,39,2018,7
7,10,7,7,16,600,,12,0.007,0.005,23,1199,7
7,10,8,1,16,600,,5,0.004,0.001,11,764,8
7,10,8,2,16,600,,12,0.006,0.003,26,1521,7
7,10,8,3,16,600,,10,0.009,0.007,24,4677,4
7,10,8,4,16,600,,6,0.003,0.000,1,35,1
7,10,8,5,16,600,,5,0.004,0.002,6,475,6
7,10,8,6,16,600,,8,0.006,0.004,18,994,7
7,10,8,7,16,600,,9,0.008,0.006,41,2476,7
7,10,8,8,16,600,,7,0.007,0.005,21,1757,7
7,10,9,1,16,600,,0,0.000,0.000,0,0,0
7,10,9,2,16,600,,5,0.010,0.007,89,4095,8
7,10,9,3,16,600,,7,0.003,0.001,4,227,4
7,10,9,4,16,600,,11,0.020,0.018,60,12924,4
7,10,9,5,16,600,,10,0.017,0.014,79,8253,7
7,10,9,6,16,600,,10,0.198,0.196,741,139423,6
7,10,9,7,16,600,,9,0.014,0.010,46,3951,9
7,10,9,8,16,600,,12,71.166,71.164,723358,30220877,8
7,10,9,9,16,600,,11,4.554,0.906,11299,320846,9
7,10,10,1,16,600,,0,0.000,0.000,0,0,0
7,10,10,2,16,600,,13,0.015,0.012,38,7785,14
7,10,10,3,16,600,,6,0.006,0.003,17,1096,13
7,10,10,4,16,600,,10,0.166,0.163,528,115406,5
7,10,10,5,16,600,,10,0.079,0.076,511,44517,5
7,10,10,6,16,600,,8,0.008,0.005,12,1655,7
7,10,10,7,16,600,,8,0.183,0.180,1006,102361,9
7,10,10,8,16,600,,6,0.009,0.005,8,607,8
7,10,10,9,16,600,,9,0.082,0.080,1142,29715,10
7,10,10,10,16,600,Unsolvable,,0.003,0.001,0,2,1
7,20,1,1,16,600,,9,0.002,0.000,1,11,1
7,20,2,1,16,600,,7,0.002,0.000,2,129,2
7,20,2,2,16,600,,13,0.002,0.000,1,28,1
7,20,3,1,16,600,,16,0.008,0.006,15,4231,3
7,20,3,2,16,600,,12,0.002,0.000,1,23,1
7,20,3,3,16,600,,17,0.002,0.000,1,48,1
7,20,4,1,16,600,,6,0.002,0.000,1,14,1
7,20,4,2,16,600,,11,0.002,0.000,2,76,2
7,20,4,3,16,600,,8,0.002,0.000,2,89,2
7,20,4,4,16,600,,10,0.003,0.001,3,209,3
7,20,5,1,16,600,,6,0.002,0.000,2,109,2
7,20,5,2,16,600,,10,0.003,0.001,6,925,2
7,20,5,3,16,600,,10,0.003,0.001,5,621,3
7,20,5,4,16,600,,11,0.005,0.003,22,1243,6
7,20,5,5,16,600,,8,0.003,0.001,5,268,5
7,20,6,1,16,600,,3,0.002,0.000,1,15,1
7,20,6,2,16,600,,9,0.006,0.004,28,3130,8
7,20,6,3,16,600,,9,0.007,0.005,45,3140,5
7,20,6,4,16,600,,8,0.005,0.003,14,1503,6
7,20,6,5,16,600,,10,0.005,0.003,8,614,7
7,20,6,6,16,600,,12,0.099,0.097,1372,52886,6
7,20,7,1,16,600,,10,0.157,0.155,520,119281,7
7,20,7,2,16,600,,12,0.008,0.006,33,4201,2
7,20,7,3,16,600,,11,0.019,0.017,97,12811,6
7,20,7,4,16,600,,10,0.032,0.030,268,20695,4
7,20,7,5,16,600,,9,0.004,0.002,17,489,5
7,20,7,6,16,600,Unsolvable,,0.002,0.000,0,39,1
7,20,7,7,16,600,,16,0.008,0.006,31,1656,7
7,20,8,1,16,600,,8,0.007,0.005,27,3743,8
7,20,8,2,16,600,,8,0.003,0.001,5,366,2
7,20,8,3,16,600,,10,0.003,0.001,3,280,3
7,20,8,4,16,600,,9,0.031,0.029,272,18906,5
