g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
7,10,1,1,15,600,,12,0.004,0.000,1,14,1
7,10,2,1,15,600,,0,0.000,0.000,0,0,0
7,10,2,2,15,600,,14,0.003,0.000,1,29,1
7,10,3,1,15,600,,10,0.009,0.005,11,2064,3
7,10,3,2,15,600,,9,0.002,0.000,1,15,1
7,10,3,3,15,600,,15,0.002,0.000,1,43,1
7,10,4,1,15,600,,6,0.002,0.000,3,92,3
7,10,4,2,15,600,,11,0.003,0.001,4,413,3
7,10,4,3,15,600,,13,0.002,0.000,1,33,1
7,10,4,4,15,600,,12,0.003,0.001,8,365,3
7,10,5,1,15,600,,15,0.011,0.009,15,7297,5
7,10,5,2,15,600,,11,0.008,0.005,15,4112,5
7,10,5,3,15,600,,10,0.003,0.001,8,333,5
7,10,5,4,15,600,,8,0.004,0.001,8,464,5
7,10,5,5,15,600,,13,0.005,0.002,15,743,5
7,10,6,1,15,600,,8,0.004,0.002,6,1148,6
7,10,6,2,15,600,,11,0.003,0.000,3,118,3
7,10,6,3,15,600,,10,0.003,0.000,3,151,3
7,10,6,4,15,600,,11,0.005,0.002,26,1107,6
7,10,6,5,15,600,,11,0.004,0.001,4,291,4
7,10,6,6,15,600,,14,0.007,0.004,39,1571,6
7,10,7,1,15,600,,11,0.014,0.012,32,8880,7
7,10,7,2,15,600,,15,0.068,0.066,127,52064,4
7,10,7,3,15,600,,12,0.028,0.025,73,19121,5
7,10,7,4,15,600,,10,0.005,0.002,6,1311,4
7,10,7,5,15,600,,9,0.003,0.001,2,234,2
7,10,7,6,15,600,,12,0.005,0.003,6,622,6
7,10,7,7,15,600,,12,0.010,0.008,37,4050,6
7,10,8,1,15,600,,8,0.010,0.007,26,5324,8
7,10,8,2,15,600,,7,0.005,0.003,15,1895,6
7,10,8,3,15,600,,9,0.003,0.001,4,391,4
7,10,8,4,15,600,,10,0.033,0.031,235,18503,12
7,10,8,5,15,600,,9,0.043,0.040,143,29604,6
7,10,8,6,15,600,,12,0.008,0.006,29,1970,8
7,10,8,7,15,600,,7,0.007,0.005,14,1315,8
7,10,8,8,15,600,,11,0.013,0.011,84,3851,8
7,10,9,1,15,600,,8,0.008,0.006,18,3869,9
7,10,9,2,15,600,,10,0.005,0.003,11,1574,11
7,10,9,3,15,600,,7,0.003,0.001,4,374,4
7,10,9,4,15,600,,13,0.006,0.004,14,2667,4
7,10,9,5,15,600,,13,11.559,11.557,24390,8128188,5
7,10,9,6,15,600,,9,0.134,0.004,20,1292,6
7,10,9,7,15,600,,8,0.009,0.007,32,1943,9
7,10,9,8,15,600,,9,0.014,0.011,60,4281,8
7,10,9,9,15,600,,10,0.010,0.007,20,1235,9
7,10,10,1,15,600,,4,0.003,0.000,1,24,1
7,10,10,2,15,600,,7,0.003,0.001,5,311,5
7,10,10,3,15,600,,6,0.003,0.001,2,158,2
7,10,10,4,15,600,,10,0.024,0.022,102,12631,6
7,10,10,5,15,600,,9,0.015,0.012,101,5697,6
7,10,10,6,15,600,,14,0.023,0.020,63,11175,6
7,10,10,7,15,600,,11,0.025,0.023,115,11313,9
7,10,10,8,15,600,,10,0.055,0.053,333,26577,9
7,10,10,9,15,600,,8,0.011,0.009,24,1863,9
7,10,10,10,15,600,,14,0.028,0.025,133,6236,10
7,20,1,1,15,600,,10,0.003,0.000,1,12,1
7,20,2,1,15,600,,13,0.002,0.000,1,17,1
7,20,2,2,15,600,,15,0.002,0.000,1,30,1
7,20,3,1,15,600,,4,0.002,0.000,1,10,1
7,20,3,2,15,600,,14,0.002,0.000,1,34,1
7,20,3,3,15,600,,16,0.002,0.000,2,143,2
7,20,4,1,15,600,,13,0.002,0.000,1,21,1
7,20,4,2,15,600,,12,0.003,0.001,4,446,3
7,20,4,3,15,600,,17,0.378,0.376,691,294840,4
7,20,4,4,15,600,,7,0.003,0.000,3,160,3
7,20,5,1,15,600,,9,0.004,0.002,8,1413,5
7,20,5,2,15,600,,11,0.002,0.000,1,24,1
7,20,5,3,15,600,,8,0.005,0.004,26,2372,4
7,20,5,4,15,600,,9,0.003,0.001,4,212,4
7,20,5,5,15,600,,12,0.021,0.019,206,12091,5
7,20,6,1,15,600,,12,0.003,0.000,2,189,2
7,20,6,2,15,600,,6,0.002,0.000,1,21,1
7,20,6,3,15,600,,10,0.003,0.001,5,432,3
7,20,6,4,15,600,,17,0.517,0.515,2329,367638,4
7,20,6,5,15,600,,12,0.013,0.010,109,6582,5
7,20,6,6,15,600,,12,0.083,0.081,1026,45257,6
7,20,7,1,15,600,,10,0.003,0.001,3,409,3
7,20,7,2,15,600,,12,0.023,0.021,84,15684,4
7,20,7,3,15,600,,12,0.003,0.001,11,549,4
7,20,7,4,15,600,,9,0.004,0.002,13,945,7
