g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
7,10,1,1,18,600,,13,0.004,0.000,1,15,1
7,10,2,1,18,600,,11,0.004,0.001,2,327,2
7,10,2,2,18,600,,10,0.003,0.000,3,97,2
7,10,3,1,18,600,,8,0.002,0.000,2,201,2
7,10,3,2,18,600,,4,0.002,0.000,1,10,1
7,10,3,3,18,600,,7,0.002,0.000,2,69,2
7,10,4,1,18,600,,3,0.002,0.000,2,38,2
7,10,4,2,18,600,,7,0.002,0.000,1,15,1
7,10,4,3,18,600,,10,0.002,0.000,1,28,1
7,10,4,4,18,600,,9,0.002,0.000,1,29,1
7,10,5,1,18,600,,6,0.002,0.000,2,142,2
7,10,5,2,18,600,,7,0.003,0.000,1,24,1
7,10,5,3,18,600,,7,0.002,0.000,2,185,2
7,10,5,4,18,600,,7,0.003,0.000,2,90,2
7,10,5,5,18,600,,8,0.003,0.001,2,111,2
7,10,6,1,18,600,,3,0.002,0.000,1,15,1
7,10,6,2,18,600,,14,0.119,0.116,247,89654,6
7,10,6,3,18,600,,6,0.003,0.000,1,25,1
7,10,6,4,18,600,,10,0.004,0.002,7,1134,5
7,10,6,5,18,600,,15,0.009,0.006,30,4219,4
7,10,6,6,18,600,,11,0.005,0.003,14,704,6
7,10,7,1,18,600,,6,0.003,0.000,2,168,2
7,10,7,2,18,600,,3,0.003,0.000,4,190,4
7,10,7,3,18,600,,8,0.004,0.002,15,1343,3
7,10,7,4,18,600,,6,0.003,0.001,4,205,4
7,10,7,5,18,600,,8,0.004,0.002,12,569,5
7,10,7,6,18,600,,10,0.003,0.001,2,263,2
7,10,7,7,18,600,,13,0.004,0.002,3,344,3
7,10,8,1,18,600,,2,0.003,0.000,3,78,3
7,10,8,2,18,600,,7,0.003,0.000,3,147,3
7,10,8,3,18,600,,10,0.005,0.003,21,1304,5
7,10,8,4,18,600,,7,0.004,0.001,3,256,3
