g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
7,10,1,1,2,600,,4,0.018,0.000,1,6,1
7,10,2,1,2,600,,10,0.028,0.000,1,14,1
7,10,2,2,2,600,,8,0.014,0.000,1,12,1
7,10,3,1,2,600,,10,0.020,0.000,1,16,1
7,10,3,2,2,600,,9,0.009,0.000,1,15,1
7,10,3,3,2,600,,11,0.015,0.000,1,35,1
7,10,4,1,2,600,,4,0.009,0.000,1,12,1
7,10,4,2,2,600,,14,0.007,0.000,1,36,1
7,10,4,3,2,600,,12,0.027,0.000,1,31,1
7,10,4,4,2,600,,10,0.047,0.000,1,33,1
7,10,5,1,2,600,,2,0.017,0.000,1,12,1
7,10,5,2,2,600,,6,0.011,0.000,1,16,1
7,10,5,3,2,600,,12,0.014,0.001,4,337,4
7,10,5,4,2,600,,11,0.010,0.001,2,107,2
7,10,5,5,2,600,,5,0.006,0.000,2,83,2
7,10,6,1,2,600,,8,0.006,0.000,1,20,1
7,10,6,2,2,600,,5,0.005,0.001,10,510,7
7,10,6,3,2,600,,9,0.009,0.001,4,248,4
7,10,6,4,2,600,,6,0.011,0.003,12,1354,5
7,10,6,5,2,600,,8,0.012,0.004,7,575,6
7,10,6,6,2,600,,11,0.015,0.005,29,1426,6
7,10,7,1,2,600,,4,0.005,0.000,3,106,3
7,10,7,2,2,600,,9,0.008,0.001,3,480,3
7,10,7,3,2,600,,10,0.013,0.008,24,5557,4
7,10,7,4,2,600,,12,108.489,108.483,383479,70130002,4
7,10,7,5,2,600,,7,2.240,0.001,2,107,2
7,10,7,6,2,600,,11,0.005,0.003,21,1031,5
7,10,7,7,2,600,,14,0.007,0.004,23,1204,7
7,10,8,1,2,600,,12,0.003,0.000,1,28,1
7,10,8,2,2,600,,7,0.004,0.002,17,1069,5
7,10,8,3,2,600,,8,0.005,0.002,14,1010,9
7,10,8,4,2,600,,7,0.004,0.002,5,309,5
7,10,8,5,2,600,,9,0.015,0.013,72,8248,7
7,10,8,6,2,600,,8,0.012,0.009,41,4588,8
7,10,8,7,2,600,,12,0.010,0.007,40,2597,8
7,10,8,8,2,600,,9,0.010,0.007,29,2014,13
7,10,9,1,2,600,,0,0.000,0.000,0,0,0
7,10,9,2,2,600,,3,0.003,0.001,4,135,4
7,10,9,3,2,600,,7,0.005,0.003,17,1767,3
7,10,9,4,2,600,,14,0.005,0.003,22,887,4
7,10,9,5,2,600,,10,0.005,0.002,5,757,5
7,10,9,6,2,600,,10,0.010,0.008,26,4164,11
7,10,9,7,2,600,,12,0.030,0.027,174,14449,8
7,10,9,8,2,600,,10,13.972,13.969,54786,9436831,8
