g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
7,10,1,1,19,600,,13,0.003,0.000,1,15,1
7,10,2,1,19,600,,13,0.003,0.000,1,17,1
7,10,2,2,19,600,,18,0.003,0.000,1,40,1
7,10,3,1,19,600,,5,0.004,0.000,1,11,1
7,10,3,2,19,600,,10,0.003,0.000,1,25,1
7,10,3,3,19,600,,10,0.002,0.000,2,78,2
7,10,4,1,19,600,,6,0.002,0.000,2,122,2
7,10,4,2,19,600,,13,0.002,0.000,1,21,1
7,10,4,3,19,600,,9,0.002,0.000,1,27,1
7,10,4,4,19,600,,16,0.003,0.001,5,372,4
7,10,5,1,19,600,,0,0.000,0.000,0,0,0
7,10,5,2,19,600,,5,0.002,0.000,2,62,2
7,10,5,3,19,600,,7,0.003,0.001,5,388,3
7,10,5,4,19,600,,10,0.003,0.001,4,663,3
7,10,5,5,19,600,,11,0.003,0.001,2,133,2
7,10,6,1,19,600,,15,0.002,0.000,1,27,1
7,10,6,2,19,600,,8,0.010,0.009,51,6096,6
7,10,6,3,19,600,,8,0.003,0.001,4,211,4
7,10,6,4,19,600,,10,0.003,0.001,6,768,6
7,10,6,5,19,600,,12,0.004,0.002,9,541,5
7,10,6,6,19,600,,13,0.005,0.003,20,1015,6
7,10,7,1,19,600,,0,0.000,0.000,0,0,0
7,10,7,2,19,600,,12,0.008,0.006,45,4151,4
7,10,7,3,19,600,,7,0.003,0.000,2,112,2
7,10,7,4,19,600,,11,0.004,0.002,6,688,4
7,10,7,5,19,600,,10,0.005,0.003,9,1714,6
7,10,7,6,19,600,,12,0.051,0.048,389,29370,7
7,10,7,7,19,600,,11,0.011,0.008,71,2795,7
7,10,8,1,19,600,,6,0.003,0.001,6,291,6
7,10,8,2,19,600,,7,0.006,0.005,41,3333,2
7,10,8,3,19,600,,4,0.002,0.000,2,93,2
7,10,8,4,19,600,,8,0.029,0.027,160,19719,5
7,10,8,5,19,600,,10,0.010,0.008,41,4731,6
7,10,8,6,19,600,,14,0.013,0.010,55,6687,5
7,10,8,7,19,600,,12,0.012,0.009,71,3474,7
7,10,8,8,19,600,,11,0.010,0.008,52,2024,8
7,10,9,1,19,600,,4,0.003,0.001,8,426,8
7,10,9,2,19,600,,10,0.002,0.000,2,94,2
7,10,9,3,19,600,,7,0.003,0.001,3,524,3
7,10,9,4,19,600,,14,0.010,0.006,22,3591,4
7,10,9,5,19,600,,11,61.563,61.560,156579,39251832,6
