g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
7,10,1,1,8,600,,16,0.003,0.000,1,18,1
7,10,2,1,8,600,,8,0.003,0.000,1,12,1
7,10,2,2,8,600,,11,0.003,0.000,1,26,1
7,10,3,1,8,600,,2,0.002,0.000,1,8,1
7,10,3,2,8,600,,8,0.002,0.000,1,21,1
7,10,3,3,8,600,,7,0.002,0.000,1,25,1
7,10,4,1,8,600,,10,0.002,0.000,1,18,1
7,10,4,2,8,600,,8,0.003,0.001,6,690,3
7,10,4,3,8,600,,11,0.003,0.001,2,297,2
7,10,4,4,8,600,,12,0.002,0.000,1,41,1
7,10,5,1,8,600,,0,0.000,0.000,0,0,0
7,10,5,2,8,600,,6,0.002,0.000,1,16,1
7,10,5,3,8,600,,10,0.003,0.001,3,365,3
7,10,5,4,8,600,,9,0.005,0.003,15,657,8
7,10,5,5,8,600,,10,0.005,0.002,21,691,5
7,10,6,1,8,600,,5,0.002,0.000,1,17,1
7,10,6,2,8,600,,8,0.002,0.000,1,28,1
7,10,6,3,8,600,,10,0.003,0.001,5,552,3
7,10,6,4,8,600,,13,0.003,0.001,3,318,3
7,10,6,5,8,600,,12,0.003,0.001,2,206,2
7,10,6,6,8,600,,10,0.005,0.003,18,1192,6
7,10,7,1,8,600,,6,0.003,0.001,5,568,5
7,10,7,2,8,600,,7,0.004,0.002,11,719,10
7,10,7,3,8,600,,8,0.004,0.002,14,1128,4
7,10,7,4,8,600,,6,0.004,0.001,18,411,5
7,10,7,5,8,600,,9,0.012,0.010,54,6950,4
7,10,7,6,8,600,,11,0.007,0.005,25,1481,7
7,10,7,7,8,600,,9,0.005,0.003,8,643,7
7,10,8,1,8,600,,3,0.002,0.000,1,19,1
7,10,8,2,8,600,,4,0.002,0.000,1,20,1
7,10,8,3,8,600,,9,0.003,0.002,10,893,3
7,10,8,4,8,600,,12,0.004,0.003,13,892,7
7,10,8,5,8,600,,9,0.014,0.012,88,7009,6
7,10,8,6,8,600,,12,0.016,0.014,68,7746,8
7,10,8,7,8,600,,8,0.009,0.007,27,1489,12
7,10,8,8,8,600,,13,0.014,0.012,99,3788,8
7,10,9,1,8,600,,7,0.003,0.001,3,414,3
7,10,9,2,8,600,,8,0.002,0.000,3,132,3
7,10,9,3,8,600,,14,0.008,0.006,16,4097,5
7,10,9,4,8,600,,9,0.071,0.068,476,43187,5
7,10,9,5,8,600,,10,0.008,0.005,34,2507,4
7,10,9,6,8,600,,10,13.654,13.652,67223,8245019,7
7,10,9,7,8,600,,10,0.385,0.008,41,3298,7
7,10,9,8,8,600,,12,0.019,0.016,139,5521,8
7,10,9,9,8,600,,12,0.012,0.009,17,1482,9
7,10,10,1,8,600,,1,0.003,0.000,1,21,1
7,10,10,2,8,600,,9,0.014,0.012,79,6696,19
7,10,10,3,8,600,,8,0.008,0.005,31,2594,10
7,10,10,4,8,600,,8,0.008,0.005,28,2888,5
7,10,10,5,8,600,,11,0.013,0.011,51,5588,6
7,10,10,6,8,600,,17,0.060,0.058,221,35207,6
7,10,10,7,8,600,,10,0.053,0.050,539,24170,7
7,10,10,8,8,600,,11,0.043,0.040,226,19678,8
7,10,10,9,8,600,,12,0.164,0.161,1392,69021,9
7,10,10,10,8,600,,12,0.033,0.027,174,6771,10
7,20,1,1,8,600,,0,0.000,0.000,0,0,0
7,20,2,1,8,600,,14,0.002,0.000,1,18,1
7,20,2,2,8,600,,10,0.002,0.000,1,22,1
7,20,3,1,8,600,,6,0.002,0.000,3,233,3
7,20,3,2,8,600,,9,0.003,0.001,7,448,2
7,20,3,3,8,600,,6,0.002,0.000,1,15,1
7,20,4,1,8,600,,10,0.002,0.000,1,18,1
7,20,4,2,8,600,,10,0.002,0.000,1,27,1
7,20,4,3,8,600,,7,0.002,0.001,7,388,2
7,20,4,4,8,600,,11,0.002,0.000,1,36,1
7,20,5,1,8,600,,4,0.002,0.000,5,227,5
7,20,5,2,8,600,,7,0.002,0.000,2,160,2
7,20,5,3,8,600,,11,0.002,0.000,2,172,2
7,20,5,4,8,600,,10,0.002,0.000,1,34,1
7,20,5,5,8,600,,12,0.004,0.002,12,677,5
7,20,6,1,8,600,,5,0.002,0.000,3,181,3
7,20,6,2,8,600,,9,0.006,0.005,45,3528,4
7,20,6,3,8,600,Unsolvable,,0.002,0.000,0,2,1
7,20,6,4,8,600,,10,0.003,0.001,9,466,6
7,20,6,5,8,600,,11,0.176,0.174,2062,102682,6
7,20,6,6,8,600,,11,0.010,0.005,42,1846,6
7,20,7,1,8,600,,11,0.004,0.002,10,1481,7
7,20,7,2,8,600,,3,0.002,0.000,2,55,2
7,20,7,3,8,600,,14,0.007,0.005,23,3598,3
7,20,7,4,8,600,,8,0.004,0.002,11,778,7
