g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
7,10,1,1,12,600,,13,0.003,0.000,1,15,1
7,10,2,1,12,600,,3,0.003,0.000,1,7,1
7,10,2,2,12,600,,11,0.003,0.000,1,23,1
7,10,3,1,12,600,,6,0.002,0.000,1,12,1
7,10,3,2,12,600,,13,0.002,0.000,2,174,2
7,10,3,3,12,600,,9,0.002,0.000,3,159,3
7,10,4,1,12,600,,16,0.005,0.003,7,2262,4
7,10,4,2,12,600,,7,0.003,0.001,6,213,5
7,10,4,3,12,600,,7,0.002,0.000,2,67,2
7,10,4,4,12,600,,12,0.003,0.001,3,202,3
7,10,5,1,12,600,,9,0.002,0.001,5,292,5
7,10,5,2,12,600,,10,0.002,0.000,2,303,2
7,10,5,3,12,600,,10,0.003,0.001,9,315,4
7,10,5,4,12,600,,13,0.006,0.004,38,1770,5
7,10,5,5,12,600,,9,0.003,0.001,2,119,2
7,10,6,1,12,600,,11,0.007,0.005,12,3557,6
7,10,6,2,12,600,,9,0.003,0.000,4,161,3
7,10,6,3,12,600,,7,0.002,0.000,1,31,1
7,10,6,4,12,600,,11,0.003,0.001,6,453,5
7,10,6,5,12,600,,8,0.003,0.001,3,178,3
7,10,6,6,12,600,,16,0.013,0.010,89,4509,6
7,10,7,1,12,600,,10,0.002,0.000,1,24,1
7,10,7,2,12,600,,13,0.019,0.018,64,13387,2
7,10,7,3,12,600,,10,0.005,0.003,9,1566,5
7,10,7,4,12,600,,11,0.025,0.023,78,17081,4
7,10,7,5,12,600,,10,0.033,0.030,137,22186,4
7,10,7,6,12,600,,11,0.007,0.004,14,1015,8
7,10,7,7,12,600,,13,0.006,0.004,15,923,7
7,10,8,1,12,600,,0,0.000,0.000,0,0,0
7,10,8,2,12,600,,10,0.002,0.000,1,35,1
7,10,8,3,12,600,,11,0.006,0.004,37,2554,5
7,10,8,4,12,600,,13,0.571,0.569,1247,435420,5
7,10,8,5,12,600,,9,0.006,0.002,7,392,6
7,10,8,6,12,600,,12,0.026,0.024,173,14145,6
7,10,8,7,12,600,,11,0.011,0.009,41,4306,7
7,10,8,8,12,600,,8,0.007,0.005,30,1133,8
7,10,9,1,12,600,,3,0.002,0.000,1,21,1
7,10,9,2,12,600,,10,0.005,0.003,9,1792,9
7,10,9,3,12,600,,9,0.006,0.004,13,2619,4
7,10,9,4,12,600,,10,0.010,0.008,54,4890,5
7,10,9,5,12,600,,13,0.036,0.034,151,22005,5
7,10,9,6,12,600,,9,0.009,0.006,36,2627,6
7,10,9,7,12,600,,9,0.035,0.032,173,19494,7
7,10,9,8,12,600,,10,0.016,0.014,127,4727,8
7,10,9,9,12,600,,11,0.013,0.011,49,2338,9
7,10,10,1,12,600,,5,0.003,0.001,7,576,7
7,10,10,2,12,600,,10,0.031,0.029,103,20275,15
7,10,10,3,12,600,,11,0.054,0.052,121,37073,6
