g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
7,10,1,1,17,600,,13,0.003,0.000,1,15,1
7,10,2,1,17,600,,2,0.002,0.000,1,6,1
7,10,2,2,17,600,,11,0.002,0.000,3,105,2
7,10,3,1,17,600,,9,0.004,0.002,7,1264,3
7,10,3,2,17,600,,9,0.002,0.000,2,70,2
7,10,3,3,17,600,,13,0.002,0.000,3,181,3
7,10,4,1,17,600,,6,0.002,0.000,1,14,1
7,10,4,2,17,600,,10,0.002,0.000,1,18,1
7,10,4,3,17,600,,9,0.004,0.002,7,1569,3
7,10,4,4,17,600,,14,0.004,0.001,11,502,3
7,10,5,1,17,600,,7,0.002,0.000,1,17,1
7,10,5,2,17,600,,8,0.002,0.000,1,24,1
7,10,5,3,17,600,,16,0.003,0.001,5,687,4
7,10,5,4,17,600,,10,0.003,0.001,4,181,3
7,10,5,5,17,600,,9,0.003,0.001,5,297,5
7,10,6,1,17,600,,0,0.000,0.000,0,0,0
7,10,6,2,17,600,,14,0.019,0.017,76,12922,6
7,10,6,3,17,600,,6,0.003,0.000,1,18,1
7,10,6,4,17,600,,7,0.003,0.001,8,456,4
7,10,6,5,17,600,,9,0.006,0.003,19,1407,6
7,10,6,6,17,600,,16,0.006,0.004,22,1197,6
7,10,7,1,17,600,,10,0.003,0.001,3,486,3
7,10,7,2,17,600,,11,0.003,0.000,2,299,2
7,10,7,3,17,600,,8,0.003,0.001,3,302,3
7,10,7,4,17,600,,9,0.004,0.002,5,588,5
7,10,7,5,17,600,,9,0.004,0.002,7,490,6
7,10,7,6,17,600,,9,0.006,0.004,27,1415,6
7,10,7,7,17,600,,11,0.010,0.007,68,2337,7
7,10,8,1,17,600,,10,0.002,0.000,1,26,1
7,10,8,2,17,600,,4,0.002,0.000,1,23,1
7,10,8,3,17,600,,13,0.003,0.001,10,508,7
7,10,8,4,17,600,,9,0.004,0.002,13,591,4
7,10,8,5,17,600,,10,0.007,0.005,17,2405,7
7,10,8,6,17,600,,10,0.008,0.005,27,2043,7
7,10,8,7,17,600,,11,0.011,0.009,49,4137,8
7,10,8,8,17,600,,10,0.022,0.020,219,8011,8
7,10,9,1,17,600,,4,0.003,0.000,1,22,1
7,10,9,2,17,600,,10,0.028,0.026,100,18558,6
7,10,9,3,17,600,,8,0.013,0.011,59,7371,6
7,10,9,4,17,600,,10,0.173,0.170,565,121835,12
7,10,9,5,17,600,,9,0.004,0.001,2,118,2
7,10,9,6,17,600,,12,0.005,0.003,6,1117,5
7,10,9,7,17,600,,10,0.009,0.007,51,2233,7
7,10,9,8,17,600,,9,0.012,0.009,56,2619,8
7,10,9,9,17,600,,9,0.017,0.014,134,4135,12
7,10,10,1,17,600,,4,0.003,0.000,2,76,2
7,10,10,2,17,600,,14,0.010,0.008,25,5178,12
7,10,10,3,17,600,,10,0.392,0.389,1094,262025,4
7,10,10,4,17,600,,11,0.013,0.009,34,4630,7
7,10,10,5,17,600,,9,0.054,0.052,223,34006,6
7,10,10,6,17,600,,6,0.017,0.014,160,6447,8
7,10,10,7,17,600,,9,2.866,2.864,27531,1190256,9
7,10,10,8,17,600,,7,0.127,0.012,105,3047,10
