g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
7,10,1,1,3,600,,0,0.000,0.000,0,0,0
7,10,2,1,3,600,,8,0.018,0.001,3,413,2
7,10,2,2,3,600,,14,0.017,0.000,1,27,1
7,10,3,1,3,600,,13,0.014,0.000,1,19,1
7,10,3,2,3,600,,16,0.020,0.002,7,1078,2
7,10,3,3,3,600,,14,0.041,0.001,2,106,2
7,10,4,1,3,600,,0,0.000,0.000,0,0,0
7,10,4,2,3,600,,1,0.013,0.000,1,9,1
7,10,4,3,3,600,,12,0.019,0.000,1,29,1
7,10,4,4,3,600,,10,0.016,0.001,6,295,4
7,10,5,1,3,600,,7,0.011,0.000,2,154,2
7,10,5,2,3,600,,15,0.038,0.004,4,1352,2
7,10,5,3,3,600,,10,0.016,0.002,9,1698,3
7,10,5,4,3,600,,12,0.062,0.002,4,722,4
7,10,5,5,3,600,,11,0.022,0.000,1,48,1
7,10,6,1,3,600,,8,0.012,0.002,10,1575,6
7,10,6,2,3,600,,12,0.021,0.012,33,7390,7
7,10,6,3,3,600,,10,0.012,0.002,7,684,3
7,10,6,4,3,600,,10,0.008,0.001,6,319,5
7,10,6,5,3,600,,10,0.025,0.003,16,837,6
7,10,6,6,3,600,,8,0.013,0.001,3,211,3
7,10,7,1,3,600,,0,0.000,0.000,0,0,0
7,10,7,2,3,600,,13,0.007,0.003,6,1364,5
7,10,7,3,3,600,,9,0.009,0.002,5,1332,4
7,10,7,4,3,600,,10,0.134,0.128,498,91300,6
7,10,7,5,3,600,,7,0.006,0.002,6,383,6
7,10,7,6,3,600,,9,0.009,0.004,19,1433,6
7,10,7,7,3,600,,11,0.004,0.001,2,174,2
7,10,8,1,3,600,,8,0.007,0.002,7,1107,7
7,10,8,2,3,600,,10,0.013,0.008,20,4371,4
7,10,8,3,3,600,,9,0.009,0.004,16,1161,8
7,10,8,4,3,600,,6,0.004,0.000,2,86,2
7,10,8,5,3,600,,9,0.008,0.001,2,109,2
7,10,8,6,3,600,,8,0.013,0.003,8,631,6
7,10,8,7,3,600,,6,0.011,0.007,30,2312,7
7,10,8,8,3,600,,8,0.010,0.004,10,768,8
7,10,9,1,3,600,,6,0.002,0.000,1,24,1
7,10,9,2,3,600,,9,0.010,0.006,24,4318,3
7,10,9,3,3,600,,7,0.005,0.003,17,847,7
7,10,9,4,3,600,,9,0.021,0.019,72,12990,7
7,10,9,5,3,600,,10,1.317,1.315,9288,738173,7
