g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
7,10,1,1,7,600,,0,0.000,0.000,0,0,0
7,10,2,1,7,600,,0,0.000,0.000,0,0,0
7,10,2,2,7,600,,6,0.004,0.000,1,10,1
7,10,3,1,7,600,,15,0.003,0.000,1,21,1
7,10,3,2,7,600,,14,0.003,0.000,1,30,1
7,10,3,3,7,600,,10,0.002,0.000,1,30,1
7,10,4,1,7,600,,0,0.000,0.000,0,0,0
7,10,4,2,7,600,,9,0.002,0.000,4,134,4
7,10,4,3,7,600,,12,0.004,0.002,5,1479,5
7,10,4,4,7,600,,10,0.003,0.000,2,89,2
7,10,5,1,7,600,,7,0.002,0.000,1,17,1
7,10,5,2,7,600,,4,0.002,0.000,3,95,3
7,10,5,3,7,600,,11,0.003,0.001,3,421,3
7,10,5,4,7,600,,8,0.003,0.001,8,308,4
7,10,5,5,7,600,,10,0.004,0.002,7,432,5
7,10,6,1,7,600,,6,0.002,0.000,1,18,1
7,10,6,2,7,600,,10,0.003,0.001,3,303,2
7,10,6,3,7,600,,10,0.003,0.000,2,94,2
7,10,6,4,7,600,,7,0.004,0.002,15,1003,5
7,10,6,5,7,600,,10,0.005,0.003,21,1561,5
7,10,6,6,7,600,,8,0.004,0.002,6,428,6
7,10,7,1,7,600,,3,0.002,0.000,1,17,1
7,10,7,2,7,600,,9,0.009,0.007,25,5090,5
7,10,7,3,7,600,,8,0.003,0.001,5,412,5
7,10,7,4,7,600,,7,0.004,0.002,7,561,7
7,10,7,5,7,600,,11,0.028,0.026,166,16056,5
7,10,7,6,7,600,,10,0.006,0.003,20,1155,6
7,10,7,7,7,600,,8,0.005,0.003,6,531,6
7,10,8,1,7,600,,3,0.002,0.000,1,19,1
7,10,8,2,7,600,,6,0.003,0.000,2,166,2
7,10,8,3,7,600,,12,0.004,0.002,14,1292,3
7,10,8,4,7,600,,9,0.005,0.003,26,1297,6
7,10,8,5,7,600,,11,0.005,0.003,11,924,6
7,10,8,6,7,600,,14,0.016,0.013,57,7897,6
7,10,8,7,7,600,,11,0.007,0.004,15,1260,7
7,10,8,8,7,600,,11,31.524,31.521,351438,13745251,8
7,10,9,1,7,600,,6,1.344,0.001,5,491,5
7,10,9,2,7,600,,5,0.002,0.000,2,142,2
7,10,9,3,7,600,,9,0.151,0.149,509,105768,6
7,10,9,4,7,600,,9,0.014,0.012,44,7934,6
7,10,9,5,7,600,,13,0.357,0.355,1208,235958,6
7,10,9,6,7,600,,12,0.036,0.034,209,17609,8
7,10,9,7,7,600,,10,0.009,0.006,34,1877,7
