g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
6,10,1,1,9,600,,3,0.003,0.000,1,5,1
6,10,2,1,9,600,,9,0.002,0.000,1,13,1
6,10,2,2,9,600,,14,0.003,0.000,1,22,1
6,10,3,1,9,600,,0,0.000,0.000,0,0,0
6,10,3,2,9,600,,6,0.003,0.000,1,18,1
6,10,3,3,9,600,,9,0.003,0.000,3,141,3
6,10,4,1,9,600,,3,0.002,0.000,1,11,1
6,10,4,2,9,600,,12,0.002,0.000,3,125,2
6,10,4,3,9,600,,14,0.003,0.001,7,360,4
6,10,4,4,9,600,,6,0.002,0.000,3,117,3
6,10,5,1,9,600,,8,0.003,0.001,8,1033,5
6,10,5,2,9,600,,5,0.002,0.000,1,15,1
6,10,5,3,9,600,,7,0.002,0.001,4,268,4
6,10,5,4,9,600,,6,0.002,0.000,2,80,2
6,10,5,5,9,600,,10,0.004,0.002,22,786,5
6,10,6,1,9,600,,8,0.003,0.001,10,935,6
6,10,6,2,9,600,,11,0.004,0.002,20,1759,2
6,10,6,3,9,600,,8,0.009,0.007,39,5001,9
6,10,6,4,9,600,,11,0.004,0.002,13,1157,5
6,10,6,5,9,600,,10,0.008,0.006,44,3862,4
6,10,6,6,9,600,,7,0.005,0.003,19,841,10
6,10,7,1,9,600,,6,0.002,0.000,1,20,1
6,10,7,2,9,600,,2,0.002,0.000,7,190,7
6,10,7,3,9,600,,7,0.002,0.000,2,77,2
6,10,7,4,9,600,,6,0.002,0.001,4,215,4
6,10,7,5,9,600,,9,0.035,0.033,291,21030,6
6,10,7,6,9,600,,10,0.006,0.004,34,1117,6
6,10,7,7,9,600,,6,0.004,0.002,14,503,6
6,10,8,1,9,600,,4,0.002,0.000,1,20,1
6,10,8,2,9,600,,5,0.004,0.002,14,1172,14
6,10,8,3,9,600,,9,0.002,0.001,3,213,3
6,10,8,4,9,600,,7,0.003,0.002,14,722,5
6,10,8,5,9,600,,8,0.009,0.007,35,4924,5
6,10,8,6,9,600,,9,0.011,0.009,89,4919,7
6,10,8,7,9,600,,6,0.007,0.005,35,2740,6
6,10,8,8,9,600,,10,0.030,0.028,405,12237,8
6,10,9,1,9,600,,7,0.005,0.002,27,1281,9
6,10,9,2,9,600,,3,0.002,0.000,1,21,1
6,10,9,3,9,600,,10,0.044,0.042,245,29026,3
6,10,9,4,9,600,,10,0.014,0.012,146,6593,4
6,10,9,5,9,600,,8,0.018,0.016,117,7729,21
