g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
6,10,1,1,17,600,,0,0.000,0.000,0,0,0
6,10,2,1,17,600,,6,0.003,0.000,1,10,1
6,10,2,2,17,600,,10,0.002,0.000,1,20,1
6,10,3,1,17,600,,5,0.002,0.000,1,11,1
6,10,3,2,17,600,,10,0.002,0.000,1,22,1
6,10,3,3,17,600,,9,0.002,0.000,3,128,3
6,10,4,1,17,600,,6,0.002,0.000,2,82,2
6,10,4,2,17,600,,9,0.002,0.000,3,118,3
6,10,4,3,17,600,,7,0.003,0.001,7,528,3
6,10,4,4,17,600,,8,0.003,0.001,11,334,4
6,10,5,1,17,600,,8,0.004,0.003,15,1940,5
6,10,5,2,17,600,,6,0.002,0.000,3,238,2
6,10,5,3,17,600,,7,0.002,0.000,3,128,3
6,10,5,4,17,600,,8,0.010,0.008,76,6541,4
6,10,5,5,17,600,,6,0.003,0.001,3,153,3
6,10,6,1,17,600,,9,0.004,0.002,10,1595,6
6,10,6,2,17,600,,5,0.002,0.000,1,20,1
6,10,6,3,17,600,,10,0.009,0.007,34,5874,3
6,10,6,4,17,600,,8,0.008,0.006,54,3249,5
6,10,6,5,17,600,,7,0.004,0.001,13,710,4
6,10,6,6,17,600,,8,0.005,0.003,21,828,6
6,10,7,1,17,600,,0,0.000,0.000,0,0,0
6,10,7,2,17,600,,7,0.006,0.004,21,2102,16
6,10,7,3,17,600,,8,0.005,0.003,23,2174,6
6,10,7,4,17,600,,10,0.007,0.005,31,2716,6
6,10,7,5,17,600,,10,0.021,0.019,138,12519,6
6,10,7,6,17,600,,9,0.008,0.006,52,3347,5
6,10,7,7,17,600,,6,0.003,0.002,5,305,5
6,10,8,1,17,600,,6,0.005,0.004,47,2640,8
6,10,8,2,17,600,,3,0.002,0.000,2,61,2
6,10,8,3,17,600,,11,0.150,0.148,556,114669,2
6,10,8,4,17,600,,8,0.009,0.006,63,3297,5
6,10,8,5,17,600,,11,0.033,0.031,170,21569,5
6,10,8,6,17,600,,9,0.012,0.010,90,5442,6
6,10,8,7,17,600,,10,0.110,0.107,1030,65309,7
6,10,8,8,17,600,,9,0.011,0.008,66,2257,8
6,10,9,1,17,600,,3,0.002,0.000,1,21,1
6,10,9,2,17,600,,8,0.013,0.012,112,7681,2
6,10,9,3,17,600,,10,0.004,0.002,4,902,4
6,10,9,4,17,600,,8,0.014,0.012,142,6632,6
6,10,9,5,17,600,,8,0.010,0.007,57,4021,5
6,10,9,6,17,600,,9,0.015,0.012,95,6216,6
6,10,9,7,17,600,,6,0.009,0.007,35,1970,10
6,10,9,8,17,600,,9,2.729,2.727,33947,1181423,8
6,10,9,9,17,600,,10,9.003,8.839,106231,3619836,9
6,10,10,1,17,600,,11,0.873,0.243,589,184835,10
6,10,10,2,17,600,,8,0.014,0.012,66,7302,14
6,10,10,3,17,600,,3,0.004,0.002,13,493,7
6,10,10,4,17,600,,8,0.116,0.114,1033,64706,5
6,10,10,5,17,600,,7,0.022,0.019,229,9754,6
6,10,10,6,17,600,,8,0.018,0.016,105,8481,7
6,10,10,7,17,600,,10,0.463,0.461,5344,170326,9
6,10,10,8,17,600,,10,2.412,2.409,23753,945964,9
6,10,10,9,17,600,,8,0.032,0.029,165,16599,7
6,10,10,10,17,600,Unsolvable,,0.003,0.001,0,61,1
6,20,1,1,17,600,,6,0.002,0.000,1,8,1
6,20,2,1,17,600,Unsolvable,,0.002,0.000,0,2,1
6,20,2,2,17,600,,14,0.002,0.000,2,69,2
6,20,3,1,17,600,,5,0.002,0.000,1,11,1
6,20,3,2,17,600,,4,0.002,0.000,1,10,1
6,20,3,3,17,600,,12,0.002,0.000,2,107,2
6,20,4,1,17,600,,5,0.002,0.000,2,41,2
