g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
6,10,1,1,18,600,,4,0.003,0.000,1,6,1
6,10,2,1,18,600,,5,0.003,0.000,1,9,1
6,10,2,2,18,600,,11,0.003,0.000,1,25,1
6,10,3,1,18,600,,10,0.002,0.000,1,16,1
6,10,3,2,18,600,,10,0.003,0.000,2,83,2
6,10,3,3,18,600,,11,0.002,0.000,2,97,2
6,10,4,1,18,600,,10,0.002,0.000,2,113,2
6,10,4,2,18,600,,8,0.002,0.000,2,170,2
6,10,4,3,18,600,,11,0.003,0.002,19,922,5
6,10,4,4,18,600,,8,0.002,0.000,2,80,2
6,10,5,1,18,600,,5,0.002,0.000,1,15,1
6,10,5,2,18,600,,9,0.008,0.006,42,3864,7
6,10,5,3,18,600,,5,0.003,0.001,7,231,4
6,10,5,4,18,600,,5,0.003,0.001,5,170,4
6,10,5,5,18,600,,10,0.003,0.001,7,352,5
6,10,6,1,18,600,,3,0.002,0.000,1,15,1
6,10,6,2,18,600,,10,0.010,0.008,32,5284,2
6,10,6,3,18,600,,7,0.003,0.001,4,354,4
6,10,6,4,18,600,,6,0.002,0.000,1,27,1
6,10,6,5,18,600,,9,0.003,0.001,2,235,2
6,10,6,6,18,600,,9,0.002,0.000,1,50,1
6,10,7,1,18,600,,1,0.002,0.000,1,15,1
6,10,7,2,18,600,,9,0.002,0.000,2,86,2
6,10,7,3,18,600,,7,0.005,0.003,19,1602,11
6,10,7,4,18,600,,5,0.011,0.009,90,4389,5
6,10,7,5,18,600,,10,0.005,0.002,22,708,5
