g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
6,10,1,1,1,600,,11,0.040,0.000,1,13,1
6,10,2,1,1,600,,3,0.036,0.000,2,33,2
6,10,2,2,1,600,Unsolvable,,0.009,0.000,0,0,0
6,10,3,1,1,600,,1,0.020,0.000,1,7,1
6,10,3,2,1,600,,6,0.028,0.000,1,14,1
6,10,3,3,1,600,,10,0.016,0.001,20,576,3
6,10,4,1,1,600,,8,0.025,0.000,1,16,1
6,10,4,2,1,600,,9,0.008,0.000,2,84,2
6,10,4,3,1,600,,11,0.008,0.001,2,341,2
6,10,4,4,1,600,,11,0.006,0.000,1,41,1
6,10,5,1,1,600,,5,0.007,0.000,1,15,1
6,10,5,2,1,600,,3,0.012,0.000,1,16,1
6,10,5,3,1,600,,8,0.004,0.000,3,129,3
6,10,5,4,1,600,,9,0.004,0.001,5,261,4
6,10,5,5,1,600,,10,0.053,0.048,781,25616,5
6,10,6,1,1,600,,1,0.003,0.000,1,13,1
6,10,6,2,1,600,,10,0.012,0.010,41,8330,2
6,10,6,3,1,600,,10,0.008,0.001,11,418,5
6,10,6,4,1,600,,5,0.021,0.004,45,2333,5
6,10,6,5,1,600,,11,0.007,0.004,32,1840,6
6,10,6,6,1,600,,13,0.012,0.007,61,2517,6
6,10,7,1,1,600,,0,0.000,0.000,0,0,0
6,10,7,2,1,600,,7,0.005,0.000,2,175,2
6,10,7,3,1,600,,7,0.004,0.001,5,295,4
6,10,7,4,1,600,,10,0.150,0.143,1349,90579,6
6,10,7,5,1,600,,5,0.007,0.002,31,850,3
6,10,7,6,1,600,,10,0.196,0.192,2136,115357,6
6,10,7,7,1,600,Unsolvable,,0.005,0.000,0,4,1
6,10,8,1,1,600,,2,0.003,0.000,1,18,1
6,10,8,2,1,600,,7,0.004,0.002,13,1354,4
6,10,8,3,1,600,,9,0.060,0.059,291,42169,4
6,10,8,4,1,600,,8,0.008,0.006,35,3445,12
6,10,8,5,1,600,,8,0.018,0.016,132,10407,6
6,10,8,6,1,600,,9,0.006,0.004,31,1576,6
6,10,8,7,1,600,,8,143.013,143.011,1631500,69641808,8
6,10,8,8,1,600,,8,7.187,0.007,61,1621,8
6,10,9,1,1,600,,6,0.005,0.003,25,1945,9
6,10,9,2,1,600,,10,0.002,0.001,4,210,4
6,10,9,3,1,600,,9,0.009,0.007,74,4309,4
6,10,9,4,1,600,,10,0.004,0.002,7,647,6
6,10,9,5,1,600,,10,0.020,0.018,101,11029,9
6,10,9,6,1,600,,10,0.019,0.017,99,10218,7
6,10,9,7,1,600,,7,0.021,0.019,185,8520,12
6,10,9,8,1,600,,10,0.050,0.047,579,21078,8
6,10,9,9,1,600,,8,0.013,0.010,67,2059,9
6,10,10,1,1,600,,0,0.000,0.000,0,0,0
6,10,10,2,1,600,,6,0.038,0.036,271,23247,10
6,10,10,3,1,600,,4,0.002,0.001,2,80,2
6,10,10,4,1,600,,7,0.025,0.023,204,13094,7
6,10,10,5,1,600,,7,0.004,0.002,8,369,5
