g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
6,10,1,1,19,600,,14,0.002,0.000,1,16,1
6,10,2,1,19,600,,4,0.002,0.000,1,8,1
6,10,2,2,19,600,,0,0.000,0.000,0,0,0
6,10,3,1,19,600,,4,0.002,0.000,1,10,1
6,10,3,2,19,600,,8,0.004,0.002,14,1428,2
6,10,3,3,19,600,Unsolvable,,0.002,0.000,0,0,0
6,10,4,1,19,600,,5,0.001,0.000,1,13,1
6,10,4,2,19,600,,9,0.002,0.000,2,212,2
6,10,4,3,19,600,,9,0.002,0.000,7,218,3
6,10,4,4,19,600,,8,0.002,0.001,5,226,4
6,10,5,1,19,600,,0,0.000,0.000,0,0,0
6,10,5,2,19,600,,4,0.002,0.000,1,14,1
6,10,5,3,19,600,,9,0.003,0.002,9,1003,5
6,10,5,4,19,600,,6,0.002,0.000,2,75,2
6,10,5,5,19,600,,8,0.002,0.000,1,39,1
6,10,6,1,19,600,,4,0.002,0.000,5,178,5
6,10,6,2,19,600,,6,0.002,0.000,1,18,1
6,10,6,3,19,600,,11,0.004,0.003,26,1604,3
6,10,6,4,19,600,,9,0.004,0.002,17,759,5
6,10,6,5,19,600,,9,0.004,0.001,4,313,4
6,10,6,6,19,600,,11,0.007,0.005,45,3071,5
6,10,7,1,19,600,,8,0.005,0.003,10,2214,7
6,10,7,2,19,600,,2,0.004,0.000,2,46,2
6,10,7,3,19,600,,7,0.003,0.002,12,528,8
6,10,7,4,19,600,,9,0.004,0.002,10,687,10
6,10,7,5,19,600,,9,0.221,0.220,1401,156007,7
6,10,7,6,19,600,,12,0.009,0.005,34,1840,7
6,10,7,7,19,600,,9,0.008,0.006,46,2228,7
6,10,8,1,19,600,,0,0.000,0.000,0,0,0
6,10,8,2,19,600,Unsolvable,,0.002,0.000,0,12,1
6,10,8,3,19,600,,7,0.007,0.006,76,3751,3
6,10,8,4,19,600,,9,2.230,2.228,15479,1417165,5
6,10,8,5,19,600,,7,0.057,0.003,16,1151,5
6,10,8,6,19,600,,5,0.005,0.003,10,521,8
6,10,8,7,19,600,,8,0.007,0.005,11,963,11
6,10,8,8,19,600,,9,0.028,0.026,397,10980,8
6,10,9,1,19,600,,9,0.003,0.001,4,628,4
6,10,9,2,19,600,,11,0.022,0.020,107,14743,9
6,10,9,3,19,600,,8,0.004,0.002,25,1584,2
