g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
6,10,1,1,4,600,,4,0.008,0.000,1,6,1
6,10,2,1,4,600,,5,0.010,0.000,1,9,1
6,10,2,2,4,600,,5,0.015,0.000,1,13,1
6,10,3,1,4,600,,10,0.010,0.000,2,261,2
6,10,3,2,4,600,,8,0.019,0.001,5,526,3
6,10,3,3,4,600,,11,0.015,0.000,1,26,1
6,10,4,1,4,600,,7,0.009,0.000,1,15,1
6,10,4,2,4,600,,6,0.009,0.000,1,20,1
6,10,4,3,4,600,,7,0.006,0.001,3,123,3
6,10,4,4,4,600,,8,0.007,0.000,2,99,2
6,10,5,1,4,600,,8,0.012,0.000,2,169,2
6,10,5,2,4,600,,4,0.003,0.000,1,14,1
6,10,5,3,4,600,,10,0.012,0.005,23,3010,3
6,10,5,4,4,600,,5,0.012,0.000,2,65,2
6,10,5,5,4,600,,8,0.004,0.001,3,149,3
6,10,6,1,4,600,,4,0.009,0.001,12,614,6
6,10,6,2,4,600,,5,0.005,0.000,3,115,2
6,10,6,3,4,600,,13,0.012,0.005,18,3382,3
6,10,6,4,4,600,,8,0.017,0.007,38,3004,9
6,10,6,5,4,600,,11,0.009,0.004,23,1871,5
6,10,6,6,4,600,,8,0.012,0.005,63,1699,6
6,10,7,1,4,600,,7,0.011,0.008,36,6094,7
6,10,7,2,4,600,,5,0.006,0.000,1,23,1
6,10,7,3,4,600,,11,0.004,0.000,1,36,1
6,10,7,4,4,600,,6,0.006,0.001,4,194,4
6,10,7,5,4,600,,7,0.063,0.058,527,32427,7
6,10,7,6,4,600,,7,0.005,0.003,8,490,7
6,10,7,7,4,600,,9,0.280,0.278,4557,129679,7
6,10,8,1,4,600,,4,0.002,0.000,4,153,4
6,10,8,2,4,600,,8,0.008,0.007,81,4695,4
6,10,8,3,4,600,,3,0.003,0.000,1,22,1
