g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
12,10,1,1,9,600,,29,0.010,0.000,1,31,1
12,10,2,1,9,600,,17,0.007,0.000,1,21,1
12,10,2,2,9,600,,15,0.007,0.000,1,28,1
12,10,3,1,9,600,,22,0.006,0.000,1,28,1
12,10,3,2,9,600,,15,0.006,0.000,1,32,1
12,10,3,3,9,600,,16,0.006,0.000,1,36,1
12,10,4,1,9,600,,18,0.006,0.000,1,26,1
12,10,4,2,9,600,,31,0.026,0.019,6,14945,2
12,10,4,3,9,600,,23,0.007,0.000,1,57,1
12,10,4,4,9,600,,18,0.007,0.000,1,60,1
12,10,5,1,9,600,,14,0.011,0.005,10,3316,5
12,10,5,2,9,600,,23,0.040,0.034,16,25542,4
12,10,5,3,9,600,,13,0.006,0.000,1,34,1
12,10,5,4,9,600,,12,0.006,0.000,1,45,1
12,10,5,5,9,600,,21,0.008,0.002,5,722,5
12,10,6,1,9,600,,0,0.000,0.000,0,0,0
12,10,6,2,9,600,,20,0.007,0.001,3,226,3
12,10,6,3,9,600,,12,0.006,0.000,1,37,1
12,10,6,4,9,600,,16,0.007,0.001,2,419,2
12,10,6,5,9,600,,18,0.006,0.000,1,91,1
12,10,6,6,9,600,,21,0.011,0.005,21,1698,6
12,10,7,1,9,600,,20,0.006,0.000,1,34,1
12,10,7,2,9,600,,12,0.006,0.000,1,37,1
12,10,7,3,9,600,,15,0.012,0.006,14,3882,6
12,10,7,4,9,600,,19,0.007,0.000,1,70,1
12,10,7,5,9,600,,16,0.017,0.010,24,5677,7
12,10,7,6,9,600,,19,0.008,0.002,3,358,3
12,10,7,7,9,600,,9,0.008,0.001,3,276,3
12,10,8,1,9,600,,13,0.006,0.000,1,29,1
12,10,8,2,9,600,,17,0.009,0.003,3,1989,3
12,10,8,3,9,600,,13,0.009,0.003,17,1149,6
12,10,8,4,9,600,,11,0.008,0.002,3,691,3
12,10,8,5,9,600,,16,0.013,0.006,8,3382,6
12,10,8,6,9,600,,18,0.025,0.018,35,10707,7
12,10,8,7,9,600,,16,0.032,0.025,34,14829,8
12,10,8,8,9,600,,17,0.015,0.008,23,1703,8
12,10,9,1,9,600,,10,0.006,0.000,1,28,1
12,10,9,2,9,600,,20,0.010,0.004,3,2765,3
12,10,9,3,9,600,,17,0.008,0.001,4,379,4
12,10,9,4,9,600,,16,0.038,0.032,118,18648,7
12,10,9,5,9,600,,20,0.012,0.005,6,2683,6
12,10,9,6,9,600,,14,0.010,0.004,6,663,6
12,10,9,7,9,600,,17,0.057,0.051,45,33436,8
12,10,9,8,9,600,,20,0.034,0.027,61,13593,8
12,10,9,9,9,600,,16,0.017,0.010,34,2607,8
12,10,10,1,9,600,,18,0.008,0.002,2,1412,2
12,10,10,2,9,600,,12,0.007,0.001,3,189,3
12,10,10,3,9,600,,15,0.007,0.000,1,57,1
12,10,10,4,9,600,,11,0.007,0.001,2,135,2
12,10,10,5,9,600,,26,0.028,0.022,25,13979,6
12,10,10,6,9,600,,17,0.040,0.034,65,20633,7
12,10,10,7,9,600,,17,0.024,0.018,33,11067,5
12,10,10,8,9,600,,23,0.017,0.011,12,1742,8
12,10,10,9,9,600,,18,0.070,0.064,96,38275,9
12,10,10,10,9,600,,16,0.023,0.017,20,2518,10
12,20,1,1,9,600,,25,0.005,0.000,1,27,1
12,20,2,1,9,600,,16,0.005,0.000,2,151,2
12,20,2,2,9,600,,16,0.005,0.000,1,20,1
12,20,3,1,9,600,,10,0.005,0.000,1,16,1
12,20,3,2,9,600,,19,0.005,0.000,1,29,1
12,20,3,3,9,600,,14,0.005,0.000,1,32,1
12,20,4,1,9,600,,12,0.005,0.000,1,20,1
12,20,4,2,9,600,,17,0.005,0.000,1,25,1
12,20,4,3,9,600,,18,0.005,0.000,1,50,1
12,20,4,4,9,600,,20,0.007,0.002,16,969,4
12,20,5,1,9,600,,6,0.005,0.000,1,16,1
12,20,5,2,9,600,,11,0.005,0.000,1,29,1
12,20,5,3,9,600,,11,0.005,0.001,2,465,2
12,20,5,4,9,600,,21,0.006,0.001,2,230,2
12,20,5,5,9,600,,16,0.005,0.000,1,80,1
12,20,6,1,9,600,,21,0.007,0.002,2,1524,2
12,20,6,2,9,600,,12,0.005,0.001,4,214,4
