g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
12,10,1,1,7,600,,4,0.012,0.000,1,6,1
12,10,2,1,7,600,,8,0.010,0.000,1,12,1
12,10,2,2,7,600,,7,0.008,0.000,1,13,1
12,10,3,1,7,600,,12,0.008,0.001,2,610,2
12,10,3,2,7,600,,18,0.008,0.001,2,1026,2
12,10,3,3,7,600,,22,0.006,0.000,1,65,1
12,10,4,1,7,600,,9,0.006,0.000,1,17,1
12,10,4,2,7,600,,12,0.006,0.000,1,27,1
12,10,4,3,7,600,,11,0.007,0.000,2,223,2
12,10,4,4,7,600,,20,0.008,0.002,8,759,4
12,10,5,1,7,600,,24,0.006,0.000,1,34,1
12,10,5,2,7,600,,18,0.011,0.005,4,3541,4
12,10,5,3,7,600,,15,0.008,0.002,7,1129,3
12,10,5,4,7,600,,21,0.008,0.002,2,1241,2
12,10,5,5,7,600,,25,0.007,0.000,1,100,1
12,10,6,1,7,600,,19,0.010,0.004,3,3048,3
12,10,6,2,7,600,,15,0.006,0.000,1,39,1
12,10,6,3,7,600,,18,0.008,0.002,2,918,2
12,10,6,4,7,600,,18,0.016,0.010,26,6084,5
12,10,6,5,7,600,,17,0.009,0.003,7,818,6
12,10,6,6,7,600,,20,0.007,0.001,1,102,1
12,10,7,1,7,600,,9,0.007,0.001,3,510,3
12,10,7,2,7,600,,12,0.007,0.001,3,481,3
12,10,7,3,7,600,,11,0.065,0.059,98,41515,5
12,10,7,4,7,600,,14,0.008,0.001,3,347,3
12,10,7,5,7,600,,14,0.009,0.003,7,1500,4
12,10,7,6,7,600,,15,0.011,0.005,11,1159,9
12,10,7,7,7,600,,15,0.012,0.006,26,2221,6
12,10,8,1,7,600,,17,0.012,0.005,4,3624,4
12,10,8,2,7,600,,10,0.007,0.000,1,36,1
12,10,8,3,7,600,,16,0.012,0.006,4,3758,4
12,10,8,4,7,600,,15,0.345,0.339,281,241494,4
12,10,8,5,7,600,,16,0.009,0.003,4,1084,4
12,10,8,6,7,600,,14,0.009,0.003,4,978,4
12,10,8,7,7,600,,16,0.025,0.019,59,8665,9
12,10,8,8,7,600,,18,0.019,0.013,63,4055,8
12,10,9,1,7,600,,0,0.000,0.000,0,0,0
12,10,9,2,7,600,,11,0.012,0.005,7,3084,7
12,10,9,3,7,600,,14,0.009,0.002,12,671,5
12,10,9,4,7,600,,19,0.971,0.964,560,674071,5
12,10,9,5,7,600,,14,0.013,0.006,7,2521,7
12,10,9,6,7,600,,13,0.012,0.005,12,1566,7
12,10,9,7,7,600,,16,0.015,0.008,31,3010,7
12,10,9,8,7,600,,18,0.011,0.004,4,724,4
12,10,9,9,7,600,,20,0.023,0.017,52,4014,9
12,10,10,1,7,600,,7,0.007,0.000,1,27,1
12,10,10,2,7,600,,18,0.008,0.002,3,792,3
12,10,10,3,7,600,,8,0.009,0.002,7,811,7
12,10,10,4,7,600,,13,0.015,0.009,12,4527,7
12,10,10,5,7,600,,21,0.023,0.016,14,9470,8
12,10,10,6,7,600,,15,0.018,0.012,25,5300,7
12,10,10,7,7,600,,20,2.937,2.931,1980,2116787,7
12,10,10,8,7,600,,19,0.024,0.013,22,4115,8
12,10,10,9,7,600,,17,0.008,0.001,1,156,1
12,10,10,10,7,600,,16,0.025,0.019,48,3198,10
12,20,1,1,7,600,,24,0.005,0.000,1,26,1
12,20,2,1,7,600,,21,0.005,0.000,1,25,1
12,20,2,2,7,600,Unsolvable,,0.005,0.000,0,0,0
12,20,3,1,7,600,,12,0.005,0.000,1,18,1
12,20,3,2,7,600,Unsolvable,,0.005,0.000,0,0,0
12,20,3,3,7,600,,19,0.006,0.001,5,325,3
12,20,4,1,7,600,,22,0.005,0.000,1,30,1
12,20,4,2,7,600,,30,0.008,0.003,3,2209,3
12,20,4,3,7,600,,23,0.005,0.000,1,64,1
12,20,4,4,7,600,,7,0.005,0.000,1,27,1
12,20,5,1,7,600,,13,0.005,0.000,1,23,1
12,20,5,2,7,600,,22,0.014,0.009,5,6851,2
12,20,5,3,7,600,,19,0.006,0.002,2,1105,2
12,20,5,4,7,600,,22,0.007,0.002,10,853,4
12,20,5,5,7,600,,20,0.006,0.001,3,371,3
12,20,6,1,7,600,,13,0.005,0.000,1,25,1
12,20,6,2,7,600,,4,0.005,0.000,1,16,1
12,20,6,3,7,600,,13,0.021,0.016,29,10893,5
12,20,6,4,7,600,,12,0.008,0.002,17,1107,4
12,20,6,5,7,600,,21,0.012,0.007,20,4361,7
12,20,6,6,7,600,Unsolvable,,0.005,0.000,0,0,0
12,20,7,1,7,600,,14,0.005,0.000,1,28,1
12,20,7,2,7,600,,27,0.006,0.002,3,929,3
12,20,7,3,7,600,,30,0.007,0.002,6,811,4
12,20,7,4,7,600,,11,0.007,0.002,12,1053,6
12,20,7,5,7,600,Timeout,,609.046,609.041,951059,358670144,5
12,20,7,6,7,600,,25,9.120,0.030,35,20806,7
12,20,7,7,7,600,,16,0.010,0.005,8,1095,7
12,20,8,1,7,600,,0,0.000,0.000,0,0,0
12,20,8,2,7,600,,13,0.005,0.000,1,36,1
12,20,8,3,7,600,,14,0.006,0.001,2,306,2
12,20,8,4,7,600,,20,0.012,0.007,10,3615,7
12,20,8,5,7,600,,13,0.009,0.004,7,1263,7
12,20,8,6,7,600,,22,0.068,0.063,56,42468,8
12,20,8,7,7,600,,14,0.009,0.004,7,758,7
12,20,8,8,7,600,,12,0.011,0.005,7,897,7
12,20,9,1,7,600,,13,0.010,0.005,9,3177,9
12,20,9,2,7,600,,14,0.008,0.003,9,1500,4
12,20,9,3,7,600,,13,0.006,0.001,3,319,3
12,20,9,4,7,600,,11,0.007,0.002,6,479,6
12,20,9,5,7,600,,16,0.013,0.008,14,4725,8
12,20,9,6,7,600,,16,0.014,0.009,16,3995,6
12,20,9,7,7,600,,15,0.007,0.002,3,369,3
12,20,9,8,7,600,,18,0.036,0.030,62,18328,6
12,20,9,9,7,600,,19,0.015,0.009,25,2081,8
12,20,10,1,7,600,,17,0.006,0.001,2,553,2
12,20,10,2,7,600,,21,0.007,0.002,2,1313,2
12,20,10,3,7,600,,16,0.022,0.017,21,10742,11
12,20,10,4,7,600,,11,0.008,0.003,4,767,4
