g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
12,10,1,1,2,600,,0,0.000,0.000,0,0,0
12,10,2,1,2,600,,20,0.093,0.000,1,24,1
12,10,2,2,2,600,,13,0.033,0.000,1,28,1
12,10,3,1,2,600,,8,0.096,0.000,1,14,1
12,10,3,2,2,600,,10,0.023,0.000,1,26,1
12,10,3,3,2,600,,14,0.028,0.000,1,37,1
12,10,4,1,2,600,,8,0.016,0.000,1,16,1
12,10,4,2,2,600,,14,0.025,0.005,14,3440,2
12,10,4,3,2,600,,28,0.021,0.000,1,56,1
12,10,4,4,2,600,,21,0.011,0.001,2,215,2
12,10,5,1,2,600,,12,0.070,0.000,1,22,1
12,10,5,2,2,600,,16,0.014,0.001,3,596,2
12,10,5,3,2,600,,10,0.015,0.000,1,37,1
12,10,5,4,2,600,,20,0.014,0.006,4,3938,3
12,10,5,5,2,600,,19,0.008,0.000,1,70,1
12,10,6,1,2,600,,25,0.047,0.038,16,28034,6
12,10,6,2,2,600,,17,0.006,0.000,1,41,1
12,10,6,3,2,600,,14,0.006,0.000,1,48,1
12,10,6,4,2,600,,16,0.010,0.004,4,2621,4
12,10,6,5,2,600,,13,0.007,0.000,1,64,1
12,10,6,6,2,600,,14,0.009,0.001,3,288,3
12,10,7,1,2,600,,0,0.000,0.000,0,0,0
12,10,7,2,2,600,,23,0.008,0.000,1,49,1
12,10,7,3,2,600,,25,0.015,0.006,4,4637,3
12,10,7,4,2,600,,21,0.017,0.009,19,5534,5
12,10,7,5,2,600,,25,0.011,0.003,7,869,5
12,10,7,6,2,600,,16,0.007,0.001,2,238,2
12,10,7,7,2,600,,12,0.007,0.001,2,210,2
12,10,8,1,2,600,,8,0.049,0.043,101,29597,8
12,10,8,2,2,600,,17,0.006,0.000,1,36,1
12,10,8,3,2,600,,13,0.010,0.003,5,1296,5
12,10,8,4,2,600,,17,0.010,0.004,14,2331,4
12,10,8,5,2,600,,10,0.010,0.003,8,717,8
12,10,8,6,2,600,,19,0.035,0.029,43,18556,7
12,10,8,7,2,600,,26,0.014,0.008,24,1807,7
12,10,8,8,2,600,,21,0.021,0.015,34,7014,7
12,10,9,1,2,600,,6,0.008,0.000,1,24,1
12,10,9,2,2,600,,17,0.006,0.000,1,35,1
12,10,9,3,2,600,,19,0.006,0.000,1,63,1
12,10,9,4,2,600,,19,0.037,0.030,23,21154,6
12,10,9,5,2,600,,17,0.019,0.013,24,8214,5
12,10,9,6,2,600,,16,0.013,0.007,13,2582,7
12,10,9,7,2,600,,26,0.021,0.013,37,3890,8
12,10,9,8,2,600,,19,0.018,0.012,21,3935,8
12,10,9,9,2,600,,17,0.019,0.012,22,2282,9
12,10,10,1,2,600,,22,0.009,0.003,2,2152,2
12,10,10,2,2,600,,12,0.030,0.022,23,15377,10
12,10,10,3,2,600,,9,0.006,0.000,1,38,1
12,10,10,4,2,600,,13,0.011,0.005,10,1845,8
12,10,10,5,2,600,,16,0.009,0.002,3,417,3
12,10,10,6,2,600,,16,0.026,0.019,35,8924,10
12,10,10,7,2,600,,15,0.070,0.062,98,40244,7
12,10,10,8,2,600,,24,0.059,0.053,84,30968,8
12,10,10,9,2,600,,21,0.035,0.029,50,11205,10
12,10,10,10,2,600,,23,0.035,0.029,112,6703,10
12,20,1,1,2,600,,0,0.000,0.000,0,0,0
12,20,2,1,2,600,,6,0.005,0.000,1,10,1
12,20,2,2,2,600,,22,0.005,0.000,1,40,1
12,20,3,1,2,600,,20,0.005,0.000,1,26,1
12,20,3,2,2,600,,22,0.016,0.011,29,8340,2
12,20,3,3,2,600,,15,0.005,0.000,2,110,2
12,20,4,1,2,600,Unsolvable,,0.005,0.000,0,0,0
12,20,4,2,2,600,,20,0.005,0.000,1,28,1
12,20,4,3,2,600,,11,0.005,0.000,1,34,1
12,20,4,4,2,600,,24,0.007,0.002,8,720,4
12,20,5,1,2,600,Unsolvable,,0.004,0.000,0,0,0
12,20,5,2,2,600,,16,0.007,0.001,5,895,2
12,20,5,3,2,600,,17,0.012,0.007,8,4746,3
12,20,5,4,2,600,,17,0.007,0.002,6,619,5
12,20,5,5,2,600,,15,0.964,0.959,8217,517595,5
12,20,6,1,2,600,,18,0.025,0.004,3,2622,3
12,20,6,2,2,600,,20,0.005,0.000,1,51,1
12,20,6,3,2,600,,24,0.012,0.007,35,3936,4
12,20,6,4,2,600,,22,0.005,0.000,1,66,1
12,20,6,5,2,600,,11,0.006,0.000,2,137,2
12,20,6,6,2,600,,25,0.160,0.155,725,83664,6
12,20,7,1,2,600,,11,0.006,0.000,1,25,1
12,20,7,2,2,600,,17,0.021,0.015,15,10700,4
12,20,7,3,2,600,,20,0.006,0.001,2,440,2
12,20,7,4,2,600,,36,0.041,0.036,98,25034,4
12,20,7,5,2,600,,25,0.015,0.010,24,5971,5
12,20,7,6,2,600,,22,0.044,0.039,136,23608,6
12,20,7,7,2,600,,17,0.015,0.009,42,4076,6
12,20,8,1,2,600,,14,0.005,0.000,1,30,1
12,20,8,2,2,600,,25,0.005,0.000,1,57,1
12,20,8,3,2,600,,22,0.005,0.000,1,78,1
12,20,8,4,2,600,,17,0.005,0.000,1,73,1
12,20,8,5,2,600,,19,0.009,0.004,8,2036,4
12,20,8,6,2,600,,17,0.010,0.005,9,1382,9
12,20,8,7,2,600,,22,0.058,0.053,136,32393,7
12,20,8,8,2,600,,18,0.012,0.007,32,2078,7
12,20,9,1,2,600,,6,0.005,0.000,1,24,1
12,20,9,2,2,600,,18,0.007,0.002,2,1064,2
12,20,9,3,2,600,,15,0.011,0.005,11,2591,6
12,20,9,4,2,600,,17,0.013,0.007,8,3343,8
12,20,9,5,2,600,,26,0.028,0.023,16,14923,6
12,20,9,6,2,600,,13,0.016,0.010,26,4682,7
12,20,9,7,2,600,,16,0.011,0.006,6,2275,6
12,20,9,8,2,600,,16,0.026,0.020,66,8685,8
