g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
12,10,1,1,0,600,,14,0.101,0.000,1,16,1
12,10,2,1,0,600,,17,0.069,0.000,1,21,1
12,10,2,2,0,600,,29,0.018,0.000,1,48,1
12,10,3,1,0,600,,9,0.033,0.000,1,15,1
12,10,3,2,0,600,,16,0.019,0.000,1,28,1
12,10,3,3,0,600,,18,0.017,0.000,1,45,1
12,10,4,1,0,600,,25,0.025,0.013,5,9312,4
12,10,4,2,0,600,,15,0.045,0.000,1,33,1
12,10,4,3,0,600,,20,0.014,0.000,2,163,2
12,10,4,4,0,600,,24,0.028,0.002,9,809,4
12,10,5,1,0,600,,7,0.011,0.000,1,17,1
12,10,5,2,0,600,,6,0.020,0.000,1,20,1
12,10,5,3,0,600,,14,0.009,0.000,1,38,1
12,10,5,4,0,600,,18,0.010,0.000,1,57,1
12,10,5,5,0,600,,21,0.011,0.002,5,622,5
12,10,6,1,0,600,,4,0.006,0.000,1,16,1
12,10,6,2,0,600,,13,0.011,0.000,1,25,1
12,10,6,3,0,600,,19,0.009,0.000,2,146,2
12,10,6,4,0,600,,21,0.011,0.004,15,2255,4
12,10,6,5,0,600,,16,0.030,0.000,1,75,1
12,10,6,6,0,600,,19,0.016,0.005,15,1567,6
12,10,7,1,0,600,,0,0.000,0.000,0,0,0
12,10,7,2,0,600,,9,0.017,0.010,18,6403,7
12,10,7,3,0,600,,18,0.007,0.000,1,62,1
12,10,7,4,0,600,,13,0.008,0.001,3,215,3
12,10,7,5,0,600,,25,0.013,0.007,14,4014,6
12,10,7,6,0,600,,14,0.011,0.004,20,2037,5
12,10,7,7,0,600,,17,0.010,0.004,6,883,6
12,10,8,1,0,600,,8,0.007,0.000,1,24,1
12,10,8,2,0,600,,8,0.007,0.001,7,489,6
12,10,8,3,0,600,,17,0.007,0.001,3,431,3
12,10,8,4,0,600,,14,0.010,0.000,1,65,1
12,10,8,5,0,600,,19,0.015,0.007,9,3912,6
12,10,8,6,0,600,,17,0.025,0.012,25,5383,6
12,10,8,7,0,600,,13,0.009,0.003,4,1218,4
12,10,8,8,0,600,,18,0.018,0.011,34,3368,8
12,10,9,1,0,600,,1,0.006,0.000,1,19,1
12,10,9,2,0,600,,25,0.012,0.006,7,3462,7
12,10,9,3,0,600,,17,0.139,0.130,200,91194,15
12,10,9,4,0,600,,16,0.007,0.000,1,62,1
12,10,9,5,0,600,,13,0.022,0.016,23,9732,11
12,10,9,6,0,600,,20,0.026,0.020,21,10962,8
12,10,9,7,0,600,,19,0.016,0.009,18,2578,8
12,10,9,8,0,600,,15,0.007,0.001,1,118,1
12,10,9,9,0,600,,15,0.015,0.009,9,1373,8
12,10,10,1,0,600,,15,0.012,0.006,7,4130,7
12,10,10,2,0,600,,14,0.006,0.000,1,44,1
12,10,10,3,0,600,,19,0.016,0.009,8,6075,4
12,10,10,4,0,600,,14,0.006,0.000,1,60,1
12,10,10,5,0,600,,11,0.008,0.002,2,443,2
12,10,10,6,0,600,,22,0.020,0.014,8,7101,7
12,10,10,7,0,600,,21,0.031,0.024,68,11365,7
12,10,10,8,0,600,,21,0.213,0.206,288,135604,8
12,10,10,9,0,600,,24,0.033,0.025,16,10894,9
12,10,10,10,0,600,,15,0.015,0.008,5,950,5
12,20,1,1,0,600,,9,0.005,0.000,1,11,1
12,20,2,1,0,600,,15,0.005,0.000,2,216,2
12,20,2,2,0,600,,12,0.005,0.000,1,22,1
12,20,3,1,0,600,,18,0.005,0.000,1,24,1
12,20,3,2,0,600,,16,0.005,0.000,1,34,1
12,20,3,3,0,600,,19,0.005,0.000,1,40,1
12,20,4,1,0,600,,0,0.000,0.000,0,0,0
12,20,4,2,0,600,,20,0.005,0.000,2,293,2
12,20,4,3,0,600,,18,0.005,0.000,1,59,1
12,20,4,4,0,600,,17,0.005,0.000,1,64,1
12,20,5,1,0,600,,10,0.005,0.000,1,20,1
12,20,5,2,0,600,,23,0.061,0.057,43,41393,5
12,20,5,3,0,600,Unsolvable,,0.006,0.000,0,2,1
12,20,5,4,0,600,,18,0.006,0.000,1,76,1
12,20,5,5,0,600,Unsolvable,,0.004,0.000,0,4,1
12,20,6,1,0,600,,9,0.005,0.000,1,21,1
12,20,6,2,0,600,,13,0.015,0.010,17,6896,4
12,20,6,3,0,600,,18,0.008,0.004,6,2300,4
12,20,6,4,0,600,,18,0.013,0.009,10,5703,5
12,20,6,5,0,600,,21,0.008,0.001,2,254,2
12,20,6,6,0,600,,18,0.006,0.001,1,103,1
12,20,7,1,0,600,,13,0.005,0.000,2,243,2
12,20,7,2,0,600,,12,0.007,0.001,3,654,3
12,20,7,3,0,600,Unsolvable,,0.007,0.000,0,2,1
12,20,7,4,0,600,,18,0.009,0.001,3,308,3
12,20,7,5,0,600,,18,0.009,0.002,4,1009,4
12,20,7,6,0,600,,18,0.008,0.003,7,844,6
12,20,7,7,0,600,,20,0.008,0.002,3,464,3
12,20,8,1,0,600,,0,0.000,0.000,0,0,0
12,20,8,2,0,600,,14,0.006,0.000,1,39,1
12,20,8,3,0,600,,13,0.006,0.001,3,475,3
12,20,8,4,0,600,,15,0.011,0.006,16,2984,7
12,20,8,5,0,600,,16,0.019,0.012,26,6767,7
12,20,8,6,0,600,,18,0.012,0.005,9,1120,7
12,20,8,7,0,600,,23,0.016,0.011,33,4490,7
12,20,8,8,0,600,,17,0.008,0.003,3,458,3
12,20,9,1,0,600,,20,0.036,0.031,20,22790,9
12,20,9,2,0,600,,8,0.005,0.000,1,26,1
12,20,9,3,0,600,,20,0.005,0.000,1,44,1
12,20,9,4,0,600,,20,0.006,0.001,3,323,3
12,20,9,5,0,600,,18,0.026,0.021,26,13520,6
12,20,9,6,0,600,,15,0.036,0.031,82,17649,8
12,20,9,7,0,600,,15,0.014,0.010,16,2653,10
12,20,9,8,0,600,,20,0.283,0.278,2455,115526,11
12,20,9,9,0,600,,16,0.393,0.385,3412,177670,10
12,20,10,1,0,600,,4,0.013,0.000,1,24,1
12,20,10,2,0,600,,10,0.005,0.001,3,147,3
12,20,10,3,0,600,,21,0.041,0.037,36,26531,5
12,20,10,4,0,600,,21,0.470,0.465,493,329758,5
12,20,10,5,0,600,,16,0.619,0.614,1353,392386,6
12,20,10,6,0,600,,17,0.009,0.003,3,706,3
12,20,10,7,0,600,,23,0.031,0.026,54,12776,8
12,20,10,8,0,600,,19,0.020,0.015,43,4666,9
12,20,10,9,0,600,,20,0.035,0.030,120,10438,9
