g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
12,10,1,1,15,600,,15,0.013,0.000,1,17,1
12,10,2,1,15,600,,24,0.011,0.000,1,28,1
12,10,2,2,15,600,,25,0.009,0.000,1,45,1
12,10,3,1,15,600,,14,0.007,0.000,1,20,1
12,10,3,2,15,600,,18,0.007,0.000,1,34,1
12,10,3,3,15,600,,18,0.006,0.000,1,47,1
12,10,4,1,15,600,,18,0.006,0.000,1,26,1
12,10,4,2,15,600,,14,0.006,0.000,1,35,1
12,10,4,3,15,600,,18,0.007,0.000,2,160,2
12,10,4,4,15,600,,21,0.007,0.001,3,304,3
12,10,5,1,15,600,,17,0.006,0.000,1,27,1
12,10,5,2,15,600,,25,0.015,0.009,4,6477,2
12,10,5,3,15,600,,13,0.011,0.005,6,3200,5
12,10,5,4,15,600,,20,0.007,0.001,2,263,2
12,10,5,5,15,600,,13,0.007,0.001,2,169,2
12,10,6,1,15,600,,20,0.006,0.000,1,32,1
12,10,6,2,15,600,,14,0.006,0.000,2,96,2
12,10,6,3,15,600,,16,0.006,0.000,1,46,1
12,10,6,4,15,600,,20,0.018,0.012,19,8016,4
12,10,6,5,15,600,,16,0.007,0.000,1,77,1
12,10,6,6,15,600,,16,0.008,0.002,3,344,3
12,10,7,1,15,600,,15,0.017,0.011,8,7669,7
12,10,7,2,15,600,,9,0.008,0.002,6,1345,2
12,10,7,3,15,600,,16,4.999,4.993,11638,3118356,7
12,10,7,4,15,600,,14,0.037,0.000,1,67,1
12,10,7,5,15,600,,16,0.009,0.003,6,807,5
12,10,7,6,15,600,,17,0.011,0.005,8,1421,7
12,10,7,7,15,600,,18,0.013,0.006,14,1239,7
12,10,8,1,15,600,,7,0.007,0.000,1,23,1
12,10,8,2,15,600,,10,0.007,0.000,1,30,1
12,10,8,3,15,600,,17,0.029,0.022,14,16364,4
12,10,8,4,15,600,,17,0.008,0.001,2,799,2
12,10,8,5,15,600,,20,0.017,0.010,10,6559,6
12,10,8,6,15,600,,11,0.014,0.007,11,3625,7
12,10,8,7,15,600,,15,0.014,0.007,24,1955,8
12,10,8,8,15,600,,21,0.018,0.011,44,2911,8
12,10,9,1,15,600,,10,0.007,0.001,4,363,4
12,10,9,2,15,600,,19,0.010,0.004,7,2107,7
12,10,9,3,15,600,,15,0.010,0.004,8,1734,8
12,10,9,4,15,600,,11,0.008,0.002,4,986,3
12,10,9,5,15,600,,17,0.024,0.017,49,10347,5
12,10,9,6,15,600,,16,0.016,0.010,26,3272,9
12,10,9,7,15,600,,25,153.196,153.189,50587,100027953,7
12,10,9,8,15,600,,20,0.361,0.045,47,25918,9
12,10,9,9,15,600,,14,0.018,0.011,37,2172,9
12,10,10,1,15,600,,11,0.009,0.003,4,1978,4
12,10,10,2,15,600,,8,0.007,0.001,3,152,3
12,10,10,3,15,600,,10,0.011,0.005,9,2175,9
12,10,10,4,15,600,,19,0.027,0.020,48,12598,4
12,10,10,5,15,600,,17,0.025,0.017,29,8321,8
12,10,10,6,15,600,,15,0.013,0.006,10,1509,7
12,10,10,7,15,600,,18,0.027,0.021,47,10102,7
12,10,10,8,15,600,,18,0.019,0.013,43,4012,8
12,10,10,9,15,600,,20,0.023,0.016,36,3051,9
12,10,10,10,15,600,,21,0.026,0.020,43,3346,10
12,20,1,1,15,600,,15,0.005,0.000,1,17,1
12,20,2,1,15,600,,20,0.005,0.000,1,24,1
12,20,2,2,15,600,,19,0.005,0.000,1,40,1
12,20,3,1,15,600,,7,0.005,0.000,1,13,1
12,20,3,2,15,600,,12,0.005,0.000,1,23,1
12,20,3,3,15,600,,19,0.006,0.001,7,477,3
12,20,4,1,15,600,,18,0.008,0.003,3,2323,3
12,20,4,2,15,600,,14,0.005,0.000,1,33,1
12,20,4,3,15,600,,24,0.005,0.000,1,70,1
12,20,4,4,15,600,,22,0.006,0.001,7,478,4
12,20,5,1,15,600,,6,0.005,0.000,1,16,1
12,20,5,2,15,600,,17,0.006,0.001,2,337,2
12,20,5,3,15,600,,20,0.008,0.003,5,1922,3
12,20,5,4,15,600,,15,0.005,0.000,1,49,1
12,20,5,5,15,600,,16,0.007,0.003,10,964,5
12,20,6,1,15,600,,17,0.005,0.000,1,29,1
12,20,6,2,15,600,,9,0.006,0.001,3,509,3
12,20,6,3,15,600,,20,0.010,0.005,8,3280,5
12,20,6,4,15,600,,17,0.007,0.002,6,733,6
12,20,6,5,15,600,,21,0.009,0.004,4,2397,4
12,20,6,6,15,600,,36,0.006,0.001,2,274,2
12,20,7,1,15,600,,21,0.023,0.018,8,13359,7
12,20,7,2,15,600,,11,0.009,0.000,1,25,1
12,20,7,3,15,600,,22,0.030,0.025,23,17163,5
12,20,7,4,15,600,,21,0.018,0.013,8,8552,7
12,20,7,5,15,600,,13,0.005,0.000,1,71,1
12,20,7,6,15,600,,15,0.008,0.003,12,971,5
12,20,7,7,15,600,,25,0.010,0.005,8,1124,7
12,20,8,1,15,600,,13,0.006,0.001,4,271,4
12,20,8,2,15,600,,10,0.005,0.000,1,32,1
12,20,8,3,15,600,,17,0.009,0.004,19,2056,3
12,20,8,4,15,600,,19,0.033,0.028,22,19414,5
12,20,8,5,15,600,,17,0.031,0.026,19,16675,7
12,20,8,6,15,600,,15,0.006,0.001,2,215,2
12,20,8,7,15,600,,17,0.012,0.006,8,1383,8
12,20,8,8,15,600,,25,0.014,0.009,7,1554,7
12,20,9,1,15,600,,18,0.006,0.001,2,962,2
