g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
12,10,1,1,1,600,,13,0.106,0.000,1,15,1
12,10,2,1,1,600,,10,0.062,0.000,1,14,1
12,10,2,2,1,600,,17,0.025,0.000,2,111,2
12,10,3,1,1,600,,14,0.028,0.000,1,20,1
12,10,3,2,1,600,,9,0.019,0.000,1,15,1
12,10,3,3,1,600,,14,0.026,0.000,1,41,1
12,10,4,1,1,600,,8,0.025,0.000,1,16,1
12,10,4,2,1,600,,24,0.011,0.001,3,320,3
12,10,4,3,1,600,,7,0.027,0.000,1,21,1
12,10,4,4,1,600,,16,0.017,0.001,3,204,3
12,10,5,1,1,600,,0,0.000,0.000,0,0,0
12,10,5,2,1,600,,9,0.007,0.000,1,19,1
12,10,5,3,1,600,,27,0.008,0.000,1,82,1
12,10,5,4,1,600,,20,0.014,0.001,11,587,4
12,10,5,5,1,600,,16,0.018,0.003,18,1098,5
12,10,6,1,1,600,,27,0.014,0.007,3,5079,3
12,10,6,2,1,600,,10,0.008,0.001,2,356,2
12,10,6,3,1,600,,15,0.008,0.000,1,49,1
12,10,6,4,1,600,,12,0.008,0.000,1,55,1
12,10,6,5,1,600,,14,0.039,0.030,66,20262,5
12,10,6,6,1,600,,19,0.013,0.003,7,925,6
12,10,7,1,1,600,,24,0.008,0.000,1,38,1
12,10,7,2,1,600,,10,0.013,0.002,8,1492,4
12,10,7,3,1,600,,5,0.007,0.000,1,22,1
12,10,7,4,1,600,,9,0.010,0.000,1,43,1
12,10,7,5,1,600,,20,0.008,0.001,2,220,2
12,10,7,6,1,600,,21,0.009,0.001,1,113,1
12,10,7,7,1,600,,13,0.009,0.001,2,229,2
12,10,8,1,1,600,,0,0.000,0.000,0,0,0
12,10,8,2,1,600,,12,0.013,0.003,5,1833,5
12,10,8,3,1,600,,10,0.032,0.004,13,1616,7
12,10,8,4,1,600,,14,0.011,0.003,4,1616,4
12,10,8,5,1,600,,15,0.012,0.005,16,2603,5
12,10,8,6,1,600,,17,0.012,0.006,8,1092,8
12,10,8,7,1,600,,18,0.016,0.008,18,2761,8
12,10,8,8,1,600,,19,0.013,0.007,12,1475,8
12,10,9,1,1,600,,19,0.007,0.000,1,37,1
12,10,9,2,1,600,,9,0.007,0.001,4,227,4
12,10,9,3,1,600,,15,0.008,0.002,2,970,2
12,10,9,4,1,600,,17,0.014,0.005,23,2931,4
12,10,9,5,1,600,,17,0.012,0.006,11,1732,7
12,10,9,6,1,600,,14,0.024,0.008,9,1353,9
12,10,9,7,1,600,,19,0.015,0.008,8,3149,7
12,10,9,8,1,600,,18,0.021,0.014,54,3591,9
12,10,9,9,1,600,,16,0.018,0.011,11,1710,9
12,10,10,1,1,600,,0,0.000,0.000,0,0,0
12,10,10,2,1,600,,5,0.007,0.000,1,30,1
12,10,10,3,1,600,,6,0.006,0.000,1,32,1
12,10,10,4,1,600,,20,0.051,0.044,70,29016,5
12,10,10,5,1,600,,24,0.011,0.005,7,1172,6
12,10,10,6,1,600,,13,0.025,0.017,44,9218,7
12,10,10,7,1,600,,18,0.023,0.014,16,4997,9
12,10,10,8,1,600,,13,0.016,0.010,7,2592,7
12,10,10,9,1,600,,24,0.039,0.031,51,14000,9
12,10,10,10,1,600,,21,104.483,104.474,130922,72605077,9
12,20,1,1,1,600,,24,0.596,0.000,1,26,1
12,20,2,1,1,600,,14,0.005,0.000,1,18,1
12,20,2,2,1,600,,12,0.005,0.000,1,16,1
12,20,3,1,1,600,,33,0.009,0.004,2,2739,2
12,20,3,2,1,600,,18,0.005,0.000,1,36,1
12,20,3,3,1,600,,19,0.005,0.000,1,41,1
12,20,4,1,1,600,,9,0.005,0.000,1,17,1
12,20,4,2,1,600,,32,0.469,0.464,183,346174,4
12,20,4,3,1,600,,22,0.006,0.000,1,61,1
12,20,4,4,1,600,,24,0.040,0.034,144,21406,4
12,20,5,1,1,600,,19,0.005,0.000,1,29,1
12,20,5,2,1,600,,11,0.005,0.000,1,21,1
12,20,5,3,1,600,,12,0.005,0.000,1,31,1
12,20,5,4,1,600,,21,0.009,0.004,18,2204,4
12,20,5,5,1,600,,20,0.008,0.002,5,741,5
12,20,6,1,1,600,,13,0.005,0.000,1,25,1
12,20,6,2,1,600,,12,0.094,0.089,148,64031,6
12,20,6,3,1,600,,7,0.005,0.000,1,31,1
12,20,6,4,1,600,,14,0.005,0.000,1,36,1
