g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
12,10,1,1,6,600,,0,0.000,0.000,0,0,0
12,10,2,1,6,600,,12,0.012,0.000,1,16,1
12,10,2,2,6,600,,12,0.010,0.000,1,26,1
12,10,3,1,6,600,,0,0.000,0.000,0,0,0
12,10,3,2,6,600,,12,0.009,0.000,1,24,1
12,10,3,3,6,600,,20,0.008,0.001,2,159,2
12,10,4,1,6,600,,0,0.000,0.000,0,0,0
12,10,4,2,6,600,,6,0.006,0.000,1,14,1
12,10,4,3,6,600,,19,0.010,0.004,9,2838,3
12,10,4,4,6,600,,16,0.008,0.001,6,461,4
12,10,5,1,6,600,,10,0.006,0.000,1,20,1
12,10,5,2,6,600,,18,0.016,0.010,30,7103,2
12,10,5,3,6,600,,14,0.006,0.000,1,48,1
12,10,5,4,6,600,,13,0.019,0.013,13,9047,4
12,10,5,5,6,600,,20,0.007,0.000,1,82,1
12,10,6,1,6,600,,9,0.007,0.000,2,278,2
12,10,6,2,6,600,,12,0.007,0.000,2,154,2
12,10,6,3,6,600,,17,0.008,0.002,3,1441,3
12,10,6,4,6,600,,16,0.006,0.000,1,55,1
12,10,6,5,6,600,,23,0.012,0.006,10,3053,5
12,10,6,6,6,600,,19,0.012,0.006,29,2040,6
12,10,7,1,6,600,,21,0.006,0.000,1,35,1
12,10,7,2,6,600,,13,0.010,0.004,4,2406,4
12,10,7,3,6,600,,19,0.009,0.003,4,1683,4
12,10,7,4,6,600,,13,0.007,0.001,2,152,2
12,10,7,5,6,600,,25,0.023,0.017,10,11241,6
12,10,7,6,6,600,,19,0.008,0.001,2,221,2
12,10,7,7,6,600,,15,0.008,0.002,3,320,3
12,10,8,1,6,600,,19,0.017,0.011,6,8103,6
12,10,8,2,6,600,,10,0.007,0.001,2,336,2
12,10,8,3,6,600,,18,0.009,0.003,10,1409,5
12,10,8,4,6,600,,15,0.009,0.002,10,782,6
12,10,8,5,6,600,,17,0.008,0.002,4,522,4
12,10,8,6,6,600,,18,0.042,0.035,74,21961,6
12,10,8,7,6,600,,17,0.030,0.023,72,12598,7
12,10,8,8,6,600,,19,0.014,0.007,8,1415,8
12,10,9,1,6,600,,9,0.010,0.003,10,2286,9
12,10,9,2,6,600,,23,0.024,0.018,8,13286,5
12,10,9,3,6,600,,20,0.316,0.310,117,224659,5
12,10,9,4,6,600,,18,0.026,0.020,13,13069,8
12,10,9,5,6,600,,15,0.014,0.007,20,2382,10
12,10,9,6,6,600,,18,0.012,0.005,7,1386,7
12,10,9,7,6,600,,16,0.009,0.003,3,1035,3
12,10,9,8,6,600,,20,0.014,0.008,11,1488,8
12,10,9,9,6,600,,18,0.017,0.011,25,1971,9
12,10,10,1,6,600,,12,0.006,0.000,1,32,1
12,10,10,2,6,600,,19,0.009,0.002,4,1157,4
12,10,10,3,6,600,,16,0.011,0.005,7,2275,7
12,10,10,4,6,600,,20,0.012,0.005,10,2654,5
12,10,10,5,6,600,,14,0.015,0.008,23,4051,6
12,10,10,6,6,600,,21,0.015,0.009,13,4227,6
12,10,10,7,6,600,,11,0.009,0.003,4,439,4
12,10,10,8,6,600,,20,0.023,0.017,21,8173,7
12,10,10,9,6,600,,16,1.487,1.480,2529,1015284,9
12,10,10,10,6,600,,19,0.032,0.020,59,4170,10
12,20,1,1,6,600,,22,0.005,0.000,1,24,1
12,20,2,1,6,600,,11,0.005,0.000,1,15,1
12,20,2,2,6,600,,14,0.005,0.000,1,26,1
12,20,3,1,6,600,,14,0.007,0.002,3,1650,3
12,20,3,2,6,600,,25,0.006,0.001,2,580,2
12,20,3,3,6,600,,13,0.005,0.000,1,44,1
12,20,4,1,6,600,,13,0.005,0.000,1,21,1
12,20,4,2,6,600,,17,0.006,0.001,4,425,2
12,20,4,3,6,600,,13,0.005,0.000,1,40,1
12,20,4,4,6,600,,15,0.007,0.002,15,952,4
12,20,5,1,6,600,,10,0.005,0.000,3,113,3
12,20,5,2,6,600,,21,0.005,0.000,1,46,1
12,20,5,3,6,600,,17,0.006,0.001,3,255,3
12,20,5,4,6,600,,18,0.005,0.000,1,64,1
12,20,5,5,6,600,,21,0.005,0.000,1,107,1
12,20,6,1,6,600,,18,0.005,0.000,1,30,1
12,20,6,2,6,600,,15,0.006,0.001,3,781,3
12,20,6,3,6,600,,19,0.021,0.015,17,10937,5
12,20,6,4,6,600,,20,0.007,0.002,4,990,4
12,20,6,5,6,600,,19,0.006,0.001,2,212,2
12,20,6,6,6,600,,18,0.009,0.004,18,1445,6
12,20,7,1,6,600,,14,0.011,0.006,8,4446,7
12,20,7,2,6,600,,13,0.005,0.000,1,27,1
12,20,7,3,6,600,,21,0.007,0.002,2,946,2
12,20,7,4,6,600,,19,0.017,0.012,40,8107,5
12,20,7,5,6,600,,19,0.013,0.008,16,5220,4
12,20,7,6,6,600,,17,0.006,0.001,2,164,2
12,20,7,7,6,600,,23,0.073,0.068,387,32941,7
12,20,8,1,6,600,,0,0.000,0.000,0,0,0
12,20,8,2,6,600,,16,0.008,0.002,12,1072,6
12,20,8,3,6,600,,17,0.027,0.022,25,15391,5
12,20,8,4,6,600,,15,0.006,0.001,3,281,3
12,20,8,5,6,600,,18,0.100,0.095,133,66141,6
