g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
5,10,1,1,12,1|2|600|4|1|1,,11,0,18,3,22,4875,1502,14298,11,11,11
5,10,1,2,12,1|2|600|4|1|1,,7,0,13,2,16,6214,1404,19543,7,7,7
5,10,1,3,12,1|2|600|4|1|1,,11,0,36,38,75,16506,2931,54950,6,11,11
5,10,1,4,12,1|2|600|4|1|1,,20,0,92,138,231,40132,5783,138426,10,20,20
5,10,1,5,12,1|2|600|4|1|1,,22,0,293,1313,1607,121026,13335,434334,10,22,22
5,10,1,6,12,1|2|600|4|1|1,Timeout,,0,408,607568,0,163641,16887,591027,11,34,44
5,10,1,7,12,1|2|600|4|1|1,,27,0,419,3654,4073,166865,15739,607005,9,27,27
5,10,1,8,12,1|2|600|4|1|1,,27,0,399,11501,11901,161481,13791,592447,7,27,27
5,10,1,9,12,1|2|600|4|1|1,,37,0,871,491998,492870,345011,25743,1280863,12,37,37
5,10,1,10,12,1|2|600|4|1|1,Timeout,,0,924,626797,0,367647,25895,1370057,11,23,-1
5,10,2,1,12,1|2|600|4|1|1,,4,0,6,1,8,3518,1004,10289,4,4,4
5,10,2,2,12,1|2|600|4|1|1,,11,0,33,13,47,15134,3008,50272,11,11,11
5,10,2,3,12,1|2|600|4|1|1,,9,0,73,37,111,27741,4512,96118,7,9,9
5,10,2,4,12,1|2|600|4|1|1,,11,0,96,65,162,39502,5266,140828,7,11,11
5,10,2,5,12,1|2|600|4|1|1,,14,0,202,289,492,79567,9220,288890,11,14,14
5,10,2,6,12,1|2|600|4|1|1,Unsolvable,,,,,,,,,,,
5,10,2,7,12,1|2|600|4|1|1,,17,0,255,3396,3652,100839,9528,372992,9,17,17
5,10,2,8,12,1|2|600|4|1|1,,18,0,353,75770,76124,136514,10482,514404,9,18,18
5,10,2,9,12,1|2|600|4|1|1,Unsolvable,,,,,,,,,,,
5,10,2,10,12,1|2|600|4|1|1,,19,0,771,208077,208850,290641,18890,1106905,7,19,19
5,10,3,1,12,1|2|600|4|1|1,,8,0,21,4,26,10338,2481,32708,8,8,8
5,10,3,2,12,1|2|600|4|1|1,,8,0,35,5,41,15776,2937,53394,8,8,8
5,10,3,3,12,1|2|600|4|1|1,,9,0,57,17,75,24760,3768,87503,9,9,9
5,10,3,4,12,1|2|600|4|1|1,,9,0,126,58,185,48294,6399,174742,7,9,9
5,10,3,5,12,1|2|600|4|1|1,,6,0,68,9,77,27466,3355,99090,6,6,6
5,10,3,6,12,1|2|600|4|1|1,,11,0,181,309,491,70118,6861,262236,6,11,11
5,10,3,7,12,1|2|600|4|1|1,,14,0,286,4641,4927,110637,9817,417111,8,14,14
5,10,3,8,12,1|2|600|4|1|1,,12,0,443,537,981,169751,13173,647205,10,12,12
5,10,3,9,12,1|2|600|4|1|1,,13,0,397,3863,4261,152069,11529,578479,8,13,13
5,10,3,10,12,1|2|600|4|1|1,,14,0,434,34009,34444,164207,10935,630103,7,14,14
5,10,4,1,12,1|2|600|4|1|1,,9,0,32,6,39,15596,3508,50025,9,9,9
5,10,4,2,12,1|2|600|4|1|1,,5,0,29,4,34,13182,2416,44480,5,5,5
5,10,4,3,12,1|2|600|4|1|1,,8,0,66,18,85,28253,4074,101012,8,8,8
5,10,4,4,12,1|2|600|4|1|1,,8,0,91,13,104,36611,4532,134045,8,8,8
5,10,4,5,12,1|2|600|4|1|1,,7,0,95,25,121,39511,4440,145832,7,7,7
