g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
10,10,0,1,12,1|2|600|4|1|0,,8,0,16,4,21,4996,2700,11698,8,8,8
10,10,0,2,12,1|2|600|4|1|0,,16,0,51,14,66,26363,10200,69855,16,16,16
10,10,0,3,12,1|2|600|4|1|0,,13,0,79,16,96,39423,12600,110567,13,13,13
10,10,0,4,12,1|2|600|4|1|0,,11,0,111,18,130,52115,14400,152999,11,11,11
10,10,0,5,12,1|2|600|4|1|0,,11,0,161,28,190,74076,18000,223936,11,11,11
10,10,0,6,12,1|2|600|4|1|0,,8,0,164,24,189,73397,16200,226193,8,8,8
10,10,0,7,12,1|2|600|4|1|0,,11,0,296,39,336,127768,25200,409680,11,11,11
10,10,0,8,12,1|2|600|4|1|0,,8,0,274,35,310,117718,21600,381758,8,8,8
10,10,0,9,12,1|2|600|4|1|0,,13,0,544,76,621,225637,37800,750975,13,13,13
10,10,0,10,12,1|2|600|4|1|0,,11,0,559,61,620,229790,36000,772700,11,11,11
10,20,0,1,12,1|2|600|4|1|0,,10,0,10,2,12,6033,3300,13651,10,10,10
10,20,0,2,12,1|2|600|4|1|0,,9,0,26,5,32,14823,6000,36483,9,9,9
10,20,0,3,12,1|2|600|4|1|0,,10,0,55,11,67,29040,9900,76454,10,10,10
10,20,0,4,12,1|2|600|4|1|0,,18,0,156,27,183,75496,22800,213840,18,18,18
10,20,0,5,12,1|2|600|4|1|0,,12,0,151,26,178,71581,19500,207091,12,12,12
10,20,0,6,12,1|2|600|4|1|0,,11,0,192,28,221,88778,21600,265064,11,11,11
10,20,0,7,12,1|2|600|4|1|0,,12,0,273,35,309,121897,27300,375315,12,12,12
10,20,0,8,12,1|2|600|4|1|0,,11,0,315,38,354,138705,28800,433249,11,11,11
10,20,0,9,12,1|2|600|4|1|0,,16,0,551,75,627,236877,45900,758699,16,16,16
10,20,0,10,12,1|2|600|4|1|0,Unsolvable,,,,,,,,,,,
