g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
9,10,1,1,1,600,,0,0.000,0.000,0,0,0
9,10,2,1,1,600,,1,0.044,0.000,1,5,1
9,10,2,2,1,600,,15,0.053,0.000,1,27,1
9,10,3,1,1,600,,0,0.000,0.000,0,0,0
9,10,3,2,1,600,,11,0.037,0.006,15,3177,2
9,10,3,3,1,600,,13,0.031,0.000,1,26,1
9,10,4,1,1,600,,13,0.014,0.002,4,1219,4
9,10,4,2,1,600,,9,0.018,0.000,1,25,1
9,10,4,3,1,600,,19,0.013,0.003,3,1246,3
9,10,4,4,1,600,,19,0.014,0.002,10,608,4
9,10,5,1,1,600,,4,0.017,0.000,1,14,1
9,10,5,2,1,600,,9,0.021,0.000,1,19,1
9,10,5,3,1,600,,13,0.015,0.007,6,2056,4
9,10,5,4,1,600,,12,0.014,0.004,19,2055,5
9,10,5,5,1,600,,10,0.008,0.000,1,32,1
9,10,6,1,1,600,,11,0.008,0.003,6,2521,6
9,10,6,2,1,600,,11,0.018,0.000,1,23,1
9,10,6,3,1,600,,12,0.037,0.034,65,24162,4
9,10,6,4,1,600,,14,0.006,0.001,4,386,4
9,10,6,5,1,600,,11,0.008,0.001,3,447,3
9,10,6,6,1,600,,15,0.012,0.003,10,694,6
9,10,7,1,1,600,,7,0.006,0.001,3,327,3
9,10,7,2,1,600,,18,0.043,0.040,43,29994,2
9,10,7,3,1,600,,9,0.006,0.002,6,852,4
9,10,7,4,1,600,,13,0.005,0.002,10,853,4
9,10,7,5,1,600,,12,0.005,0.002,4,1178,3
9,10,7,6,1,600,,13,0.009,0.006,9,2368,7
9,10,7,7,1,600,,11,0.007,0.004,8,809,7
9,10,8,1,1,600,,8,0.004,0.000,1,24,1
9,10,8,2,1,600,,6,0.005,0.001,3,203,3
9,10,8,3,1,600,,10,0.006,0.001,4,542,4
9,10,8,4,1,600,,11,0.003,0.000,1,48,1
9,10,8,5,1,600,,12,0.011,0.006,12,2484,6
9,10,8,6,1,600,,10,0.022,0.015,23,6203,7
9,10,8,7,1,600,,13,0.013,0.009,28,3172,9
9,10,8,8,1,600,,15,0.022,0.016,108,5953,8
9,10,9,1,1,600,,13,0.006,0.000,1,31,1
9,10,9,2,1,600,,9,0.005,0.001,5,597,5
9,10,9,3,1,600,,12,0.019,0.002,10,726,6
9,10,9,4,1,600,,10,0.015,0.009,42,4906,4
9,10,9,5,1,600,,14,0.032,0.027,41,17692,7
9,10,9,6,1,600,,17,0.013,0.009,26,4420,6
9,10,9,7,1,600,,13,0.011,0.008,18,3292,7
9,10,9,8,1,600,,16,0.024,0.021,85,10626,8
9,10,9,9,1,600,,13,0.020,0.016,84,4443,9
9,10,10,1,1,600,,16,0.004,0.000,1,36,1
9,10,10,2,1,600,,11,0.006,0.001,2,395,2
9,10,10,3,1,600,,15,0.087,0.077,125,54700,8
9,10,10,4,1,600,,15,0.076,0.072,258,44940,5
9,10,10,5,1,600,,13,0.005,0.001,3,260,3
9,10,10,6,1,600,,19,0.111,0.108,407,64088,6
9,10,10,7,1,600,,15,0.012,0.009,34,3050,7
9,10,10,8,1,600,,11,0.014,0.011,42,2578,10
9,10,10,9,1,600,,18,0.021,0.018,79,5673,8
9,10,10,10,1,600,,14,0.021,0.018,48,3029,10
9,20,1,1,1,600,,17,0.003,0.000,1,19,1
9,20,2,1,1,600,,12,0.002,0.000,1,16,1
9,20,2,2,1,600,,16,0.003,0.000,2,107,2
9,20,3,1,1,600,,7,0.002,0.000,1,13,1
9,20,3,2,1,600,,14,0.003,0.000,1,34,1
9,20,3,3,1,600,,17,0.002,0.000,1,55,1
9,20,4,1,1,600,,13,0.002,0.000,1,21,1
9,20,4,2,1,600,,13,0.003,0.000,1,28,1
9,20,4,3,1,600,Unsolvable,,0.002,0.000,0,17,1
9,20,4,4,1,600,,14,0.003,0.000,1,59,1
9,20,5,1,1,600,,4,0.002,0.000,2,61,2
9,20,5,2,1,600,,12,0.003,0.001,4,375,4
9,20,5,3,1,600,,14,0.009,0.007,16,4897,3
9,20,5,4,1,600,,17,0.003,0.001,2,161,2
9,20,5,5,1,600,,15,0.002,0.000,1,51,1
9,20,6,1,1,600,,3,0.003,0.000,1,15,1
9,20,6,2,1,600,,11,0.002,0.000,1,34,1
9,20,6,3,1,600,,17,0.006,0.004,7,2723,3
9,20,6,4,1,600,,10,0.006,0.003,8,1779,6
9,20,6,5,1,600,,11,0.007,0.004,38,1768,6
9,20,6,6,1,600,,20,7.712,7.710,46765,3965712,6
9,20,7,1,1,600,,10,0.130,0.003,7,2144,7
9,20,7,2,1,600,,8,0.003,0.000,5,212,2
9,20,7,3,1,600,,13,0.027,0.024,58,18088,4
9,20,7,4,1,600,,16,0.028,0.024,47,18016,5
9,20,7,5,1,600,,9,0.010,0.007,39,3846,6
9,20,7,6,1,600,,15,0.175,0.172,734,114700,6
9,20,7,7,1,600,,18,0.051,0.047,343,24181,7
9,20,8,1,1,600,,10,0.003,0.000,1,26,1
9,20,8,2,1,600,,11,0.003,0.000,2,129,2
9,20,8,3,1,600,,7,0.003,0.000,1,30,1
9,20,8,4,1,600,,11,0.005,0.002,19,1135,6
9,20,8,5,1,600,,9,0.006,0.002,8,565,8
