g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
9,10,1,1,7,600,,18,0.005,0.000,1,20,1
9,10,2,1,7,600,,22,0.005,0.000,1,26,1
9,10,2,2,7,600,,11,0.004,0.000,1,25,1
9,10,3,1,7,600,,5,0.003,0.000,1,11,1
9,10,3,2,7,600,,14,0.005,0.000,1,26,1
9,10,3,3,7,600,,14,0.005,0.001,5,276,3
9,10,4,1,7,600,,6,0.003,0.000,1,14,1
9,10,4,2,7,600,,12,0.003,0.000,1,31,1
9,10,4,3,7,600,,10,0.005,0.001,5,504,3
9,10,4,4,7,600,,8,0.004,0.000,3,121,3
9,10,5,1,7,600,,12,0.003,0.000,2,65,2
9,10,5,2,7,600,,10,0.003,0.000,2,121,2
9,10,5,3,7,600,,12,0.005,0.001,4,427,4
9,10,5,4,7,600,,15,0.006,0.003,4,2187,3
9,10,5,5,7,600,,15,0.006,0.003,6,1670,4
9,10,6,1,7,600,,17,0.045,0.042,25,32237,6
9,10,6,2,7,600,,12,0.004,0.000,2,177,2
9,10,6,3,7,600,,9,0.004,0.001,4,331,4
9,10,6,4,7,600,,13,0.007,0.003,9,1959,5
9,10,6,5,7,600,,11,0.004,0.001,3,225,3
9,10,6,6,7,600,,18,0.006,0.003,12,885,6
9,10,7,1,7,600,,6,0.004,0.001,5,472,5
9,10,7,2,7,600,,9,0.003,0.000,1,31,1
9,10,7,3,7,600,,13,0.006,0.003,12,1983,5
9,10,7,4,7,600,,14,0.003,0.000,1,58,1
9,10,7,5,7,600,,14,0.007,0.004,16,1998,5
9,10,7,6,7,600,,15,0.008,0.005,25,1663,7
9,10,7,7,7,600,,18,0.014,0.011,70,3894,7
9,10,8,1,7,600,,9,0.012,0.009,32,6142,8
9,10,8,2,7,600,,12,0.003,0.000,1,38,1
9,10,8,3,7,600,,10,0.011,0.008,17,4899,8
9,10,8,4,7,600,,9,0.005,0.001,5,343,5
9,10,8,5,7,600,,12,0.023,0.019,52,13280,5
9,10,8,6,7,600,,11,0.005,0.001,3,249,3
9,10,8,7,7,600,,12,0.009,0.005,20,1123,8
9,10,8,8,7,600,,12,0.008,0.005,14,1063,7
9,10,9,1,7,600,,8,0.003,0.000,1,26,1
9,10,9,2,7,600,,7,0.010,0.007,30,4074,9
9,10,9,3,7,600,,11,0.004,0.001,3,168,3
9,10,9,4,7,600,,15,0.096,0.093,167,66104,5
9,10,9,5,7,600,,11,0.011,0.007,9,4006,6
9,10,9,6,7,600,,15,0.023,0.020,84,11174,7
9,10,9,7,7,600,,10,0.006,0.003,4,418,4
9,10,9,8,7,600,,13,0.018,0.015,84,5096,9
9,10,9,9,7,600,,13,0.015,0.012,46,2612,9
9,10,10,1,7,600,,5,0.003,0.000,1,25,1
9,10,10,2,7,600,,10,0.010,0.007,17,3914,11
9,10,10,3,7,600,,7,0.006,0.003,8,724,8
9,10,10,4,7,600,,17,0.013,0.010,16,6375,4
9,10,10,5,7,600,,21,0.027,0.024,86,13535,5
9,10,10,6,7,600,,10,0.006,0.003,13,866,6
9,10,10,7,7,600,Timeout,,608.390,608.387,1475166,357030766,8
9,10,10,8,7,600,,16,11.533,0.100,307,61393,8
9,10,10,9,7,600,,16,0.019,0.016,46,3708,9
9,10,10,10,7,600,,14,0.016,0.013,18,1793,10
9,20,1,1,7,600,,22,0.003,0.000,1,24,1
9,20,2,1,7,600,,11,0.003,0.000,1,15,1
9,20,2,2,7,600,,15,0.003,0.000,1,27,1
9,20,3,1,7,600,,4,0.003,0.000,3,64,3
9,20,3,2,7,600,,9,0.004,0.001,4,687,2
9,20,3,3,7,600,,17,0.003,0.000,1,45,1
9,20,4,1,7,600,,2,0.003,0.000,1,10,1
9,20,4,2,7,600,,14,0.003,0.000,1,35,1
9,20,4,3,7,600,,21,0.002,0.000,1,55,1
9,20,4,4,7,600,,11,0.003,0.000,2,119,2
9,20,5,1,7,600,,14,0.003,0.000,1,24,1
