g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
9,10,1,1,9,600,,2,0.005,0.000,1,4,1
9,10,2,1,9,600,,9,0.005,0.000,1,13,1
9,10,2,2,9,600,,18,0.005,0.000,1,33,1
9,10,3,1,9,600,,20,0.003,0.000,1,26,1
9,10,3,2,9,600,,9,0.003,0.000,1,15,1
9,10,3,3,9,600,,14,0.003,0.000,1,31,1
9,10,4,1,9,600,,9,0.003,0.000,1,17,1
9,10,4,2,9,600,,10,0.003,0.000,1,23,1
9,10,4,3,9,600,,13,0.003,0.000,1,40,1
9,10,4,4,9,600,,15,0.004,0.001,2,178,2
9,10,5,1,9,600,,8,0.003,0.000,1,18,1
9,10,5,2,9,600,,8,0.003,0.000,1,18,1
9,10,5,3,9,600,,12,0.004,0.001,5,752,4
9,10,5,4,9,600,,16,0.003,0.000,1,62,1
9,10,5,5,9,600,,14,0.006,0.003,26,1251,5
9,10,6,1,9,600,,6,0.003,0.000,1,18,1
9,10,6,2,9,600,,8,0.003,0.000,1,25,1
9,10,6,3,9,600,,13,0.005,0.002,6,1310,3
9,10,6,4,9,600,,14,0.005,0.002,6,519,5
9,10,6,5,9,600,,14,0.005,0.002,4,758,4
9,10,6,6,9,600,,14,0.006,0.003,7,731,6
9,10,7,1,9,600,,11,0.012,0.009,14,6228,7
9,10,7,2,9,600,,5,0.004,0.001,5,475,5
9,10,7,3,9,600,,13,0.007,0.004,14,2401,4
9,10,7,4,9,600,,16,0.010,0.006,11,4193,5
9,10,7,5,9,600,,16,0.006,0.003,13,1109,5
9,10,7,6,9,600,,14,0.024,0.021,40,13684,6
9,10,7,7,9,600,,15,0.005,0.002,3,398,3
9,10,8,1,9,600,,7,0.003,0.000,1,23,1
9,10,8,2,9,600,,8,0.012,0.010,26,6337,16
9,10,8,3,9,600,,8,0.003,0.000,1,33,1
9,10,8,4,9,600,,13,0.007,0.004,8,1881,5
9,10,8,5,9,600,,14,0.032,0.029,120,19225,5
9,10,8,6,9,600,,19,0.016,0.012,9,7656,7
9,10,8,7,9,600,,15,0.009,0.006,12,2171,7
9,10,8,8,9,600,,12,0.009,0.006,15,1308,8
9,10,9,1,9,600,,14,0.009,0.006,7,4011,7
9,10,9,2,9,600,,13,0.021,0.018,41,12548,4
9,10,9,3,9,600,,12,0.008,0.005,23,3184,5
9,10,9,4,9,600,,12,0.005,0.002,5,450,5
9,10,9,5,9,600,,15,0.014,0.011,38,6648,5
9,10,9,6,9,600,,16,0.016,0.012,30,6877,6
9,10,9,7,9,600,,13,0.014,0.011,46,4892,7
9,10,9,8,9,600,,13,0.005,0.002,2,223,2
9,10,9,9,9,600,,13,0.011,0.008,16,1937,9
9,10,10,1,9,600,,0,0.000,0.000,0,0,0
9,10,10,2,9,600,,12,0.337,0.334,385,244900,5
9,10,10,3,9,600,,10,0.005,0.002,4,537,4
9,10,10,4,9,600,,14,0.031,0.028,50,18340,6
9,10,10,5,9,600,,12,0.006,0.003,6,964,6
9,10,10,6,9,600,,14,0.027,0.024,65,13554,8
9,10,10,7,9,600,,11,0.016,0.013,65,3907,8
9,10,10,8,9,600,,14,0.016,0.013,48,2524,9
9,10,10,9,9,600,,15,0.043,0.040,189,15816,11
9,10,10,10,9,600,,18,0.024,0.021,81,4099,10
9,20,1,1,9,600,,8,0.003,0.000,1,10,1
9,20,2,1,9,600,,8,0.002,0.000,1,12,1
9,20,2,2,9,600,,6,0.002,0.000,1,10,1
9,20,3,1,9,600,Unsolvable,,0.002,0.000,0,0,0
9,20,3,2,9,600,Unsolvable,,0.002,0.000,0,2,1
9,20,3,3,9,600,,18,0.003,0.000,2,146,2
