g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
9,10,1,1,19,600,,24,0.005,0.000,1,26,1
9,10,2,1,19,600,,14,0.005,0.000,1,18,1
9,10,2,2,19,600,,5,0.005,0.000,1,9,1
9,10,3,1,19,600,,2,0.005,0.000,1,8,1
9,10,3,2,19,600,,12,0.004,0.000,1,28,1
9,10,3,3,19,600,,15,0.004,0.000,2,157,2
9,10,4,1,19,600,,4,0.003,0.000,1,12,1
9,10,4,2,19,600,,14,0.003,0.000,1,22,1
9,10,4,3,19,600,,14,0.004,0.001,3,223,3
9,10,4,4,19,600,,15,0.003,0.000,1,55,1
9,10,5,1,19,600,,14,0.003,0.000,1,24,1
9,10,5,2,19,600,,5,0.003,0.000,1,18,1
9,10,5,3,19,600,,13,0.003,0.000,2,111,2
9,10,5,4,19,600,,14,0.003,0.001,2,152,2
9,10,5,5,19,600,,12,0.005,0.002,8,479,4
9,10,6,1,19,600,,10,0.003,0.000,1,22,1
9,10,6,2,19,600,,10,0.003,0.000,1,31,1
9,10,6,3,19,600,,9,0.003,0.000,2,90,2
9,10,6,4,19,600,,15,0.007,0.004,22,2005,8
9,10,6,5,19,600,,15,0.004,0.001,3,300,3
9,10,6,6,19,600,,17,0.011,0.008,16,5237,5
9,10,7,1,19,600,,0,0.000,0.000,0,0,0
9,10,7,2,19,600,,10,0.011,0.006,17,4292,10
9,10,7,3,19,600,,11,0.004,0.001,7,680,2
9,10,7,4,19,600,,7,0.004,0.000,1,37,1
9,10,7,5,19,600,,17,0.008,0.004,27,1511,6
9,10,7,6,19,600,,9,0.006,0.002,5,404,5
9,10,7,7,19,600,,15,0.046,0.043,65,29131,7
9,10,8,1,19,600,,5,0.004,0.000,1,21,1
9,10,8,2,19,600,,12,0.015,0.012,24,8613,8
9,10,8,3,19,600,,11,0.006,0.002,8,1193,4
9,10,8,4,19,600,,10,0.008,0.004,14,1810,8
9,10,8,5,19,600,,15,0.012,0.009,19,5069,6
9,10,8,6,19,600,,10,0.014,0.011,73,5459,9
9,10,8,7,19,600,,11,0.011,0.008,25,1578,11
9,10,8,8,19,600,,11,0.010,0.007,45,1832,8
9,10,9,1,19,600,,0,0.000,0.000,0,0,0
9,10,9,2,19,600,,15,0.045,0.042,69,29836,14
9,10,9,3,19,600,,8,0.008,0.004,13,2777,4
9,10,9,4,19,600,,6,0.006,0.003,9,1041,7
9,10,9,5,19,600,,11,0.010,0.007,41,3688,6
9,10,9,6,19,600,,20,0.024,0.020,76,9048,8
9,10,9,7,19,600,,14,0.033,0.030,143,15009,8
9,10,9,8,19,600,,12,0.013,0.009,35,2337,9
9,10,9,9,19,600,,12,0.014,0.011,39,1936,9
9,10,10,1,19,600,,0,0.000,0.000,0,0,0
9,10,10,2,19,600,,9,0.004,0.001,3,303,3
9,10,10,3,19,600,,14,0.010,0.007,11,3532,11
9,10,10,4,19,600,,15,0.010,0.006,20,2776,13
9,10,10,5,19,600,,11,0.008,0.005,15,1920,6
9,10,10,6,19,600,,14,0.009,0.005,8,908,7
9,10,10,7,19,600,,11,0.013,0.010,24,2788,9
9,10,10,8,19,600,,10,0.015,0.011,34,2868,9
9,10,10,9,19,600,,16,0.040,0.036,132,15910,9
9,10,10,10,19,600,,15,0.084,0.080,503,26872,10
9,20,1,1,19,600,,7,0.004,0.000,1,9,1
9,20,2,1,19,600,,0,0.000,0.000,0,0,0
9,20,2,2,19,600,,6,0.003,0.000,1,15,1
9,20,3,1,19,600,Unsolvable,,0.003,0.000,0,0,0
9,20,3,2,19,600,,10,0.003,0.000,2,77,2
9,20,3,3,19,600,,16,0.003,0.000,1,51,1
9,20,4,1,19,600,,6,0.002,0.000,1,14,1
9,20,4,2,19,600,,9,0.003,0.000,1,24,1
9,20,4,3,19,600,,13,0.006,0.003,6,2355,3
9,20,4,4,19,600,,18,0.004,0.001,3,282,3
9,20,5,1,19,600,,1,0.003,0.000,1,11,1
9,20,5,2,19,600,,5,0.003,0.000,2,112,2
9,20,5,3,19,600,,12,0.008,0.006,51,3356,8
9,20,5,4,19,600,,13,0.005,0.002,9,995,4
9,20,5,5,19,600,,18,0.003,0.000,1,81,1
9,20,6,1,19,600,,3,0.003,0.000,1,15,1
9,20,6,2,19,600,,15,0.004,0.001,4,680,4
9,20,6,3,19,600,,6,0.004,0.001,4,425,3
9,20,6,4,19,600,,10,0.003,0.000,2,97,2
9,20,6,5,19,600,,15,0.183,0.180,1082,116716,7
9,20,6,6,19,600,,17,0.008,0.004,23,1314,6
9,20,7,1,19,600,,8,0.003,0.000,1,22,1
9,20,7,2,19,600,,9,0.004,0.002,7,1094,7
9,20,7,3,19,600,,14,0.006,0.004,21,2009,5
9,20,7,4,19,600,,12,0.005,0.002,11,760,6
9,20,7,5,19,600,,12,0.004,0.001,3,246,3
9,20,7,6,19,600,,12,0.118,0.115,767,73799,6
9,20,7,7,19,600,Unsolvable,,0.004,0.000,0,2,1
9,20,8,1,19,600,,8,0.007,0.005,16,3432,8
9,20,8,2,19,600,,12,0.023,0.021,49,15432,2
9,20,8,3,19,600,,10,0.012,0.010,26,6722,7
9,20,8,4,19,600,,13,0.054,0.051,99,38056,6
