g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
9,10,1,1,8,600,,0,0.000,0.000,0,0,0
9,10,2,1,8,600,,8,0.006,0.000,1,12,1
9,10,2,2,8,600,,8,0.005,0.000,1,12,1
9,10,3,1,8,600,,11,0.004,0.000,1,17,1
9,10,3,2,8,600,,15,0.004,0.001,2,835,2
9,10,3,3,8,600,,10,0.004,0.000,1,34,1
9,10,4,1,8,600,,12,0.004,0.001,2,551,2
9,10,4,2,8,600,,9,0.003,0.000,1,22,1
9,10,4,3,8,600,,11,0.005,0.001,14,581,5
9,10,4,4,8,600,,10,0.003,0.000,2,107,2
9,10,5,1,8,600,,12,0.003,0.000,1,22,1
9,10,5,2,8,600,,8,0.003,0.000,1,26,1
9,10,5,3,8,600,,18,0.007,0.004,32,2064,3
9,10,5,4,8,600,,19,0.010,0.007,14,4692,4
9,10,5,5,8,600,,16,0.005,0.002,7,582,5
9,10,6,1,8,600,,5,0.003,0.000,1,17,1
9,10,6,2,8,600,,18,0.031,0.028,51,20509,7
9,10,6,3,8,600,,10,0.004,0.001,3,596,3
9,10,6,4,8,600,,11,0.005,0.002,3,864,3
9,10,6,5,8,600,,14,0.005,0.002,4,698,4
9,10,6,6,8,600,,19,0.006,0.002,7,608,5
9,10,7,1,8,600,,9,0.005,0.001,6,753,6
9,10,7,2,8,600,,10,0.004,0.000,2,132,2
9,10,7,3,8,600,,19,0.016,0.013,59,8701,4
9,10,7,4,8,600,,10,0.012,0.008,35,5336,4
9,10,7,5,8,600,,14,0.007,0.004,10,1911,5
9,10,7,6,8,600,,12,0.011,0.007,31,3807,6
9,10,7,7,8,600,,14,0.010,0.007,36,1992,7
9,10,8,1,8,600,,6,0.004,0.001,4,554,4
9,10,8,2,8,600,,10,0.004,0.000,1,26,1
9,10,8,3,8,600,,8,0.004,0.001,6,337,5
9,10,8,4,8,600,,12,0.036,0.033,56,22806,9
9,10,8,5,8,600,,13,0.011,0.007,26,3474,6
9,10,8,6,8,600,,14,0.011,0.007,44,2978,6
9,10,8,7,8,600,,11,0.007,0.004,13,876,7
9,10,8,8,8,600,,13,0.010,0.007,21,1376,8
9,10,9,1,8,600,,7,0.004,0.000,1,25,1
9,10,9,2,8,600,,8,0.004,0.001,11,720,4
9,10,9,3,8,600,,9,0.004,0.001,3,357,3
9,10,9,4,8,600,,13,0.168,0.164,330,117176,9
9,10,9,5,8,600,,11,0.008,0.004,14,1589,6
9,10,9,6,8,600,,16,0.028,0.024,58,14112,9
9,10,9,7,8,600,,14,0.009,0.005,22,1142,7
9,10,9,8,8,600,,16,0.044,0.040,316,17044,8
9,10,9,9,8,600,,19,0.026,0.022,117,6663,9
9,10,10,1,8,600,,7,0.008,0.004,14,2715,10
9,10,10,2,8,600,,6,0.004,0.001,3,156,3
9,10,10,3,8,600,,8,0.004,0.000,1,35,1
9,10,10,4,8,600,,13,0.005,0.002,3,678,3
9,10,10,5,8,600,,13,0.023,0.020,60,11625,7
9,10,10,6,8,600,,11,13.089,13.086,22630,8642871,9
9,10,10,7,8,600,,9,0.131,0.010,33,3701,8
9,10,10,8,8,600,,12,0.016,0.013,37,3924,9
9,10,10,9,8,600,,8,0.014,0.011,27,2111,10
