g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
9,10,1,1,0,600,,5,0.004,0.000,1,7,1
9,10,2,1,0,600,,0,0.000,0.000,0,0,0
9,10,2,2,0,600,,20,0.006,0.000,1,42,1
9,10,3,1,0,600,,0,0.000,0.000,0,0,0
9,10,3,2,0,600,,13,0.010,0.000,1,31,1
9,10,3,3,0,600,,16,0.021,0.000,1,50,1
9,10,4,1,0,600,,11,0.029,0.000,2,274,2
9,10,4,2,0,600,,10,0.023,0.001,3,372,3
9,10,4,3,0,600,,12,0.026,0.000,1,39,1
9,10,4,4,0,600,,14,0.028,0.002,3,243,3
9,10,5,1,0,600,,9,0.045,0.000,2,66,2
9,10,5,2,0,600,,7,0.017,0.000,1,17,1
9,10,5,3,0,600,,15,0.016,0.007,4,2432,4
9,10,5,4,0,600,,13,0.888,0.876,2495,629023,4
9,10,5,5,0,600,,16,0.008,0.001,2,207,2
9,10,6,1,0,600,,8,0.003,0.000,2,221,2
9,10,6,2,0,600,,11,0.017,0.014,34,10411,2
9,10,6,3,0,600,,7,0.003,0.000,2,131,2
9,10,6,4,0,600,,14,0.007,0.004,11,2584,4
9,10,6,5,0,600,,11,0.003,0.000,1,58,1
9,10,6,6,0,600,,18,0.021,0.015,146,6436,6
9,10,7,1,0,600,,9,0.006,0.000,1,23,1
9,10,7,2,0,600,,11,0.006,0.002,12,1144,3
9,10,7,3,0,600,,10,0.004,0.001,5,363,3
9,10,7,4,0,600,,12,0.005,0.002,4,716,4
9,10,7,5,0,600,,12,0.005,0.002,6,963,5
9,10,7,6,0,600,,14,0.012,0.009,57,4042,7
9,10,7,7,0,600,,14,0.009,0.005,13,1075,7
9,10,8,1,0,600,,12,0.006,0.003,4,1979,4
9,10,8,2,0,600,,13,0.037,0.035,47,25745,2
9,10,8,3,0,600,,16,0.012,0.009,15,6116,3
9,10,8,4,0,600,,16,3.415,3.412,4333,2435165,6
9,10,8,5,0,600,,13,0.008,0.004,26,2318,4
