g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
9,10,1,1,13,600,,10,0.005,0.000,1,12,1
9,10,2,1,13,600,,7,0.003,0.000,1,11,1
9,10,2,2,13,600,,19,0.003,0.000,2,111,2
9,10,3,1,13,600,,15,0.003,0.000,1,21,1
9,10,3,2,13,600,,9,0.004,0.000,1,15,1
9,10,3,3,13,600,,8,0.004,0.000,2,89,2
9,10,4,1,13,600,,13,0.004,0.001,4,698,4
9,10,4,2,13,600,,11,0.004,0.000,2,87,2
9,10,4,3,13,600,,17,0.003,0.000,1,55,1
9,10,4,4,13,600,,17,0.004,0.001,3,751,3
9,10,5,1,13,600,,8,0.004,0.000,2,266,2
9,10,5,2,13,600,,9,0.004,0.001,6,658,3
9,10,5,3,13,600,,12,0.004,0.000,2,165,2
9,10,5,4,13,600,,10,0.004,0.001,5,322,4
9,10,5,5,13,600,,16,0.005,0.002,8,732,5
9,10,6,1,13,600,,4,0.003,0.000,1,16,1
9,10,6,2,13,600,,10,0.003,0.000,3,162,3
9,10,6,3,13,600,,10,0.004,0.001,7,462,3
9,10,6,4,13,600,,16,0.008,0.005,32,2459,4
9,10,6,5,13,600,,10,0.004,0.001,3,270,3
9,10,6,6,13,600,,14,0.006,0.003,9,786,6
9,10,7,1,13,600,,6,0.003,0.000,1,20,1
9,10,7,2,13,600,,10,0.007,0.004,24,2831,4
9,10,7,3,13,600,,12,0.031,0.028,46,20438,3
9,10,7,4,13,600,,14,0.007,0.004,15,2132,6
9,10,7,5,13,600,,9,0.007,0.004,24,2349,5
9,10,7,6,13,600,,10,0.005,0.002,5,488,5
9,10,7,7,13,600,,15,0.009,0.006,17,1490,7
9,10,8,1,13,600,,5,0.003,0.000,2,66,2
9,10,8,2,13,600,,14,0.003,0.000,1,42,1
9,10,8,3,13,600,,13,0.004,0.001,4,367,4
9,10,8,4,13,600,,13,0.010,0.007,37,4758,4
9,10,8,5,13,600,,15,0.011,0.008,22,5061,5
9,10,8,6,13,600,,14,0.006,0.004,14,1093,8
9,10,8,7,13,600,,16,0.009,0.007,29,1817,7
9,10,8,8,13,600,,12,0.009,0.006,9,1185,8
9,10,9,1,13,600,,7,0.003,0.000,3,112,3
9,10,9,2,13,600,,11,0.003,0.000,1,38,1
9,10,9,3,13,600,,14,0.004,0.001,5,406,4
