g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
9,10,1,1,11,600,,10,0.005,0.000,1,12,1
9,10,2,1,11,600,,10,0.005,0.000,1,14,1
9,10,2,2,11,600,,21,0.004,0.000,2,118,2
9,10,3,1,11,600,,11,0.003,0.000,1,17,1
9,10,3,2,11,600,,20,0.003,0.000,2,114,2
9,10,3,3,11,600,,14,0.003,0.000,3,155,3
9,10,4,1,11,600,,4,0.003,0.000,2,104,2
9,10,4,2,11,600,,13,0.005,0.003,21,1905,2
9,10,4,3,11,600,,13,0.003,0.000,1,42,1
9,10,4,4,11,600,,20,0.006,0.003,25,1534,4
9,10,5,1,11,600,,1,0.003,0.000,1,11,1
9,10,5,2,11,600,,7,0.003,0.000,3,112,3
9,10,5,3,11,600,,13,0.003,0.000,2,142,2
9,10,5,4,11,600,,15,0.005,0.002,4,1035,4
9,10,5,5,11,600,,20,0.005,0.002,7,725,5
9,10,6,1,11,600,,12,0.003,0.000,1,24,1
9,10,6,2,11,600,,5,0.003,0.000,1,21,1
9,10,6,3,11,600,,13,0.003,0.001,3,271,3
9,10,6,4,11,600,Unsolvable,,0.003,0.000,0,2,1
9,10,6,5,11,600,,10,0.006,0.004,7,2012,5
9,10,6,6,11,600,,15,0.005,0.002,4,441,4
9,10,7,1,11,600,,7,0.003,0.000,2,100,2
9,10,7,2,11,600,,7,0.004,0.001,5,295,5
9,10,7,3,11,600,,9,0.004,0.001,2,291,2
9,10,7,4,11,600,,8,0.005,0.002,7,869,7
9,10,7,5,11,600,,11,0.007,0.004,11,1410,6
9,10,7,6,11,600,,13,0.019,0.016,161,7407,6
9,10,7,7,11,600,,21,0.010,0.006,29,1781,7
9,10,8,1,11,600,,0,0.000,0.000,0,0,0
9,10,8,2,11,600,,7,0.004,0.001,4,696,4
9,10,8,3,11,600,,9,0.004,0.001,3,338,3
9,10,8,4,11,600,,13,0.004,0.002,4,543,4
9,10,8,5,11,600,,9,0.004,0.001,2,114,2
9,10,8,6,11,600,,9,0.006,0.003,11,777,7
9,10,8,7,11,600,,12,0.006,0.003,5,571,5
9,10,8,8,11,600,,12,0.011,0.007,31,1751,8
9,10,9,1,11,600,,10,0.010,0.006,10,4525,9
9,10,9,2,11,600,,12,0.004,0.001,2,351,2
9,10,9,3,11,600,,13,0.014,0.011,28,7774,3
9,10,9,4,11,600,,11,0.003,0.000,1,54,1
9,10,9,5,11,600,,12,0.007,0.004,4,1512,4
