g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
16,10,0,5,28,1|2|600|4|0|0,,15,0,265,61,327,145164,61440,336342,15,15,15
16,10,0,10,28,1|2|600|4|0|0,,17,0,599,158,758,335103,138240,776767,17,17,17
16,10,0,20,28,1|2|600|4|0|0,,22,0,1597,437,2035,860547,353280,2007611,22,22,22
16,10,0,30,28,1|2|600|4|0|0,,23,0,2569,898,3469,1340818,552960,3145090,23,23,23
16,10,0,40,28,1|2|600|4|0|0,Unsolvable,,,,,,,,,,,
16,20,0,5,28,1|2|600|4|0|0,,20,0,329,70,400,188370,80640,426288,20,20,20
16,20,0,10,28,1|2|600|4|0|0,,20,0,682,149,831,389293,161280,875081,20,20,20
16,20,0,20,28,1|2|600|4|0|0,,19,0,1360,342,1703,748284,307200,1686044,19,19,19
16,20,0,30,28,1|2|600|4|0|0,Unsolvable,,,,,,,,,,,
16,20,0,40,28,1|2|600|4|0|0,,21,0,3068,1166,4235,1650357,675840,3723173,21,21,21
32,10,0,5,28,1|2|600|4|0|0,,46,0,3249,641,3891,1685169,721920,4004263,46,46,46
32,10,0,10,28,1|2|600|4|0|0,,38,0,5708,1315,7024,2904573,1198080,6830521,38,38,38
32,10,0,20,28,1|2|600|4|0|0,,42,0,12894,3852,16748,6465047,2641920,15227423,42,42,42
32,10,0,30,28,1|2|600|4|0|0,,43,0,20297,5412,25711,9968771,4055040,23445379,43,43,43
32,10,0,40,28,1|2|600|4|0|0,,46,0,28563,12986,41552,14107870,5775360,33352814,46,46,46
32,20,0,5,28,1|2|600|4|0|0,,39,0,2693,687,3381,1427224,614400,3266734,39,39,39
32,20,0,10,28,1|2|600|4|0|0,,42,0,6066,1452,7520,3166373,1320960,7216249,42,42,42
32,20,0,20,28,1|2|600|4|0|0,,43,0,12700,4444,17145,6554892,2703360,14941660,43,43,43
32,20,0,30,28,1|2|600|4|0|0,,50,0,22480,10759,33241,11384190,4700160,25990002,50,50,50
32,20,0,40,28,1|2|600|4|0|0,,39,1,23593,12744,36340,12041251,4915200,27383811,39,39,39
16,10,0,5,28,0|2|600|4|0|0,,15,0,290,203,494,142171,65280,345617,0,15,15
16,10,0,10,28,0|2|600|4|0|0,,17,0,1138,606,1745,571254,253440,1389538,0,17,17
16,10,0,20,28,0|2|600|4|0|0,,22,0,2347,1135,3484,1159404,506880,2814148,0,22,22
16,10,0,30,28,0|2|600|4|0|0,,23,0,3534,2322,5857,1747554,760320,4240038,0,23,23
16,10,0,40,28,0|2|600|4|0|0,Maximum (maximum) makespan exceeded,,0,39080,7638,0,18259416,7895040,44403592,0,257,-1
16,20,0,5,28,0|2|600|4|0|0,,20,0,547,545,1093,277179,126720,653553,0,20,20
16,20,0,10,28,0|2|600|4|0|0,,20,0,1112,449,1562,571254,253440,1339618,0,20,20
16,20,0,20,28,0|2|600|4|0|0,,19,0,2282,1313,3597,1159404,506880,2718148,0,19,19
16,20,0,30,28,0|2|600|4|0|0,Maximum (maximum) makespan exceeded,,0,27791,6127,0,13661666,5921280,32038822,0,257,-1
16,20,0,40,28,0|2|600|4|0|0,,21,0,4641,4172,8814,2335704,1013760,5462408,0,21,21
32,10,0,5,28,0|2|600|4|0|0,,46,0,4585,1978,6565,2190715,998400,5406065,0,46,46
32,10,0,10,28,0|2|600|4|0|0,,38,0,9548,6180,15730,4514550,1996800,11086050,0,38,38
32,10,0,20,28,0|2|600|4|0|0,,42,0,19713,16111,35827,9162220,3993600,22451140,0,42,42
32,10,0,30,28,0|2|600|4|0|0,,43,0,29343,32673,62020,13809890,5990400,33779110,0,43,43
32,10,0,40,28,0|2|600|4|0|0,,46,0,40007,43669,83680,18457560,7987200,45137800,0,46,46
32,20,0,5,28,0|2|600|4|0|0,,39,0,4449,2592,7043,2190715,998400,5191025,0,39,39
32,20,0,10,28,0|2|600|4|0|0,,42,0,9273,5610,14885,4514550,1996800,10654690,0,42,42
32,20,0,20,28,0|2|600|4|0|0,,43,0,19079,18033,37115,9162220,3993600,21585860,0,43,43
32,20,0,30,28,0|2|600|4|0|0,,50,0,28437,38179,66619,13809890,5990400,32454310,0,50,50
32,20,0,40,28,0|2|600|4|0|0,,39,0,38794,51594,90392,18457560,7987200,43478920,0,39,39
