g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
16,10,0,5,26,1|2|600|4|0|0,,16,0,271,62,334,154373,65280,358139,16,16,16
16,10,0,10,26,1|2|600|4|0|0,,28,0,973,229,1203,526724,222720,1246256,28,28,28
16,10,0,20,26,1|2|600|4|0|0,,25,0,1802,478,2281,962686,399360,2265054,25,25,25
16,10,0,30,26,1|2|600|4|0|0,,18,0,2007,520,2527,1077028,437760,2498960,18,18,18
16,10,0,40,26,1|2|600|4|0|0,,23,0,3372,1220,4594,1798539,737280,4200971,23,23,23
16,20,0,5,26,1|2|600|4|0|0,,16,0,258,51,310,154080,65280,345686,16,16,16
16,20,0,10,26,1|2|600|4|0|0,,22,0,741,154,896,420216,176640,953100,22,22,22
16,20,0,20,26,1|2|600|4|0|0,,25,0,1756,409,2166,962203,399360,2179571,25,25,25
16,20,0,30,26,1|2|600|4|0|0,,26,0,2788,1140,3929,1498177,622080,3402373,26,26,26
16,20,0,40,26,1|2|600|4|0|0,,25,0,3562,1258,4821,1938589,798720,4392637,25,25,25
32,10,0,5,26,1|2|600|4|0|0,,36,0,2595,523,3120,1344685,568320,3167659,36,36,36
32,10,0,10,26,1|2|600|4|0|0,,40,0,5902,1443,7346,3051687,1259520,7184339,40,40,40
32,10,0,20,26,1|2|600|4|0|0,,35,0,10746,3265,14013,5447806,2211840,12760118,35,35,35
32,10,0,30,26,1|2|600|4|0|0,,40,0,18678,5008,23688,9289243,3778560,21833535,40,40,40
32,10,0,40,26,1|2|600|4|0|0,,41,0,25193,13415,38611,12707452,5160960,29873916,41,41,41
32,20,0,5,26,1|2|600|4|0|0,,31,0,2181,354,2536,1161841,491520,2633305,31,31,31
32,20,0,10,26,1|2|600|4|0|0,,47,0,6648,1648,8297,3510026,1474560,8024622,47,47,47
32,20,0,20,26,1|2|600|4|0|0,,51,0,14717,4557,19275,7709631,3194880,17617935,51,51,51
32,20,0,30,26,1|2|600|4|0|0,Unsolvable,,,,,,,,,,,
32,20,0,40,26,1|2|600|4|0|0,,54,1,31639,14342,45983,16364363,6758400,37453723,54,54,54
16,10,0,5,26,0|2|600|4|0|0,,16,0,288,246,535,142171,65280,345937,0,16,16
16,10,0,10,26,0|2|600|4|0|0,,28,0,1120,406,1528,571254,253440,1391458,0,28,28
16,10,0,20,26,0|2|600|4|0|0,,25,0,2311,1294,3606,1159404,506880,2817988,0,25,25
16,10,0,30,26,0|2|600|4|0|0,,18,0,3484,2807,6292,1747554,760320,4240038,0,18,18
16,10,0,40,26,0|2|600|4|0|0,,23,0,4707,3702,8411,2335704,1013760,5654408,0,23,23
16,20,0,5,26,0|2|600|4|0|0,,16,0,273,143,416,142171,65280,333777,0,16,16
16,20,0,10,26,0|2|600|4|0|0,,22,0,1089,468,1558,571254,253440,1339618,0,22,22
16,20,0,20,26,0|2|600|4|0|0,,25,0,2257,1291,3550,1159404,506880,2709188,0,25,25
16,20,0,30,26,0|2|600|4|0|0,,26,0,3372,2698,6072,1747554,760320,4080678,0,26,26
16,20,0,40,26,0|2|600|4|0|0,,25,0,4567,4181,8750,2335704,1013760,5459848,0,25,25
32,10,0,5,26,0|2|600|4|0|0,,36,0,4488,2273,6763,2190715,998400,5409265,0,36,36
32,10,0,10,26,0|2|600|4|0|0,,40,0,9098,4772,13871,4514550,1996800,11091170,0,40,40
32,10,0,20,26,0|2|600|4|0|0,,35,0,18546,18593,37142,9162220,3993600,22433220,0,35,35
32,10,0,30,26,0|2|600|4|0|0,,40,0,27836,28167,56006,13809890,5990400,33771430,0,40,40
32,10,0,40,26,0|2|600|4|0|0,,41,0,38057,52363,90423,18457560,7987200,45117320,0,41,41
32,20,0,5,26,0|2|600|4|0|0,,31,0,2104,926,3031,1109691,506880,2627697,0,31,31
32,20,0,10,26,0|2|600|4|0|0,,47,0,8685,4943,13630,4514550,1996800,10640610,0,47,47
32,20,0,20,26,0|2|600|4|0|0,,51,0,17960,17183,35146,9162220,3993600,21565380,0,51,51
32,20,0,30,26,0|2|600|4|0|0,Maximum (maximum) makespan exceeded,,0,108836,26528,0,54692834,23685120,128785318,0,257,-1
32,20,0,40,26,0|2|600|4|0|0,,54,0,36847,45414,82264,18457560,7987200,43407240,0,54,54
