g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
16,10,0,5,3,1|2|600|4|0|0,,12,0,201,53,255,118907,49920,273881,12,12,12
16,10,0,10,3,1|2|600|4|0|0,,18,0,604,164,769,353426,145920,821638,18,18,18
16,10,0,20,3,1|2|600|4|0|0,,26,0,1770,501,2273,997978,414720,2344994,26,26,26
16,10,0,30,3,1|2|600|4|0|0,,21,0,2229,614,2844,1239861,506880,2886157,21,21,21
16,10,0,40,3,1|2|600|4|0|0,,21,0,2974,1248,4223,1657532,675840,3864748,21,21,21
16,20,0,5,3,1|2|600|4|0|0,,13,0,212,44,256,127324,53760,284216,13,13,13
16,20,0,10,3,1|2|600|4|0|0,Unsolvable,,,,,,,,,,,
16,20,0,20,3,1|2|600|4|0|0,,20,0,1341,348,1690,780096,322560,1762424,20,20,20
16,20,0,30,3,1|2|600|4|0|0,,21,0,2195,475,2672,1232627,506880,2775603,21,21,21
16,20,0,40,3,1|2|600|4|0|0,,25,0,3456,1271,4728,1931492,798720,4397540,25,25,25
32,10,0,5,3,1|2|600|4|0|0,,42,0,2825,613,3439,1539500,660480,3660686,42,42,42
32,10,0,10,3,1|2|600|4|0|0,,47,0,6695,1611,8307,3529443,1474560,8378679,47,47,47
32,10,0,20,3,1|2|600|4|0|0,,37,0,11025,4182,15209,5723805,2334720,13467781,37,37,37
32,10,0,30,3,1|2|600|4|0|0,,39,0,17266,5375,22642,9065722,3686400,21307982,39,39,39
32,10,0,40,3,1|2|600|4|0|0,,47,0,28278,12812,41093,14412429,5898240,34074205,47,47,47
32,20,0,5,3,1|2|600|4|0|0,,42,0,2744,686,3431,1545967,660480,3527713,42,42,42
32,20,0,10,3,1|2|600|4|0|0,,56,0,7556,1764,9322,4142444,1751040,9523608,56,56,56
32,20,0,20,3,1|2|600|4|0|0,,46,0,13131,4138,17271,7008837,2887680,15933661,46,46,46
32,20,0,30,3,1|2|600|4|0|0,,45,0,19825,8021,27848,10339812,4239360,23557264,45,45,45
32,20,0,40,3,1|2|600|4|0|0,,40,1,23739,13806,37548,12354387,5038080,28039299,40,40,40
16,10,0,5,3,0|2|600|4|0|0,,12,0,280,322,603,142171,65280,346417,0,12,12
16,10,0,10,3,0|2|600|4|0|0,,18,0,1112,532,1645,571254,253440,1392098,0,18,18
16,10,0,20,3,0|2|600|4|0|0,,26,0,2339,1124,3463,1159404,506880,2810308,0,26,26
16,10,0,30,3,0|2|600|4|0|0,,21,0,3341,3074,6416,1747554,760320,4232358,0,21,21
16,10,0,40,3,0|2|600|4|0|0,,21,0,4606,4100,8708,2335704,1013760,5667208,0,21,21
16,20,0,5,3,0|2|600|4|0|0,,13,0,275,154,430,142171,65280,333617,0,13,13
16,20,0,10,3,0|2|600|4|0|0,Maximum (maximum) makespan exceeded,,0,8515,1653,0,4466166,1973760,10478562,0,257,-1
16,20,0,20,3,0|2|600|4|0|0,,20,0,2146,1145,3293,1159404,506880,2713028,0,20,20
16,20,0,30,3,0|2|600|4|0|0,,21,0,3251,2994,6247,1747554,760320,4074918,0,21,21
16,20,0,40,3,0|2|600|4|0|0,,25,0,4402,4029,8433,2335704,1013760,5475208,0,25,25
32,10,0,5,3,0|2|600|4|0|0,,42,0,4328,2488,6819,2190715,998400,5407985,0,42,42
32,10,0,10,3,0|2|600|4|0|0,,47,0,9100,4813,13915,4514550,1996800,11096290,0,47,47
32,10,0,20,3,0|2|600|4|0|0,,37,0,18894,18819,37715,9162220,3993600,22469060,0,37,37
32,10,0,30,3,0|2|600|4|0|0,,39,0,28289,33046,61337,13809890,5990400,33782950,0,39,39
32,10,0,40,3,0|2|600|4|0|0,,47,0,38400,44434,82837,18457560,7987200,45142920,0,47,47
32,20,0,5,3,0|2|600|4|0|0,,42,0,4487,2728,7216,2190715,998400,5195505,0,42,42
32,20,0,10,3,0|2|600|4|0|0,,56,0,9062,4049,13113,4514550,1996800,10655970,0,56,56
32,20,0,20,3,0|2|600|4|0|0,,46,0,18257,12447,30706,9162220,3993600,21532100,0,46,46
32,20,0,30,3,0|2|600|4|0|0,,45,0,27623,33708,61334,13809890,5990400,32531110,0,45,45
32,20,0,40,3,0|2|600|4|0|0,,40,0,37630,47319,84951,18457560,7987200,43407240,0,40,40
