g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
16,10,0,5,47,1|2|600|4|0|0,,15,0,256,58,315,146194,61440,338272,15,15,15
16,10,0,10,47,1|2|600|4|0|0,,20,0,674,177,852,389151,161280,906539,20,20,20
16,10,0,20,47,1|2|600|4|0|0,,19,0,1334,398,1733,751095,307200,1748895,19,19,19
16,10,0,30,47,1|2|600|4|0|0,,18,0,1919,463,2383,1078674,437760,2503846,18,18,18
16,10,0,40,47,1|2|600|4|0|0,,25,0,3557,1220,4779,1939451,798720,4545499,25,25,25
16,20,0,5,47,1|2|600|4|0|0,Unsolvable,,,,,,,,,,,
16,20,0,10,47,1|2|600|4|0|0,,24,0,785,159,945,461305,192000,1042245,24,24,24
16,20,0,20,47,1|2|600|4|0|0,,21,0,1422,372,1795,815122,337920,1845058,21,21,21
16,20,0,30,47,1|2|600|4|0|0,,22,0,2293,771,3065,1284158,529920,2905042,22,22,22
16,20,0,40,47,1|2|600|4|0|0,,27,0,3727,1281,5010,2081238,860160,4711622,27,27,27
32,10,0,5,47,1|2|600|4|0|0,,30,0,2110,308,2419,1151734,476160,2677156,30,30,30
32,10,0,10,47,1|2|600|4|0|0,,28,0,4032,668,4701,2186813,890880,5100841,28,28,28
32,10,0,20,47,1|2|600|4|0|0,,38,0,11332,3565,14899,5858952,2396160,13784640,38,38,38
32,10,0,30,47,1|2|600|4|0|0,,48,0,25527,9195,34723,10999055,4515840,26018643,48,48,48
32,10,0,40,47,1|2|600|4|0|0,,49,0,29448,13999,43450,15004044,6144000,35492124,49,49,49
32,20,0,5,47,1|2|600|4|0|0,,50,0,3274,860,4135,1809959,783360,4157721,50,50,50
32,20,0,10,47,1|2|600|4|0|0,,41,0,5669,1381,7051,3104792,1290240,7059656,41,41,41
32,20,0,20,47,1|2|600|4|0|0,,43,0,12290,4396,16688,6576977,2703360,14989545,43,43,43
32,20,0,30,47,1|2|600|4|0|0,,45,0,19647,9979,29628,10321112,4239360,23498064,45,45,45
32,20,0,40,47,1|2|600|4|0|0,,44,1,25545,13903,39451,13506605,5529600,30679325,44,44,44
16,10,0,5,47,0|2|600|4|0|0,,15,0,280,332,613,142171,65280,346577,0,15,15
16,10,0,10,47,0|2|600|4|0|0,,20,0,1087,468,1556,571254,253440,1390178,0,20,20
16,10,0,20,47,0|2|600|4|0|0,,19,0,2228,1205,3434,1159404,506880,2819268,0,19,19
16,10,0,30,47,0|2|600|4|0|0,,18,0,3337,2769,6108,1747554,760320,4245798,0,18,18
16,10,0,40,47,0|2|600|4|0|0,,25,0,4650,4053,8705,2335704,1013760,5654408,0,25,25
16,20,0,5,47,0|2|600|4|0|0,Maximum (maximum) makespan exceeded,,0,4104,773,0,2167291,986880,5125617,0,257,-1
16,20,0,10,47,0|2|600|4|0|0,,24,0,1051,406,1458,571254,253440,1340898,0,24,24
16,20,0,20,47,0|2|600|4|0|0,,21,0,2159,1342,3503,1159404,506880,2713028,0,21,21
16,20,0,30,47,0|2|600|4|0|0,,22,0,3238,2345,5584,1747554,760320,4084518,0,22,22
16,20,0,40,47,0|2|600|4|0|0,,27,0,4406,3374,7781,2335704,1013760,5441928,0,27,27
32,10,0,5,47,0|2|600|4|0|0,,30,0,2181,739,2921,1109691,506880,2734897,0,30,30
32,10,0,10,47,0|2|600|4|0|0,,28,0,4518,1688,6208,2286966,1013760,5608802,0,28,28
32,10,0,20,47,0|2|600|4|0|0,,38,0,18693,16611,35307,9162220,3993600,22428100,0,38,38
32,10,0,30,47,0|2|600|4|0|0,,48,0,27967,22634,50604,13809890,5990400,33775270,0,48,48
32,10,0,40,47,0|2|600|4|0|0,,49,0,38352,55478,93833,18457560,7987200,45142920,0,49,49
32,20,0,5,47,0|2|600|4|0|0,,50,0,4192,2287,6480,2190715,998400,5187825,0,50,50
32,20,0,10,47,0|2|600|4|0|0,,41,0,8628,6598,15228,4514550,1996800,10654690,0,41,41
32,20,0,20,47,0|2|600|4|0|0,,43,0,17917,18485,36405,9162220,3993600,21624260,0,43,43
32,20,0,30,47,0|2|600|4|0|0,,45,0,26803,32227,59034,13809890,5990400,32473510,0,45,45
32,20,0,40,47,0|2|600|4|0|0,,44,0,37014,41534,78552,18457560,7987200,43325320,0,44,44
