g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
16,10,0,5,1,1|2|600|4|0|0,,23,0,367,96,464,214695,92160,504477,23,23,23
16,10,0,10,1,1|2|600|4|0|0,,22,0,718,188,907,421754,176640,988958,22,22,22
16,10,0,20,1,1|2|600|4|0|0,,22,0,1502,428,1931,857617,353280,2004681,22,22,22
16,10,0,30,1,1|2|600|4|0|0,,23,0,2431,998,3431,1347322,552960,3146074,23,23,23
16,10,0,40,1,1|2|600|4|0|0,Unsolvable,,,,,,,,,,,
16,20,0,5,1,1|2|600|4|0|0,,14,0,226,44,271,136301,57600,304851,14,14,14
16,20,0,10,1,1|2|600|4|0|0,,26,0,823,173,998,491870,207360,1118946,26,26,26
16,20,0,20,1,1|2|600|4|0|0,,22,0,1458,399,1858,855804,353280,1928068,22,22,22
16,20,0,30,1,1|2|600|4|0|0,Unsolvable,,,,,,,,,,,
16,20,0,40,1,1|2|600|4|0|0,,25,0,3518,1311,4830,1939102,798720,4385150,25,25,25
32,10,0,5,1,1|2|600|4|0|0,,36,0,2468,557,3026,1336377,568320,3158991,36,36,36
32,10,0,10,1,1|2|600|4|0|0,,45,0,6445,1598,8045,3412684,1413120,8056296,45,45,45
32,10,0,20,1,1|2|600|4|0|0,,44,0,12887,4011,16900,6715236,2764800,15890876,44,44,44
32,10,0,30,1,1|2|600|4|0|0,,44,0,19945,5765,25713,10114182,4147200,23910522,44,44,44
32,10,0,40,1,1|2|600|4|0|0,,42,0,25370,13883,39255,13010177,5283840,30579313,42,42,42
32,20,0,5,1,1|2|600|4|0|0,,37,0,2512,636,3148,1385595,583680,3131871,37,37,37
32,20,0,10,1,1|2|600|4|0|0,,33,0,4605,801,5408,2543024,1044480,5747032,33,33,33
32,20,0,20,1,1|2|600|4|0|0,,41,0,11637,4382,16022,6281447,2580480,14272271,41,41,41
32,20,0,30,1,1|2|600|4|0|0,,50,0,21715,10941,32658,11391115,4700160,26038927,50,50,50
32,20,0,40,1,1|2|600|4|0|0,,52,1,30222,15483,45708,15813522,6512640,36151618,52,52,52
16,10,0,5,1,0|2|600|4|0|0,,23,0,532,482,1015,277179,126720,677553,0,23,23
16,10,0,10,1,0|2|600|4|0|0,,22,0,1105,460,1567,571254,253440,1389538,0,22,22
16,10,0,20,1,0|2|600|4|0|0,,22,0,2273,1055,3329,1159404,506880,2814148,0,22,22
16,10,0,30,1,0|2|600|4|0|0,,23,0,3367,2376,5744,1747554,760320,4232358,0,23,23
16,10,0,40,1,0|2|600|4|0|0,Maximum (maximum) makespan exceeded,,0,37436,7576,0,18259416,7895040,44444552,0,257,-1
16,20,0,5,1,0|2|600|4|0|0,,14,0,279,401,681,142171,65280,333777,0,14,14
16,20,0,10,1,0|2|600|4|0|0,,26,0,1049,436,1486,571254,253440,1339618,0,26,26
16,20,0,20,1,0|2|600|4|0|0,,22,0,2143,1059,3203,1159404,506880,2705348,0,22,22
16,20,0,30,1,0|2|600|4|0|0,Maximum (maximum) makespan exceeded,,0,26549,6019,0,13661666,5921280,32100262,0,257,-1
16,20,0,40,1,0|2|600|4|0|0,,25,0,4635,4468,9104,2335704,1013760,5449608,0,25,25
32,10,0,5,1,0|2|600|4|0|0,,36,0,4507,2523,7032,2190715,998400,5408625,0,36,36
32,10,0,10,1,0|2|600|4|0|0,,45,0,9053,5875,14930,4514550,1996800,11093730,0,45,45
32,10,0,20,1,0|2|600|4|0|0,,44,0,18890,13813,32705,9162220,3993600,22453700,0,44,44
32,10,0,30,1,0|2|600|4|0|0,,44,0,28198,28493,56694,13809890,5990400,33794470,0,44,44
32,10,0,40,1,0|2|600|4|0|0,,42,0,39499,47473,86976,18457560,7987200,45101960,0,42,42
32,20,0,5,1,0|2|600|4|0|0,,37,0,4309,2711,7022,2190715,998400,5190385,0,37,37
32,20,0,10,1,0|2|600|4|0|0,,33,0,8712,8479,17193,4514550,1996800,10672610,0,33,33
32,20,0,20,1,0|2|600|4|0|0,,41,0,18512,19573,38088,9162220,3993600,21567940,0,41,41
32,20,0,30,1,0|2|600|4|0|0,,50,0,27150,37819,64972,13809890,5990400,32508070,0,50,50
32,20,0,40,1,0|2|600|4|0|0,,52,0,38257,48599,86859,18457560,7987200,43432840,0,52,52
