g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
16,10,0,5,40,1|2|600|4|0|0,,13,0,228,53,282,128714,53760,296396,13,13,13
16,10,0,10,40,1|2|600|4|0|0,,21,0,706,187,894,404099,168960,946195,21,21,21
16,10,0,20,40,1|2|600|4|0|0,,25,0,1744,473,2219,963470,399360,2261838,25,25,25
16,10,0,30,40,1|2|600|4|0|0,,20,0,2199,494,2693,1187981,483840,2758049,20,20,20
16,10,0,40,40,1|2|600|4|0|0,,22,0,3185,1210,4397,1728315,706560,4025419,22,22,22
16,20,0,5,40,1|2|600|4|0|0,,24,0,374,83,457,221391,96000,505701,24,24,24
16,20,0,10,40,1|2|600|4|0|0,,18,0,596,136,732,352437,145920,793649,18,18,18
16,20,0,20,40,1|2|600|4|0|0,,24,0,1631,384,2016,931151,384000,2103911,24,24,24
16,20,0,30,40,1|2|600|4|0|0,Unsolvable,,,,,,,,,,,
16,20,0,40,40,1|2|600|4|0|0,Unsolvable,,,,,,,,,,,
32,10,0,5,40,1|2|600|4|0|0,,36,0,2520,543,3064,1354213,568320,3180787,36,36,36
32,10,0,10,40,1|2|600|4|0|0,,45,0,6467,1566,8034,3388918,1413120,8028030,45,45,45
32,10,0,20,40,1|2|600|4|0|0,,51,0,15118,4475,19594,7738189,3194880,18348253,51,51,51
32,10,0,30,40,1|2|600|4|0|0,,44,0,20165,5231,25398,10157203,4147200,23953543,44,44,44
32,10,0,40,40,1|2|600|4|0|0,,46,0,27854,13797,41653,14149476,5775360,33390740,46,46,46
32,20,0,5,40,1|2|600|4|0|0,,48,0,3170,816,3987,1749820,752640,4013938,48,48,48
32,20,0,10,40,1|2|600|4|0|0,,45,0,6255,1577,7834,3388539,1413120,7721651,45,45,45
32,20,0,20,40,1|2|600|4|0|0,,50,0,14202,4625,18829,7582471,3133440,17296863,50,50,50
32,20,0,30,40,1|2|600|4|0|0,,51,0,22365,10451,32818,11604832,4792320,26569496,51,51,51
32,20,0,40,40,1|2|600|4|0|0,,40,1,23553,12952,36507,12338208,5038080,28023120,40,40,40
16,10,0,5,40,0|2|600|4|0|0,,13,0,282,258,541,142171,65280,346897,0,13,13
16,10,0,10,40,0|2|600|4|0|0,,21,0,1105,519,1626,571254,253440,1389538,0,21,21
16,10,0,20,40,0|2|600|4|0|0,,25,0,2262,1267,3530,1159404,506880,2812868,0,25,25
16,10,0,30,40,0|2|600|4|0|0,,20,0,3395,2467,5863,1747554,760320,4232358,0,20,20
16,10,0,40,40,0|2|600|4|0|0,,22,0,4592,3407,8000,2335704,1013760,5649288,0,22,22
16,20,0,5,40,0|2|600|4|0|0,,24,0,522,217,740,277179,126720,653873,0,24,24
16,20,0,10,40,0|2|600|4|0|0,,18,0,1063,557,1621,571254,253440,1344098,0,18,18
16,20,0,20,40,0|2|600|4|0|0,,24,0,2180,865,3047,1159404,506880,2713028,0,24,24
16,20,0,30,40,0|2|600|4|0|0,Maximum (maximum) makespan exceeded,,0,26691,6346,0,13661666,5921280,32069542,0,257,-1
16,20,0,40,40,0|2|600|4|0|0,Maximum (maximum) makespan exceeded,,0,36469,7861,0,18259416,7895040,42949512,0,257,-1
32,10,0,5,40,0|2|600|4|0|0,,36,0,4428,2389,6819,2190715,998400,5415665,0,36,36
32,10,0,10,40,0|2|600|4|0|0,,45,0,9173,5606,14780,4514550,1996800,11087330,0,45,45
32,10,0,20,40,0|2|600|4|0|0,,51,0,18888,15141,34031,9162220,3993600,22446020,0,51,51
32,10,0,30,40,0|2|600|4|0|0,,44,0,27703,26515,54221,13809890,5990400,33794470,0,44,44
32,10,0,40,40,0|2|600|4|0|0,,46,0,37988,39752,77744,18457560,7987200,45132680,0,46,46
32,20,0,5,40,0|2|600|4|0|0,,48,0,4206,1526,5733,2190715,998400,5199985,0,48,48
32,20,0,10,40,0|2|600|4|0|0,,45,0,8699,5639,14340,4514550,1996800,10652130,0,45,45
32,20,0,20,40,0|2|600|4|0|0,,50,0,17882,15239,33123,9162220,3993600,21562820,0,50,50
32,20,0,30,40,0|2|600|4|0|0,,51,0,26993,32404,59400,13809890,5990400,32542630,0,51,51
32,20,0,40,40,0|2|600|4|0|0,,40,0,36659,45406,82068,18457560,7987200,43407240,0,40,40
