g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
7,10,1,1,,1|2|600|4|1|1,,7,0,68,20,89,45782,882,96406,7,7,7
7,10,1,2,,1|2|600|4|1|1,,16,0,186,43,230,133560,2499,285402,16,16,16
7,10,1,3,,1|2|600|4|1|1,,17,0,502,836,1339,352728,6468,759422,5,17,17
7,10,1,4,,1|2|600|4|1|1,,30,0,630,17676,18308,451004,8085,971928,16,30,30
7,10,1,5,,1|2|600|4|1|1,,39,0,1554,48643,50199,1088701,19110,2358321,16,39,39
7,10,1,6,,1|2|600|4|1|1,,41,0,1840,190316,192158,1294110,22295,2803820,11,41,41
7,10,1,7,,1|2|600|4|1|1,Timeout,,0,2119,608247,0,1503082,25480,3248244,19,33,64
7,10,1,8,,1|2|600|4|1|1,Timeout,,0,2421,624632,0,1721284,28665,3717740,17,33,-1
7,10,1,9,,1|2|600|4|1|1,Timeout,,0,2755,610587,0,1947436,31850,4208596,11,33,64
7,10,1,10,,1|2|600|4|1|1,Timeout,,0,3078,618997,0,2178436,35035,4704398,17,33,-1
7,10,2,1,,1|2|600|4|1|1,,1,0,20,19,40,15242,294,31707,1,1,1
7,10,2,2,,1|2|600|4|1|1,,10,0,265,52,318,182757,3332,402761,10,10,10
7,10,2,3,,1|2|600|4|1|1,,14,0,350,144,495,233763,4165,520427,13,14,14
7,10,2,4,,1|2|600|4|1|1,,12,0,423,151,575,287591,4998,646101,10,12,12
7,10,2,5,,1|2|600|4|1|1,,17,0,972,9916,10889,658560,11319,1477222,12,17,17
7,10,2,6,,1|2|600|4|1|1,,22,0,1123,58366,59491,768237,12936,1728013,16,22,22
7,10,2,7,,1|2|600|4|1|1,,22,0,1307,466570,467878,881960,14553,1992164,8,22,22
7,10,2,8,,1|2|600|4|1|1,,25,0,1459,474084,475544,992954,16170,2232180,13,25,25
7,10,2,9,,1|2|600|4|1|1,Timeout,,0,1633,635002,0,1113333,17787,2505295,18,17,-1
7,10,2,10,,1|2|600|4|1|1,Timeout,,0,1804,637031,0,1232318,19404,2768090,11,17,-1
7,10,3,1,,1|2|600|4|1|1,,7,0,141,24,165,97323,1764,214081,7,7,7
7,10,3,2,,1|2|600|4|1|1,,13,0,351,65,416,236157,4165,534981,12,13,13
7,10,3,3,,1|2|600|4|1|1,,8,0,231,30,263,152960,2646,348092,8,8,8
7,10,3,4,,1|2|600|4|1|1,,10,0,516,130,647,342713,5831,788875,9,10,10
7,10,3,5,,1|2|600|4|1|1,,10,0,610,145,756,399334,6664,922944,10,10,10
7,10,3,6,,1|2|600|4|1|1,,16,0,691,3007,3699,458454,7497,1064250,13,16,16
7,10,3,7,,1|2|600|4|1|1,,17,0,1537,32662,34200,1005315,16170,2346451,13,17,17
7,10,3,8,,1|2|600|4|1|1,Timeout,,0,1744,634951,0,1129343,17787,2648205,15,17,24
7,10,3,9,,1|2|600|4|1|1,Timeout,,0,1917,640463,0,1249427,19404,2926337,15,17,24
7,10,3,10,,1|2|600|4|1|1,Timeout,,0,2122,638806,0,1375597,21021,3221725,12,17,32
7,10,4,1,,1|2|600|4|1|1,,7,0,183,35,218,125852,2205,281184,7,7,7
7,10,4,2,,1|2|600|4|1|1,,7,0,236,44,281,153772,2646,350554,7,7,7
7,10,4,3,,1|2|600|4|1|1,,8,0,283,38,322,182677,3087,421791,8,8,8
