g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
12,10,0,1,4,1|2|600|4|1|0,,14,0,30,8,40,11784,6480,28318,14,14,14
12,10,0,2,4,1|2|600|4|1|0,,15,0,70,18,89,35779,13824,94875,15,15,15
12,10,0,3,4,1|2|600|4|1|0,,16,0,144,30,175,70194,22032,197964,16,16,16
12,10,0,4,4,1|2|600|4|1|0,,11,0,164,26,191,76735,20736,224567,11,11,11
12,10,0,5,4,1|2|600|4|1|0,,15,0,323,47,371,144763,34560,443565,15,15,15
12,10,0,6,4,1|2|600|4|1|0,,14,0,417,68,486,182561,38880,574937,14,14,14
12,10,0,7,4,1|2|600|4|1|0,,17,0,665,75,741,280409,54432,905533,17,17,17
12,10,0,8,4,1|2|600|4|1|0,,11,0,549,58,608,231737,41472,756841,11,11,11
12,10,0,9,4,1|2|600|4|1|0,,12,0,747,83,832,308709,50544,1027899,12,12,12
12,10,0,10,4,1|2|600|4|1|0,,16,0,1196,149,1346,483999,73440,1646283,16,16,16
12,20,0,1,4,1|2|600|4|1|0,,16,0,23,5,28,13354,7344,30792,16,16,16
12,20,0,2,4,1|2|600|4|1|0,,15,0,64,13,77,34854,13824,87200,15,15,15
12,20,0,3,4,1|2|600|4|1|0,,12,0,99,20,119,50537,16848,134555,12,12,12
12,20,0,4,4,1|2|600|4|1|0,,13,0,169,26,196,82647,24192,230471,13,13,13
12,20,0,5,4,1|2|600|4|1|0,,15,0,275,40,315,129953,34560,375205,15,15,15
12,20,0,6,4,1|2|600|4|1|0,,16,0,403,48,451,184032,44064,553428,16,16,16
12,20,0,7,4,1|2|600|4|1|0,,16,0,529,61,591,234599,51408,726969,16,16,16
12,20,0,8,4,1|2|600|4|1|0,,11,0,463,50,514,203786,41472,637810,11,11,11
12,20,0,9,4,1|2|600|4|1|0,,18,0,919,125,1045,390529,73872,1259191,18,18,18
12,20,0,10,4,1|2|600|4|1|0,,20,0,1211,153,1365,510522,90720,1665494,20,20,20
