g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
10,10,1,1,3,600,,17,0.010,0.000,1,19,1
10,10,2,1,3,600,,14,0.027,0.000,1,18,1
10,10,2,2,3,600,,14,0.038,0.000,1,29,1
10,10,3,1,3,600,,0,0.000,0.000,0,0,0
10,10,3,2,3,600,,21,0.068,0.000,1,42,1
10,10,3,3,3,600,,20,0.031,0.000,1,48,1
10,10,4,1,3,600,,4,0.044,0.000,1,12,1
10,10,4,2,3,600,,22,0.031,0.000,1,52,1
10,10,4,3,3,600,,9,0.072,0.000,2,213,2
10,10,4,4,3,600,,21,0.024,0.001,2,169,2
10,10,5,1,3,600,,0,0.000,0.000,0,0,0
10,10,5,2,3,600,,13,0.018,0.000,1,32,1
10,10,5,3,3,600,,15,0.041,0.000,1,47,1
10,10,5,4,3,600,,12,0.017,0.001,5,682,5
10,10,5,5,3,600,,13,0.018,0.003,18,909,5
10,10,6,1,3,600,,5,0.007,0.000,1,17,1
10,10,6,2,3,600,,11,0.009,0.000,1,32,1
10,10,6,3,3,600,,16,0.008,0.000,1,54,1
10,10,6,4,3,600,,14,0.008,0.001,3,310,3
10,10,6,5,3,600,,13,0.009,0.004,17,2141,5
10,10,6,6,3,600,,16,0.013,0.005,30,1769,6
10,10,7,1,3,600,,13,0.008,0.000,1,27,1
10,10,7,2,3,600,,6,0.020,0.000,1,26,1
10,10,7,3,3,600,,14,0.010,0.001,3,673,3
10,10,7,4,3,600,,12,0.016,0.009,8,3466,5
10,10,7,5,3,600,,14,0.012,0.005,13,2243,6
10,10,7,6,3,600,,17,0.008,0.001,2,193,2
10,10,7,7,3,600,,18,0.017,0.009,30,1803,7
10,10,8,1,3,600,,7,0.013,0.001,4,474,4
10,10,8,2,3,600,,14,0.313,0.309,408,219028,12
10,10,8,3,3,600,,9,0.004,0.001,2,332,2
10,10,8,4,3,600,,16,0.006,0.002,3,1230,3
10,10,8,5,3,600,,17,0.038,0.034,29,24535,5
10,10,8,6,3,600,,14,0.009,0.004,21,1294,6
10,10,8,7,3,600,,18,0.058,0.015,19,1514,8
10,10,8,8,3,600,,12,0.018,0.011,48,2171,8
10,10,9,1,3,600,,12,0.022,0.016,28,11310,9
10,10,9,2,3,600,,15,0.005,0.000,3,150,3
10,10,9,3,3,600,,15,0.005,0.002,5,878,4
10,10,9,4,3,600,,14,0.014,0.008,8,3465,8
10,10,9,5,3,600,,17,0.080,0.077,94,53938,7
10,10,9,6,3,600,,14,0.050,0.043,95,29048,6
10,10,9,7,3,600,,11,0.013,0.010,12,3222,11
10,10,9,8,3,600,,12,0.013,0.009,17,1491,9
10,10,9,9,3,600,,12,0.020,0.015,20,1290,8
10,10,10,1,3,600,,7,0.011,0.006,22,3995,10
10,10,10,2,3,600,,12,0.004,0.001,2,296,2
10,10,10,3,3,600,,11,0.005,0.001,2,125,2
10,10,10,4,3,600,,22,0.044,0.041,64,28083,5
10,10,10,5,3,600,,13,0.011,0.007,12,3657,5
10,10,10,6,3,600,,11,0.012,0.009,22,3486,7
10,10,10,7,3,600,,16,0.026,0.022,62,11326,7
10,10,10,8,3,600,,20,0.176,0.172,450,103002,8
10,10,10,9,3,600,,11,0.021,0.016,25,3125,13
10,10,10,10,3,600,,16,0.020,0.016,36,2734,10
10,20,1,1,3,600,,30,0.065,0.000,1,32,1
10,20,2,1,3,600,,16,0.005,0.000,1,20,1
10,20,2,2,3,600,,9,0.003,0.000,1,13,1
10,20,3,1,3,600,,12,0.003,0.000,1,18,1
10,20,3,2,3,600,,21,0.005,0.001,2,1131,2
10,20,3,3,3,600,,14,0.003,0.000,3,198,3
10,20,4,1,3,600,,15,0.007,0.004,5,3141,4
10,20,4,2,3,600,,9,0.003,0.000,1,24,1
10,20,4,3,3,600,,10,0.003,0.000,2,103,2
10,20,4,4,3,600,,13,0.003,0.001,3,201,3
10,20,5,1,3,600,,12,0.003,0.000,1,22,1
10,20,5,2,3,600,,13,0.009,0.006,10,4365,5
10,20,5,3,3,600,,19,0.007,0.004,7,2390,3
10,20,5,4,3,600,,13,0.003,0.000,1,52,1
10,20,5,5,3,600,,18,0.009,0.006,45,2438,5
10,20,6,1,3,600,,13,0.003,0.000,1,25,1
10,20,6,2,3,600,,8,0.003,0.000,1,27,1
10,20,6,3,3,600,,14,0.004,0.000,2,136,2
10,20,6,4,3,600,,19,0.004,0.001,2,249,2
10,20,6,5,3,600,,16,0.045,0.042,86,30168,5
10,20,6,6,3,600,,17,0.009,0.005,21,1675,6
10,20,7,1,3,600,,0,0.000,0.000,0,0,0
10,20,7,2,3,600,,9,0.003,0.000,1,23,1
10,20,7,3,3,600,,13,0.003,0.000,2,130,2
10,20,7,4,3,600,,16,0.013,0.009,22,6403,4
10,20,7,5,3,600,,20,0.005,0.002,4,798,4
10,20,7,6,3,600,,19,0.005,0.002,4,551,4
10,20,7,7,3,600,,12,0.007,0.004,19,1270,6
10,20,8,1,3,600,,10,0.003,0.000,1,26,1
10,20,8,2,3,600,,15,0.009,0.006,17,3806,10
10,20,8,3,3,600,,19,0.015,0.012,53,8293,4
10,20,8,4,3,600,,15,0.009,0.006,8,4024,3
10,20,8,5,3,600,,17,0.011,0.007,28,3781,6
10,20,8,6,3,600,Timeout,,609.841,609.838,1139682,378245978,6
10,20,8,7,3,600,,14,9.778,0.224,580,158392,6
10,20,8,8,3,600,,18,0.012,0.008,19,1587,8
10,20,9,1,3,600,,18,0.037,0.033,29,25527,8
10,20,9,2,3,600,,6,0.004,0.000,2,77,2
