g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
10,20,5,5,1,600,,15,0.005,0.002,6,533,5
10,20,6,1,1,600,,16,0.005,0.002,4,1217,4
10,20,6,2,1,600,,13,0.005,0.001,5,767,5
10,20,6,3,1,600,,13,0.011,0.007,33,4831,4
10,20,6,4,1,600,,14,0.009,0.005,12,3367,6
10,20,6,5,1,600,,11,0.006,0.003,9,1786,4
10,20,6,6,1,600,,20,0.009,0.006,18,4228,3
10,20,7,1,1,600,,11,0.011,0.007,14,5267,7
10,20,7,2,1,600,,10,0.009,0.005,21,3352,11
10,20,7,3,1,600,,20,0.004,0.001,2,211,2
10,20,7,4,1,600,,14,0.010,0.007,11,4018,7
10,20,7,5,1,600,,12,0.006,0.003,12,1145,5
10,20,7,6,1,600,,15,0.020,0.017,85,9768,6
10,20,7,7,1,600,,17,0.008,0.005,18,1391,6
10,20,8,1,1,600,,0,0.000,0.000,0,0,0
10,20,8,2,1,600,,6,0.004,0.001,3,320,3
10,20,8,3,1,600,,16,0.004,0.001,2,166,2
10,20,8,4,1,600,,16,0.328,0.325,390,240502,3
10,20,8,5,1,600,,21,0.021,0.017,35,11003,6
10,20,8,6,1,600,,19,0.032,0.028,41,19102,6
10,20,8,7,1,600,,15,0.037,0.033,191,18146,8
10,20,8,8,1,600,,15,0.011,0.008,30,1735,8
10,20,9,1,1,600,,13,0.018,0.015,26,10824,8
10,20,9,2,1,600,,8,0.004,0.001,3,388,3
10,20,9,3,1,600,,12,0.005,0.002,7,600,6
10,20,9,4,1,600,,10,0.006,0.003,15,874,6
10,20,9,5,1,600,,11,0.004,0.000,1,55,1
10,20,9,6,1,600,,24,0.276,0.272,476,192978,6
10,20,9,7,1,600,,16,0.205,0.201,646,136067,8
10,20,9,8,1,600,,15,0.011,0.006,8,1842,7
10,20,9,9,1,600,,19,0.036,0.033,238,11442,9
10,20,10,1,1,600,,4,0.004,0.000,2,61,2
10,20,10,2,1,600,,8,0.008,0.005,22,3031,3
10,20,10,3,1,600,Timeout,,615.807,615.804,774825,359214782,5
10,20,10,4,1,600,,10,0.009,0.006,30,2466,7
10,20,10,5,1,600,,14,0.006,0.002,8,891,4
10,20,10,6,1,600,,14,0.005,0.002,3,309,3
10,20,10,7,1,600,,17,0.042,0.038,122,21525,7
10,20,10,8,1,600,,14,5.626,5.623,34193,2661587,10
10,20,10,9,1,600,,17,0.088,0.084,341,38308,9
10,20,10,10,1,600,Timeout,,608.676,608.672,716774,432003518,9
