g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
10,10,1,1,9,600,,5,0.007,0.000,1,7,1
10,10,2,1,9,600,,9,0.007,0.000,1,13,1
10,10,2,2,9,600,,17,0.005,0.000,1,38,1
10,10,3,1,9,600,,14,0.005,0.001,2,802,2
10,10,3,2,9,600,,4,0.004,0.000,1,10,1
10,10,3,3,9,600,,14,0.004,0.000,1,44,1
10,10,4,1,9,600,,5,0.004,0.000,1,13,1
10,10,4,2,9,600,,2,0.003,0.000,1,10,1
10,10,4,3,9,600,,13,0.004,0.001,3,228,3
10,10,4,4,9,600,,23,0.004,0.000,1,65,1
10,10,5,1,9,600,,3,0.004,0.000,1,13,1
10,10,5,2,9,600,,11,0.004,0.000,1,31,1
10,10,5,3,9,600,,14,0.005,0.001,10,576,4
10,10,5,4,9,600,,14,0.004,0.000,2,133,2
10,10,5,5,9,600,,11,0.004,0.001,2,155,2
10,10,6,1,9,600,,9,0.004,0.000,1,21,1
10,10,6,2,9,600,,16,0.004,0.000,1,28,1
10,10,6,3,9,600,,14,0.021,0.017,50,11801,3
10,10,6,4,9,600,,13,0.005,0.001,3,585,3
10,10,6,5,9,600,,13,0.007,0.004,27,1941,5
10,10,6,6,9,600,,21,0.008,0.004,24,1392,6
10,10,7,1,9,600,,0,0.000,0.000,0,0,0
10,10,7,2,9,600,,9,0.007,0.003,10,2154,10
10,10,7,3,9,600,,14,0.004,0.001,2,247,2
10,10,7,4,9,600,,16,0.026,0.022,37,15436,5
10,10,7,5,9,600,,10,0.013,0.010,32,5676,6
10,10,7,6,9,600,,13,2.490,2.487,6223,1679031,6
10,10,7,7,9,600,,16,0.008,0.004,6,820,6
10,10,8,1,9,600,,10,0.004,0.000,1,26,1
10,10,8,2,9,600,,9,0.005,0.001,4,602,2
10,10,8,3,9,600,,13,0.006,0.002,7,1065,5
10,10,8,4,9,600,,16,0.006,0.002,15,932,4
10,10,8,5,9,600,,16,0.007,0.003,4,1071,4
10,10,8,6,9,600,,19,0.020,0.016,13,10699,6
