g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
10,10,1,1,15,600,,6,0.007,0.000,1,8,1
10,10,2,1,15,600,,20,0.007,0.000,1,24,1
10,10,2,2,15,600,,13,0.005,0.000,1,27,1
10,10,3,1,15,600,,10,0.004,0.000,2,278,2
10,10,3,2,15,600,,20,0.004,0.000,1,26,1
10,10,3,3,15,600,,12,0.004,0.000,1,26,1
10,10,4,1,15,600,,13,0.003,0.000,1,21,1
10,10,4,2,15,600,,10,0.004,0.000,6,239,3
10,10,4,3,15,600,,15,0.004,0.000,1,44,1
10,10,4,4,15,600,,22,0.004,0.000,1,69,1
10,10,5,1,15,600,,0,0.000,0.000,0,0,0
10,10,5,2,15,600,,22,0.006,0.002,3,1749,2
10,10,5,3,15,600,,22,0.012,0.008,5,5678,4
10,10,5,4,15,600,,12,0.006,0.002,7,794,6
10,10,5,5,15,600,,14,0.005,0.002,5,521,5
10,10,6,1,15,600,,4,0.004,0.000,1,16,1
10,10,6,2,15,600,,14,0.005,0.002,5,867,5
10,10,6,3,15,600,,15,0.004,0.000,1,35,1
10,10,6,4,15,600,,11,0.008,0.004,7,2305,4
10,10,6,5,15,600,,15,0.014,0.010,9,6646,5
10,10,6,6,15,600,Unsolvable,,0.004,0.000,0,51,1
10,10,7,1,15,600,,15,0.004,0.000,1,29,1
10,10,7,2,15,600,,7,0.004,0.000,3,122,3
10,10,7,3,15,600,,17,0.010,0.007,8,4315,8
10,10,7,4,15,600,,10,0.009,0.005,21,2487,11
10,10,7,5,15,600,,16,0.007,0.003,11,808,6
10,10,7,6,15,600,,16,0.021,0.017,55,9822,6
10,10,7,7,15,600,,12,0.008,0.004,8,934,7
10,10,8,1,15,600,,6,0.004,0.000,1,22,1
10,10,8,2,15,600,,16,0.004,0.001,2,411,2
10,10,8,3,15,600,,9,0.034,0.030,93,20691,4
10,10,8,4,15,600,,12,0.015,0.011,37,6456,6
10,10,8,5,15,600,,12,0.011,0.007,11,3141,9
10,10,8,6,15,600,,14,0.022,0.018,29,10790,7
10,10,8,7,15,600,,15,0.013,0.009,44,2611,8
10,10,8,8,15,600,,15,0.007,0.003,3,394,3
10,10,9,1,15,600,,7,0.006,0.003,9,1546,9
10,10,9,2,15,600,Unsolvable,,0.004,0.000,0,2,1
10,10,9,3,15,600,,13,0.004,0.001,4,223,3
10,10,9,4,15,600,,11,0.010,0.006,21,3646,5
10,10,9,5,15,600,,10,0.008,0.004,5,1670,5
10,10,9,6,15,600,,14,0.009,0.005,6,975,6
10,10,9,7,15,600,,11,0.006,0.002,3,492,3
10,10,9,8,15,600,,17,0.039,0.035,123,17594,8
10,10,9,9,15,600,,13,0.015,0.011,26,1886,9
10,10,10,1,15,600,,5,0.004,0.000,1,25,1
10,10,10,2,15,600,,9,0.008,0.004,10,2064,10
10,10,10,3,15,600,,12,0.015,0.011,31,6677,5
10,10,10,4,15,600,,15,0.042,0.038,176,21234,4
10,10,10,5,15,600,,13,0.015,0.011,24,4317,10
10,10,10,6,15,600,,15,0.011,0.007,15,2378,7
10,10,10,7,15,600,,12,0.010,0.007,13,1873,7
10,10,10,8,15,600,,15,0.013,0.009,13,1947,8
10,10,10,9,15,600,,16,0.022,0.018,71,4259,9
10,10,10,10,15,600,,17,0.199,0.195,663,88076,10
10,20,1,1,15,600,,17,0.005,0.000,1,19,1
10,20,2,1,15,600,,11,0.003,0.000,1,15,1
10,20,2,2,15,600,,23,0.003,0.000,1,48,1
10,20,3,1,15,600,,0,0.000,0.000,0,0,0
10,20,3,2,15,600,,17,0.004,0.001,2,862,2
10,20,3,3,15,600,,9,0.003,0.000,1,21,1
10,20,4,1,15,600,,13,0.006,0.003,5,1937,4
10,20,4,2,15,600,,20,0.005,0.002,2,1125,2
10,20,4,3,15,600,,13,0.004,0.001,4,300,4
10,20,4,4,15,600,,16,0.004,0.001,4,280,3
10,20,5,1,15,600,,15,0.003,0.000,1,25,1
10,20,5,2,15,600,,17,0.023,0.020,22,14707,5
10,20,5,3,15,600,,20,0.013,0.010,13,7152,4
10,20,5,4,15,600,,11,0.006,0.003,7,1475,6
10,20,5,5,15,600,Unsolvable,,0.004,0.000,0,0,0
10,20,6,1,15,600,,0,0.000,0.000,0,0,0
10,20,6,2,15,600,,9,0.004,0.000,2,93,2
10,20,6,3,15,600,,16,0.006,0.002,22,1439,3
10,20,6,4,15,600,,18,0.005,0.002,6,737,4
10,20,6,5,15,600,,12,0.005,0.001,4,352,4
10,20,6,6,15,600,,13,0.004,0.000,1,77,1
10,20,7,1,15,600,,8,0.004,0.001,3,290,3
10,20,7,2,15,600,,23,0.011,0.008,21,5324,8
10,20,7,3,15,600,,10,0.005,0.002,6,733,6
10,20,7,4,15,600,,6,0.004,0.000,1,35,1
10,20,7,5,15,600,Unsolvable,,0.004,0.000,0,4,1
