g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
10,10,1,1,11,600,,20,0.006,0.000,1,22,1
10,10,2,1,11,600,,12,0.005,0.000,1,16,1
10,10,2,2,11,600,,12,0.004,0.000,1,27,1
10,10,3,1,11,600,,16,0.004,0.000,2,94,2
10,10,3,2,11,600,,6,0.004,0.000,1,12,1
10,10,3,3,11,600,,22,0.004,0.000,1,64,1
10,10,4,1,11,600,,10,0.004,0.000,1,18,1
10,10,4,2,11,600,,15,0.004,0.000,1,35,1
10,10,4,3,11,600,,21,0.005,0.001,4,381,4
10,10,4,4,11,600,,14,0.005,0.001,4,360,4
10,10,5,1,11,600,,12,0.010,0.006,7,4723,5
10,10,5,2,11,600,,19,0.004,0.000,3,198,2
10,10,5,3,11,600,,13,0.004,0.000,1,46,1
10,10,5,4,11,600,,14,0.005,0.002,4,716,4
10,10,5,5,11,600,,15,0.005,0.001,3,299,3
10,10,6,1,11,600,,12,0.005,0.001,3,998,3
10,10,6,2,11,600,,20,0.006,0.002,3,1576,3
10,10,6,3,11,600,,10,0.484,0.480,1268,337862,4
10,10,6,4,11,600,,20,0.031,0.025,23,18275,4
10,10,6,5,11,600,,10,0.008,0.004,7,2154,5
10,10,6,6,11,600,,12,0.006,0.001,3,198,3
10,10,7,1,11,600,,4,0.004,0.000,1,18,1
10,10,7,2,11,600,,19,0.035,0.031,25,23342,4
10,10,7,3,11,600,,16,0.023,0.019,20,14249,3
10,10,7,4,11,600,,13,0.007,0.003,12,1625,5
10,10,7,5,11,600,,13,0.007,0.003,7,1339,5
10,10,7,6,11,600,,10,0.004,0.000,1,50,1
10,10,7,7,11,600,,13,0.009,0.005,17,1318,7
10,10,8,1,11,600,,8,0.004,0.000,1,24,1
10,10,8,2,11,600,,10,0.005,0.002,3,933,3
10,10,8,3,11,600,,18,0.011,0.007,7,5039,3
10,10,8,4,11,600,,17,0.016,0.012,20,8051,5
10,10,8,5,11,600,,25,0.012,0.008,17,3806,6
10,10,8,6,11,600,,18,0.032,0.028,64,18227,6
10,10,8,7,11,600,,14,0.012,0.008,29,2594,7
10,10,8,8,11,600,,14,0.011,0.007,20,1537,8
10,10,9,1,11,600,,9,0.005,0.001,2,381,2
10,10,9,2,11,600,,10,0.004,0.001,2,353,2
10,10,9,3,11,600,,13,0.004,0.000,1,43,1
10,10,9,4,11,600,,9,0.004,0.001,2,127,2
10,10,9,5,11,600,,18,0.014,0.010,32,4950,7
10,10,9,6,11,600,,19,0.061,0.056,124,35940,8
10,10,9,7,11,600,,15,0.015,0.011,26,2423,10
10,10,9,8,11,600,,12,0.033,0.029,66,17630,7
10,10,9,9,11,600,,17,0.021,0.017,70,4513,9
10,10,10,1,11,600,,12,0.005,0.001,2,467,2
10,10,10,2,11,600,,7,0.004,0.000,1,34,1
10,10,10,3,11,600,,10,0.011,0.007,16,4223,10
10,10,10,4,11,600,,13,0.025,0.022,56,13555,6
10,10,10,5,11,600,,16,0.008,0.004,13,1411,5
10,10,10,6,11,600,,11,0.014,0.010,42,2832,9
10,10,10,7,11,600,,18,0.032,0.028,97,13207,8
10,10,10,8,11,600,,15,0.019,0.015,21,7454,7
10,10,10,9,11,600,,17,0.018,0.014,24,2946,9
10,10,10,10,11,600,,14,0.021,0.017,49,2946,10
10,20,1,1,11,600,,12,0.004,0.000,1,14,1
10,20,2,1,11,600,,21,0.003,0.000,1,25,1
10,20,2,2,11,600,,12,0.003,0.000,1,27,1
10,20,3,1,11,600,,9,0.003,0.000,1,15,1
10,20,3,2,11,600,,13,0.003,0.000,1,19,1
10,20,3,3,11,600,,14,0.003,0.000,1,42,1
10,20,4,1,11,600,,23,0.003,0.000,1,31,1
10,20,4,2,11,600,,20,0.005,0.002,4,1696,2
10,20,4,3,11,600,,25,0.004,0.000,1,55,1
10,20,4,4,11,600,,18,0.004,0.001,2,173,2
10,20,5,1,11,600,,4,0.003,0.000,1,14,1
10,20,5,2,11,600,,21,0.327,0.323,280,228493,7
10,20,5,3,11,600,,13,0.004,0.001,2,557,2
10,20,5,4,11,600,,15,0.015,0.012,28,7961,4
10,20,5,5,11,600,,14,0.004,0.000,1,56,1
10,20,6,1,11,600,,5,0.003,0.000,1,17,1
10,20,6,2,11,600,,10,0.004,0.001,9,427,5
10,20,6,3,11,600,,20,0.003,0.000,2,162,2
10,20,6,4,11,600,,12,0.062,0.059,141,42795,6
10,20,6,5,11,600,Timeout,,610.441,610.437,1624954,357505975,6
10,20,6,6,11,600,,15,10.855,0.004,16,1016,6
10,20,7,1,11,600,,6,0.004,0.001,4,509,4
10,20,7,2,11,600,,9,0.004,0.000,1,30,1
10,20,7,3,11,600,,15,0.012,0.008,16,5877,4
10,20,7,4,11,600,,24,0.007,0.003,3,2097,3
10,20,7,5,11,600,,15,0.005,0.002,5,575,5
10,20,7,6,11,600,,17,0.038,0.035,98,23088,6
10,20,7,7,11,600,,16,0.009,0.006,26,1777,7
10,20,8,1,11,600,,27,0.008,0.005,4,3770,4
10,20,8,2,11,600,,8,0.003,0.000,1,30,1
10,20,8,3,11,600,,17,0.049,0.044,72,31386,5
10,20,8,4,11,600,,13,0.008,0.004,23,2682,4
10,20,8,5,11,600,,16,0.091,0.088,341,55860,6
10,20,8,6,11,600,,14,0.012,0.008,41,3918,6
10,20,8,7,11,600,Unsolvable,,0.003,0.000,0,27,1
10,20,8,8,11,600,,17,0.012,0.009,41,2896,7
10,20,9,1,11,600,,11,0.004,0.000,2,101,2
10,20,9,2,11,600,,12,0.013,0.010,36,6900,4
10,20,9,3,11,600,,14,0.064,0.061,106,43007,7
10,20,9,4,11,600,,14,0.010,0.006,14,3820,5
10,20,9,5,11,600,,13,0.007,0.004,12,1923,5
10,20,9,6,11,600,,16,0.010,0.006,21,2894,6
10,20,9,7,11,600,,14,0.013,0.009,25,3014,8
10,20,9,8,11,600,,20,0.062,0.058,92,32305,8
10,20,9,9,11,600,,20,0.016,0.012,59,3674,8
10,20,10,1,11,600,,6,0.005,0.001,8,536,8
10,20,10,2,11,600,,13,0.009,0.006,9,3947,4
10,20,10,3,11,600,,12,0.024,0.021,56,13871,4
10,20,10,4,11,600,,14,1.636,1.633,1889,1145384,4
10,20,10,5,11,600,,13,0.029,0.020,67,11081,6
10,20,10,6,11,600,,17,0.038,0.034,62,22207,7
10,20,10,7,11,600,,24,1.605,1.601,2538,974866,7
10,20,10,8,11,600,,19,0.104,0.100,441,54568,8
10,20,10,9,11,600,,20,0.097,0.093,373,40419,9
10,20,10,10,11,600,,17,0.548,0.542,3890,206268,13
