g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
10,10,1,1,14,600,,8,0.007,0.000,1,10,1
10,10,2,1,14,600,,16,0.006,0.000,1,20,1
10,10,2,2,14,600,,21,0.004,0.000,1,45,1
10,10,3,1,14,600,,21,0.008,0.004,3,2925,3
10,10,3,2,14,600,,11,0.004,0.000,1,24,1
10,10,3,3,14,600,,19,0.004,0.000,1,53,1
10,10,4,1,14,600,,3,0.003,0.000,1,11,1
10,10,4,2,14,600,,15,0.004,0.000,1,32,1
10,10,4,3,14,600,,22,0.007,0.003,7,1851,5
10,10,4,4,14,600,,15,0.004,0.000,1,44,1
10,10,5,1,14,600,,20,0.006,0.003,3,1893,3
10,10,5,2,14,600,,13,0.004,0.001,2,459,2
10,10,5,3,14,600,,16,0.009,0.006,11,3734,3
10,10,5,4,14,600,,8,0.005,0.001,9,476,5
10,10,5,5,14,600,,15,0.004,0.000,1,69,1
10,10,6,1,14,600,,0,0.000,0.000,0,0,0
10,10,6,2,14,600,,6,0.004,0.000,1,18,1
10,10,6,3,14,600,,19,0.007,0.004,9,2330,3
10,10,6,4,14,600,,14,0.013,0.009,15,6044,5
10,10,6,5,14,600,,20,0.011,0.008,29,4021,5
10,10,6,6,14,600,,17,0.007,0.004,12,995,6
10,10,7,1,14,600,,8,0.004,0.000,2,62,2
10,10,7,2,14,600,,4,0.004,0.000,1,18,1
10,10,7,3,14,600,,14,0.005,0.002,4,796,4
10,10,7,4,14,600,,12,0.251,0.247,1253,155095,7
10,10,7,5,14,600,,11,0.008,0.002,6,621,6
10,10,7,6,14,600,,15,0.010,0.006,39,2091,7
10,10,7,7,14,600,,16,0.006,0.002,3,380,3
10,10,8,1,14,600,,10,0.004,0.000,1,26,1
10,10,8,2,14,600,,14,0.009,0.006,9,3580,9
10,10,8,3,14,600,,19,0.082,0.078,88,57093,4
10,10,8,4,14,600,,11,0.031,0.027,67,17894,7
10,10,8,5,14,600,,12,0.018,0.014,30,8020,9
10,10,8,6,14,600,,14,0.008,0.004,7,876,7
10,10,8,7,14,600,,12,0.008,0.004,8,1395,6
10,10,8,8,14,600,,14,0.008,0.004,14,1128,7
10,10,9,1,14,600,,0,0.000,0.000,0,0,0
10,10,9,2,14,600,,9,0.006,0.002,9,815,9
10,10,9,3,14,600,,13,0.005,0.001,2,424,2
10,10,9,4,14,600,,18,0.540,0.536,478,382511,5
10,10,9,5,14,600,,9,0.018,0.013,91,7186,7
10,10,9,6,14,600,,9,0.009,0.005,9,926,9
10,10,9,7,14,600,,16,0.116,0.112,306,72183,7
10,10,9,8,14,600,,15,0.026,0.022,153,7544,9
10,10,9,9,14,600,,15,0.014,0.010,10,1617,9
10,10,10,1,14,600,,10,0.007,0.003,9,1715,9
10,10,10,2,14,600,,14,0.004,0.000,1,43,1
10,10,10,3,14,600,,12,0.004,0.000,1,44,1
10,10,10,4,14,600,,15,0.060,0.056,85,38852,6
10,10,10,5,14,600,,12,0.016,0.012,42,6039,9
10,10,10,6,14,600,,15,0.015,0.011,24,4768,8
10,10,10,7,14,600,,12,1.175,1.172,2528,754329,7
10,10,10,8,14,600,,16,0.065,0.053,173,30684,7
10,10,10,9,14,600,,13,0.023,0.019,76,4602,11
10,10,10,10,14,600,,15,0.072,0.068,486,21990,10
10,20,1,1,14,600,,9,0.004,0.000,1,11,1
10,20,2,1,14,600,,17,0.009,0.006,6,4323,2
10,20,2,2,14,600,,15,0.003,0.000,1,33,1
10,20,3,1,14,600,,12,0.003,0.000,1,18,1
10,20,3,2,14,600,,4,0.003,0.000,1,11,1
10,20,3,3,14,600,,20,0.004,0.000,1,55,1
10,20,4,1,14,600,,0,0.000,0.000,0,0,0
10,20,4,2,14,600,,12,0.003,0.000,1,20,1
10,20,4,3,14,600,,22,0.008,0.005,8,3466,3
10,20,4,4,14,600,,16,0.005,0.001,7,468,4
10,20,5,1,14,600,,9,0.003,0.000,1,19,1
10,20,5,2,14,600,,5,0.004,0.001,22,733,4
10,20,5,3,14,600,,14,0.003,0.000,1,46,1
10,20,5,4,14,600,,11,0.003,0.000,1,42,1
10,20,5,5,14,600,,19,0.009,0.006,41,3047,5
10,20,6,1,14,600,,14,0.007,0.004,5,2806,5
10,20,6,2,14,600,,14,0.003,0.000,1,35,1
10,20,6,3,14,600,Unsolvable,,0.003,0.000,0,2,1
10,20,6,4,14,600,,16,0.015,0.012,24,8086,6
10,20,6,5,14,600,,17,0.032,0.029,213,17387,4
10,20,6,6,14,600,,22,0.007,0.004,12,1107,6
10,20,7,1,14,600,,8,0.004,0.000,3,254,3
10,20,7,2,14,600,,4,0.004,0.001,7,267,7
10,20,7,3,14,600,,20,0.004,0.001,4,461,4
10,20,7,4,14,600,,12,0.005,0.002,4,1369,3
10,20,7,5,14,600,,16,0.008,0.005,26,2080,6
10,20,7,6,14,600,,20,0.047,0.044,189,28223,6
10,20,7,7,14,600,,17,0.008,0.004,23,1391,6
10,20,8,1,14,600,,9,0.004,0.001,2,215,2
10,20,8,2,14,600,,2,0.003,0.000,1,18,1
10,20,8,3,14,600,,12,0.005,0.002,9,1393,5
10,20,8,4,14,600,,12,0.004,0.001,3,193,3
10,20,8,5,14,600,,11,0.004,0.001,2,263,2
10,20,8,6,14,600,,22,0.018,0.014,44,7969,6
10,20,8,7,14,600,,17,0.012,0.009,46,3059,7
10,20,8,8,14,600,,16,1.145,1.142,9623,612425,8
10,20,9,1,14,600,,7,0.029,0.000,1,25,1
10,20,9,2,14,600,,22,0.243,0.240,280,172764,15
10,20,9,3,14,600,,18,0.017,0.014,23,9260,8
10,20,9,4,14,600,,21,0.196,0.192,126,144656,4
10,20,9,5,14,600,,12,0.006,0.002,9,567,5
10,20,9,6,14,600,,14,0.101,0.097,216,67033,8
10,20,9,7,14,600,,17,0.005,0.001,2,277,2
10,20,9,8,14,600,,13,0.009,0.006,10,1066,8
10,20,9,9,14,600,,12,0.023,0.020,121,6779,11
10,20,10,1,14,600,Unsolvable,,0.003,0.000,0,8,1
10,20,10,2,14,600,,18,0.006,0.003,4,2100,4
10,20,10,3,14,600,,14,0.072,0.069,94,48914,4
10,20,10,4,14,600,Unsolvable,,0.004,0.000,0,2,1
10,20,10,5,14,600,,14,0.021,0.018,35,8738,10
10,20,10,6,14,600,,21,10.601,10.598,7331,7572536,6
10,20,10,7,14,600,,10,0.013,0.010,27,1656,10
