g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
10,10,1,1,16,600,,0,0.000,0.000,0,0,0
10,10,2,1,16,600,,22,0.007,0.000,1,26,1
10,10,2,2,16,600,,12,0.007,0.000,1,26,1
10,10,3,1,16,600,,11,0.005,0.000,1,17,1
10,10,3,2,16,600,,18,0.004,0.000,1,40,1
10,10,3,3,16,600,,16,0.004,0.000,2,112,2
10,10,4,1,16,600,,14,0.004,0.000,1,22,1
10,10,4,2,16,600,,9,0.005,0.001,6,334,4
10,10,4,3,16,600,,15,0.004,0.000,1,45,1
10,10,4,4,16,600,,13,0.005,0.001,6,340,4
10,10,5,1,16,600,,17,0.004,0.001,2,317,2
10,10,5,2,16,600,,11,0.007,0.003,4,1826,4
10,10,5,3,16,600,,12,0.004,0.000,1,37,1
10,10,5,4,16,600,,9,0.004,0.000,1,34,1
10,10,5,5,16,600,,17,0.006,0.002,10,821,5
10,10,6,1,16,600,,8,0.004,0.000,1,20,1
10,10,6,2,16,600,,13,0.005,0.001,3,263,3
10,10,6,3,16,600,,19,0.011,0.006,8,4575,3
10,10,6,4,16,600,,10,0.006,0.002,4,813,4
10,10,6,5,16,600,,16,0.006,0.002,4,453,4
10,10,6,6,16,600,,14,0.007,0.003,11,810,6
10,10,7,1,16,600,,6,0.004,0.000,1,20,1
10,10,7,2,16,600,,15,0.016,0.012,20,8360,2
10,10,7,3,16,600,,15,0.023,0.018,34,13134,4
10,10,7,4,16,600,,16,0.009,0.005,7,2424,7
10,10,7,5,16,600,,13,0.008,0.003,18,1658,6
10,10,7,6,16,600,,12,0.007,0.003,7,881,6
10,10,7,7,16,600,,16,0.007,0.003,5,737,5
10,10,8,1,16,600,,0,0.000,0.000,0,0,0
10,10,8,2,16,600,,17,0.021,0.017,34,11949,3
10,10,8,3,16,600,,11,0.006,0.002,6,647,5
10,10,8,4,16,600,,18,64.432,64.428,70696,44295352,5
10,10,8,5,16,600,,12,0.322,0.004,10,965,8
10,10,8,6,16,600,,11,0.006,0.002,3,272,3
10,10,8,7,16,600,,12,0.009,0.005,12,868,7
10,10,8,8,16,600,,15,0.013,0.009,32,2001,8
10,10,9,1,16,600,,5,0.004,0.000,1,23,1
10,10,9,2,16,600,,16,0.008,0.004,4,2657,4
10,10,9,3,16,600,,13,0.005,0.002,9,985,2
10,10,9,4,16,600,,12,0.005,0.001,2,314,2
10,10,9,5,16,600,,14,0.018,0.014,74,7319,6
10,10,9,6,16,600,,16,0.116,0.112,156,78263,6
10,10,9,7,16,600,,12,0.005,0.001,2,189,2
10,10,9,8,16,600,,15,0.018,0.014,30,4555,9
10,10,9,9,16,600,,21,0.021,0.017,58,5934,8
10,10,10,1,16,600,,0,0.000,0.000,0,0,0
10,10,10,2,16,600,,8,0.004,0.000,1,36,1
10,10,10,3,16,600,,12,0.007,0.003,8,1520,4
10,10,10,4,16,600,,13,0.033,0.029,74,17946,7
10,10,10,5,16,600,,10,0.009,0.005,8,1686,8
10,10,10,6,16,600,,12,0.011,0.007,12,1542,9
10,10,10,7,16,600,,15,0.050,0.046,92,28106,9
10,10,10,8,16,600,,9,0.014,0.010,24,2680,9
10,10,10,9,16,600,,14,0.020,0.016,43,2721,11
10,10,10,10,16,600,,13,0.023,0.019,102,4688,9
10,20,1,1,16,600,,10,0.003,0.000,1,12,1
10,20,2,1,16,600,,15,0.003,0.000,1,19,1
10,20,2,2,16,600,,10,0.003,0.000,2,106,2
10,20,3,1,16,600,,18,0.003,0.000,1,24,1
10,20,3,2,16,600,,21,0.003,0.000,1,42,1
10,20,3,3,16,600,,16,0.004,0.001,4,223,3
10,20,4,1,16,600,,5,0.003,0.000,1,13,1
10,20,4,2,16,600,,16,0.006,0.003,5,2374,4
10,20,4,3,16,600,,18,0.003,0.000,2,134,2
10,20,4,4,16,600,,21,0.003,0.000,1,72,1
10,20,5,1,16,600,,12,0.003,0.000,1,22,1
10,20,5,2,16,600,,6,0.003,0.000,1,20,1
10,20,5,3,16,600,,17,0.005,0.002,7,551,6
10,20,5,4,16,600,,16,0.004,0.001,2,194,2
10,20,5,5,16,600,,15,0.007,0.004,29,1668,5
10,20,6,1,16,600,,12,0.005,0.002,4,1259,4
10,20,6,2,16,600,,9,0.008,0.005,15,3312,6
10,20,6,3,16,600,,15,0.004,0.001,3,191,3
10,20,6,4,16,600,,15,0.014,0.011,29,7359,6
10,20,6,5,16,600,,24,0.009,0.006,25,2390,6
10,20,6,6,16,600,,16,0.007,0.003,13,1108,6
10,20,7,1,16,600,,4,0.003,0.000,1,18,1
10,20,7,2,16,600,,12,0.004,0.001,2,421,2
10,20,7,3,16,600,,18,0.044,0.041,101,28997,3
10,20,7,4,16,600,,11,0.042,0.039,104,28391,5
10,20,7,5,16,600,,17,0.030,0.027,102,17098,6
10,20,7,6,16,600,,12,0.009,0.006,50,2458,6
10,20,7,7,16,600,,15,0.003,0.000,1,53,1
10,20,8,1,16,600,,6,0.006,0.003,16,1948,8
10,20,8,2,16,600,,13,0.040,0.036,46,27192,7
10,20,8,3,16,600,,15,0.014,0.011,16,7228,8
10,20,8,4,16,600,,9,0.005,0.002,5,1033,2
10,20,8,5,16,600,,18,0.032,0.029,63,19256,6
10,20,8,6,16,600,Timeout,,606.958,606.954,1041388,379969933,8
10,20,8,7,16,600,,16,6.698,0.018,35,5900,8
10,20,8,8,16,600,Unsolvable,,0.005,0.000,0,0,0
10,20,9,1,16,600,,2,0.005,0.000,1,20,1
10,20,9,2,16,600,,8,0.005,0.001,7,394,7
10,20,9,3,16,600,,6,0.004,0.001,3,208,3
10,20,9,4,16,600,,18,0.140,0.136,193,90826,7
10,20,9,5,16,600,,13,2.217,2.213,16583,1235628,11
10,20,9,6,16,600,,10,0.016,0.011,15,1277,10
10,20,9,7,16,600,,12,0.016,0.012,25,5462,7
10,20,9,8,16,600,,17,0.054,0.049,337,22456,10
10,20,9,9,16,600,,11,0.012,0.007,20,1437,8
10,20,10,1,16,600,,7,0.602,0.598,2480,354467,10
10,20,10,2,16,600,,17,0.009,0.000,1,47,1
10,20,10,3,16,600,,16,0.007,0.004,16,1529,6
10,20,10,4,16,600,,16,0.010,0.006,22,3153,5
10,20,10,5,16,600,,12,0.015,0.012,26,3835,17
10,20,10,6,16,600,,17,0.121,0.117,459,66345,7
10,20,10,7,16,600,Unsolvable,,0.005,0.001,0,2,1
10,20,10,8,16,600,,13,0.021,0.017,138,5048,8
10,20,10,9,16,600,,15,0.238,0.234,1230,100641,10
10,20,10,10,16,600,,16,0.172,0.165,1396,61881,10
