g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
10,10,1,1,17,600,,16,0.007,0.000,1,18,1
10,10,2,1,17,600,,18,0.006,0.000,1,22,1
10,10,2,2,17,600,,22,0.004,0.000,1,37,1
10,10,3,1,17,600,,17,0.004,0.000,1,23,1
10,10,3,2,17,600,,19,0.004,0.000,1,40,1
10,10,3,3,17,600,,24,0.004,0.000,1,56,1
10,10,4,1,17,600,,8,0.004,0.000,1,16,1
10,10,4,2,17,600,,11,0.004,0.000,1,29,1
10,10,4,3,17,600,,17,0.004,0.000,1,50,1
10,10,4,4,17,600,,18,0.004,0.001,3,260,3
10,10,5,1,17,600,,7,0.004,0.000,1,17,1
10,10,5,2,17,600,,16,0.026,0.022,25,16294,5
10,10,5,3,17,600,,16,0.004,0.000,1,49,1
10,10,5,4,17,600,,15,0.004,0.000,1,63,1
10,10,5,5,17,600,,13,0.005,0.001,3,214,3
10,10,6,1,17,600,,10,0.006,0.001,4,1010,4
10,10,6,2,17,600,,10,0.004,0.000,1,32,1
10,10,6,3,17,600,,12,0.007,0.003,13,1639,7
10,10,6,4,17,600,,16,0.004,0.000,1,64,1
10,10,6,5,17,600,,19,0.008,0.005,16,2085,5
10,10,6,6,17,600,,20,0.007,0.004,10,946,6
10,10,7,1,17,600,,8,0.006,0.002,9,1194,7
10,10,7,2,17,600,,10,0.004,0.000,1,30,1
10,10,7,3,17,600,,19,0.004,0.000,1,60,1
10,10,7,4,17,600,,8,0.005,0.001,4,455,4
10,10,7,5,17,600,,14,0.012,0.008,27,4650,5
10,10,7,6,17,600,,13,0.008,0.004,10,1280,6
10,10,7,7,17,600,,14,0.008,0.005,14,1037,7
10,10,8,1,17,600,,11,0.004,0.000,1,27,1
10,10,8,2,17,600,,16,0.132,0.128,101,94142,4
10,10,8,3,17,600,,9,0.020,0.016,65,11688,13
10,10,8,4,17,600,,13,0.005,0.001,2,155,2
10,10,8,5,17,600,,14,0.016,0.012,38,7377,7
10,10,8,6,17,600,,8,0.008,0.004,21,1928,5
10,10,8,7,17,600,,17,0.007,0.003,4,640,4
10,10,8,8,17,600,,12,0.005,0.002,2,211,2
10,10,9,1,17,600,,6,0.004,0.000,1,24,1
10,10,9,2,17,600,,6,0.004,0.000,2,240,2
10,10,9,3,17,600,,8,0.005,0.001,4,304,4
10,10,9,4,17,600,,13,0.011,0.007,16,3638,6
10,10,9,5,17,600,,16,0.011,0.007,20,2973,6
10,10,9,6,17,600,,13,0.028,0.024,77,14628,7
10,10,9,7,17,600,,17,0.028,0.024,38,14683,7
10,10,9,8,17,600,,19,0.012,0.008,8,1060,8
10,10,9,9,17,600,,13,0.010,0.006,7,920,7
10,10,10,1,17,600,,3,0.004,0.000,1,23,1
10,10,10,2,17,600,,13,0.006,0.002,12,869,6
10,10,10,3,17,600,,8,0.014,0.011,59,6229,12
10,10,10,4,17,600,,13,0.006,0.002,4,490,4
10,10,10,5,17,600,,16,0.034,0.030,63,19979,5
10,10,10,6,17,600,,17,0.009,0.005,18,1467,6
10,10,10,7,17,600,,12,0.041,0.038,61,21982,9
10,10,10,8,17,600,,14,0.015,0.012,21,2574,10
10,10,10,9,17,600,,15,0.023,0.019,79,4144,11
10,10,10,10,17,600,,18,0.025,0.021,62,4116,10
10,20,1,1,17,600,,13,0.004,0.000,1,15,1
10,20,2,1,17,600,,0,0.000,0.000,0,0,0
10,20,2,2,17,600,,17,0.003,0.000,1,31,1
10,20,3,1,17,600,,0,0.000,0.000,0,0,0
10,20,3,2,17,600,Unsolvable,,0.003,0.000,0,2,1
10,20,3,3,17,600,,19,0.003,0.000,1,45,1
10,20,4,1,17,600,,3,0.003,0.000,1,11,1
10,20,4,2,17,600,,9,0.003,0.000,1,24,1
10,20,4,3,17,600,,13,0.004,0.001,3,201,3
10,20,4,4,17,600,,20,0.004,0.001,2,171,2
10,20,5,1,17,600,,10,0.004,0.001,2,361,2
10,20,5,2,17,600,,15,0.003,0.000,1,25,1
10,20,5,3,17,600,,19,0.008,0.005,7,3529,3
10,20,5,4,17,600,,10,0.007,0.004,16,2363,4
10,20,5,5,17,600,,15,0.006,0.002,12,807,5
10,20,6,1,17,600,,17,0.005,0.002,4,1159,4
10,20,6,2,17,600,,18,0.004,0.000,2,150,2
10,20,6,3,17,600,,10,0.004,0.001,5,343,5
10,20,6,4,17,600,,23,0.006,0.002,2,1427,2
10,20,6,5,17,600,,17,0.030,0.026,184,14059,7
10,20,6,6,17,600,,15,0.013,0.010,82,4421,6
10,20,7,1,17,600,,0,0.000,0.000,0,0,0
10,20,7,2,17,600,,13,0.005,0.002,7,1006,4
10,20,7,3,17,600,,11,0.011,0.008,35,5209,5
10,20,7,4,17,600,,15,0.006,0.003,19,1265,6
10,20,7,5,17,600,,13,0.008,0.002,4,595,4
10,20,7,6,17,600,,15,0.015,0.011,30,7157,10
10,20,7,7,17,600,,16,0.009,0.005,22,1386,7
10,20,8,1,17,600,,0,0.000,0.000,0,0,0
10,20,8,2,17,600,,8,0.007,0.003,12,1687,12
10,20,8,3,17,600,,16,0.045,0.042,160,27832,12
