g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
10,10,1,1,18,600,,24,0.007,0.000,1,26,1
10,10,2,1,18,600,,9,0.007,0.000,1,13,1
10,10,2,2,18,600,,10,0.005,0.000,1,23,1
10,10,3,1,18,600,,1,0.004,0.000,1,7,1
10,10,3,2,18,600,,16,0.005,0.001,4,243,2
10,10,3,3,18,600,,10,0.004,0.000,1,16,1
10,10,4,1,18,600,,11,0.004,0.000,1,19,1
10,10,4,2,18,600,,11,0.005,0.001,2,527,2
10,10,4,3,18,600,,15,0.004,0.001,3,361,3
10,10,4,4,18,600,,9,0.004,0.000,1,36,1
10,10,5,1,18,600,,0,0.000,0.000,0,0,0
10,10,5,2,18,600,,8,0.004,0.001,3,311,3
10,10,5,3,18,600,,16,0.005,0.001,5,750,3
10,10,5,4,18,600,,16,0.007,0.004,14,1976,5
10,10,5,5,18,600,,12,0.004,0.000,1,62,1
10,10,6,1,18,600,,12,0.006,0.002,4,1511,4
10,10,6,2,18,600,,14,0.007,0.004,4,2606,4
10,10,6,3,18,600,,13,0.004,0.000,2,99,2
10,10,6,4,18,600,,18,0.006,0.002,5,670,5
10,10,6,5,18,600,,10,0.004,0.000,2,112,2
10,10,6,6,18,600,,17,0.007,0.003,8,826,6
10,10,7,1,18,600,,4,0.004,0.000,1,18,1
10,10,7,2,18,600,,15,0.011,0.007,9,5054,8
10,10,7,3,18,600,,14,0.005,0.001,6,612,6
10,10,7,4,18,600,,16,0.031,0.027,28,19199,6
10,10,7,5,18,600,,19,0.006,0.002,4,557,4
10,10,7,6,18,600,,17,0.015,0.011,33,5720,6
10,10,7,7,18,600,,22,0.011,0.007,16,1720,7
10,10,8,1,18,600,,7,0.004,0.000,1,23,1
10,10,8,2,18,600,,11,0.008,0.004,11,2479,4
10,10,8,3,18,600,,13,0.008,0.004,4,2256,4
10,10,8,4,18,600,,17,22.950,22.946,16885,17011941,4
10,10,8,5,18,600,,19,0.071,0.012,12,6668,7
10,10,8,6,18,600,,13,0.006,0.002,4,433,4
10,10,8,7,18,600,,19,0.016,0.012,42,5081,8
10,10,8,8,18,600,,18,0.077,0.073,743,33356,8
10,10,9,1,18,600,,0,0.000,0.000,0,0,0
10,10,9,2,18,600,,7,0.004,0.000,1,32,1
10,10,9,3,18,600,,11,0.006,0.003,6,1367,5
10,10,9,4,18,600,,10,0.004,0.000,1,55,1
10,10,9,5,18,600,,13,0.006,0.002,3,722,3
10,10,9,6,18,600,,21,0.020,0.017,71,8827,6
10,10,9,7,18,600,,16,0.013,0.010,33,2372,8
10,10,9,8,18,600,,13,0.009,0.006,16,1152,7
10,10,9,9,18,600,,16,0.036,0.032,95,17154,8
10,10,10,1,18,600,,20,26.247,26.244,8969,18056913,10
10,10,10,2,18,600,,13,5.165,5.161,6461,3555662,14
10,10,10,3,18,600,,11,0.006,0.002,8,925,4
10,10,10,4,18,600,,6,0.004,0.000,1,40,1
10,10,10,5,18,600,,10,0.010,0.006,16,2917,6
10,10,10,6,18,600,,17,0.046,0.042,132,23696,8
10,10,10,7,18,600,,11,0.015,0.011,41,3265,8
10,10,10,8,18,600,,13,0.072,0.068,238,37203,9
10,10,10,9,18,600,,17,0.077,0.073,191,41870,9
10,10,10,10,18,600,,17,0.023,0.018,52,3179,10
10,20,1,1,18,600,,10,0.003,0.000,1,12,1
10,20,2,1,18,600,,5,0.003,0.000,1,9,1
10,20,2,2,18,600,,15,0.003,0.000,3,145,2
10,20,3,1,18,600,,3,0.003,0.000,1,9,1
10,20,3,2,18,600,,18,0.003,0.000,1,24,1
10,20,3,3,18,600,,19,0.004,0.001,5,312,3
10,20,4,1,18,600,,15,0.004,0.001,2,758,2
10,20,4,2,18,600,,30,0.010,0.007,5,5267,2
10,20,4,3,18,600,,17,0.005,0.000,1,39,1
10,20,4,4,18,600,,16,0.004,0.001,10,520,4
10,20,5,1,18,600,,0,0.000,0.000,0,0,0
10,20,5,2,18,600,,15,0.007,0.003,5,2136,4
10,20,5,3,18,600,,10,0.003,0.000,1,36,1
10,20,5,4,18,600,,18,0.004,0.001,5,431,4
10,20,5,5,18,600,,15,0.004,0.001,2,162,2
10,20,6,1,18,600,,19,0.003,0.000,1,31,1
10,20,6,2,18,600,,14,0.003,0.000,1,37,1
10,20,6,3,18,600,,21,0.003,0.000,2,167,2
10,20,6,4,18,600,,14,0.005,0.002,11,1038,4
10,20,6,5,18,600,,18,0.006,0.003,12,974,5
10,20,6,6,18,600,,16,0.006,0.003,6,712,6
10,20,7,1,18,600,,11,0.009,0.006,12,3998,7
10,20,7,2,18,600,,14,0.003,0.000,1,36,1
10,20,7,3,18,600,,14,0.008,0.005,8,2889,8
10,20,7,4,18,600,,17,0.007,0.004,15,2592,3
10,20,7,5,18,600,,15,0.007,0.004,18,1548,7
10,20,7,6,18,600,,18,0.007,0.003,16,1018,6
10,20,7,7,18,600,,13,0.004,0.000,1,68,1
10,20,8,1,18,600,,21,0.011,0.008,11,6257,8
10,20,8,2,18,600,,13,0.011,0.007,10,5291,2
10,20,8,3,18,600,,9,0.006,0.003,8,1222,8
10,20,8,4,18,600,,16,0.005,0.001,9,552,3
10,20,8,5,18,600,,12,0.010,0.007,32,3555,6
10,20,8,6,18,600,,14,0.014,0.011,44,5093,10
10,20,8,7,18,600,,15,0.040,0.037,167,23768,6
10,20,8,8,18,600,,16,0.021,0.018,138,6326,8
10,20,9,1,18,600,,26,0.016,0.012,7,9423,7
10,20,9,2,18,600,,10,0.004,0.000,2,123,2
10,20,9,3,18,600,,9,0.004,0.001,4,241,4
10,20,9,4,18,600,,17,0.040,0.034,48,24435,5
10,20,9,5,18,600,,12,0.153,0.149,291,107169,5
10,20,9,6,18,600,,21,0.032,0.028,83,16737,6
10,20,9,7,18,600,,13,0.038,0.034,91,19458,9
10,20,9,8,18,600,,23,0.033,0.029,182,10384,8
10,20,9,9,18,600,,17,0.262,0.258,937,160089,9
10,20,10,1,18,600,,13,0.004,0.000,2,101,2
10,20,10,2,18,600,,13,0.007,0.004,24,1606,11
10,20,10,3,18,600,,8,0.036,0.032,122,20516,13
10,20,10,4,18,600,,11,0.009,0.005,10,3336,4
10,20,10,5,18,600,,11,0.017,0.014,34,8479,8
10,20,10,6,18,600,,18,0.037,0.034,107,20861,6
10,20,10,7,18,600,,16,0.019,0.016,72,7108,8
10,20,10,8,18,600,,15,0.018,0.014,67,3592,8
10,20,10,9,18,600,Timeout,,734.039,734.036,1714951,113871708,9
10,20,10,10,18,600,,22,12.054,0.131,541,49704,10
