g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
10,10,1,1,10,600,,5,0.007,0.000,1,7,1
10,10,2,1,10,600,,0,0.000,0.000,0,0,0
10,10,2,2,10,600,,16,0.007,0.000,1,32,1
10,10,3,1,10,600,,0,0.000,0.000,0,0,0
10,10,3,2,10,600,,10,0.005,0.000,1,23,1
10,10,3,3,10,600,,19,0.004,0.000,1,50,1
10,10,4,1,10,600,,6,0.004,0.000,1,14,1
10,10,4,2,10,600,,11,0.004,0.000,1,29,1
10,10,4,3,10,600,,13,0.004,0.000,1,42,1
10,10,4,4,10,600,,10,0.004,0.000,1,36,1
10,10,5,1,10,600,,13,0.004,0.000,1,23,1
10,10,5,2,10,600,,9,0.004,0.000,1,25,1
10,10,5,3,10,600,,18,0.006,0.003,4,1650,4
10,10,5,4,10,600,,19,0.005,0.001,4,443,4
10,10,5,5,10,600,,16,0.009,0.005,38,1915,5
10,10,6,1,10,600,,18,0.005,0.001,2,942,2
10,10,6,2,10,600,,11,0.006,0.002,3,1018,3
10,10,6,3,10,600,,10,0.004,0.000,1,31,1
10,10,6,4,10,600,,14,0.006,0.002,3,1373,3
10,10,6,5,10,600,,17,0.007,0.002,6,602,6
10,10,6,6,10,600,,13,0.005,0.001,3,277,3
10,10,7,1,10,600,,6,0.004,0.000,3,199,3
10,10,7,2,10,600,,12,0.007,0.003,7,1982,5
10,10,7,3,10,600,,15,0.007,0.003,7,1814,5
10,10,7,4,10,600,,16,0.006,0.002,4,1205,3
10,10,7,5,10,600,,19,0.009,0.005,12,3067,4
10,10,7,6,10,600,,17,0.014,0.010,39,5418,6
10,10,7,7,10,600,,19,0.008,0.004,12,1298,6
10,10,8,1,10,600,,24,0.024,0.020,11,15186,8
10,10,8,2,10,600,,7,0.004,0.000,1,23,1
10,10,8,3,10,600,,13,0.008,0.003,32,1594,8
10,10,8,4,10,600,,9,0.006,0.001,4,415,4
10,10,8,5,10,600,,13,0.019,0.014,16,9049,7
10,10,8,6,10,600,,10,0.009,0.004,10,1418,7
10,10,8,7,10,600,,13,0.010,0.005,10,2177,6
10,10,8,8,10,600,,16,0.011,0.007,11,1336,8
10,10,9,1,10,600,,13,0.008,0.004,5,2701,5
10,10,9,2,10,600,,8,0.006,0.001,4,687,4
10,10,9,3,10,600,,7,0.006,0.002,10,444,6
10,10,9,4,10,600,,13,0.008,0.004,13,1564,5
10,10,9,5,10,600,,15,0.249,0.245,292,174308,5
10,10,9,6,10,600,,18,0.118,0.114,224,74384,6
10,10,9,7,10,600,,16,0.035,0.030,63,17179,8
10,10,9,8,10,600,,15,0.021,0.017,38,8245,8
10,10,9,9,10,600,,17,0.029,0.025,147,7264,9
10,10,10,1,10,600,,5,0.004,0.000,1,25,1
10,10,10,2,10,600,,11,0.004,0.000,1,31,1
10,10,10,3,10,600,,17,0.015,0.012,19,7037,9
10,10,10,4,10,600,,14,0.005,0.001,2,129,2
10,10,10,5,10,600,,13,0.346,0.342,455,232532,7
10,10,10,6,10,600,,14,0.006,0.001,4,272,3
10,10,10,7,10,600,,12,0.007,0.003,4,485,4
10,10,10,8,10,600,,16,0.013,0.009,15,1521,9
10,10,10,9,10,600,,10,0.018,0.014,49,2411,10
10,10,10,10,10,600,,16,0.024,0.019,63,3753,10
10,20,1,1,10,600,Unsolvable,,0.004,0.000,0,0,0
10,20,2,1,10,600,,13,0.003,0.000,1,17,1
10,20,2,2,10,600,,13,0.003,0.000,1,28,1
10,20,3,1,10,600,,14,0.003,0.000,1,20,1
10,20,3,2,10,600,,12,0.004,0.001,2,479,2
10,20,3,3,10,600,,15,0.004,0.001,4,269,3
10,20,4,1,10,600,,7,0.003,0.000,1,15,1
10,20,4,2,10,600,,18,0.004,0.001,2,779,2
10,20,4,3,10,600,,19,0.007,0.004,11,2480,3
10,20,4,4,10,600,,14,0.004,0.001,2,148,2
10,20,5,1,10,600,Unsolvable,,0.003,0.000,0,0,0
10,20,5,2,10,600,,10,0.035,0.032,112,24153,4
10,20,5,3,10,600,,17,0.005,0.001,7,593,5
10,20,5,4,10,600,,17,0.004,0.001,3,264,3
10,20,5,5,10,600,,15,0.005,0.001,4,420,4
10,20,6,1,10,600,,0,0.000,0.000,0,0,0
