g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
5,10,1,1,19,1|2|600|4|1|1,,0,0,0,0,2,240,150,436,0,0,0
5,10,1,2,19,1|2|600|4|1|1,,16,0,45,65,111,16388,5625,44884,12,16,16
5,10,1,3,19,1|2|600|4|1|1,,20,0,53,797,852,20214,6300,56106,10,20,20
5,10,1,4,19,1|2|600|4|1|1,,26,0,86,14502,14590,41521,12375,116241,8,26,26
5,10,1,5,19,1|2|600|4|1|1,,19,0,113,683,797,50136,14850,138476,8,19,19
5,10,1,6,19,1|2|600|4|1|1,,34,0,146,143046,143195,68593,19425,192109,9,34,34
5,10,1,7,19,1|2|600|4|1|1,,42,0,306,357590,357899,141645,39000,401033,8,42,42
5,10,1,8,19,1|2|600|4|1|1,Timeout,,0,469,737074,0,215220,60075,603388,11,45,-1
5,10,1,9,19,1|2|600|4|1|1,Timeout,,0,442,798298,0,197656,54750,553996,9,37,72
5,10,1,10,19,1|2|600|4|1|1,Timeout,,0,550,801913,0,246222,66825,694550,10,41,80
5,10,2,1,19,1|2|600|4|1|1,,7,0,11,3,14,5218,1800,14795,7,7,7
5,10,2,2,19,1|2|600|4|1|1,,4,0,21,6,28,7063,2100,20707,3,4,4
5,10,2,3,19,1|2|600|4|1|1,,9,0,40,89,130,17655,4875,53515,6,9,9
5,10,2,4,19,1|2|600|4|1|1,,26,0,163,7386,7550,70200,18450,216508,10,26,26
5,10,2,5,19,1|2|600|4|1|1,,11,0,70,219,291,26891,6825,82079,6,11,11
5,10,2,6,19,1|2|600|4|1|1,,21,0,135,477285,477421,59390,15000,181770,12,21,21
5,10,2,7,19,1|2|600|4|1|1,,21,0,278,193537,193817,113264,27675,352776,10,21,21
5,10,2,8,19,1|2|600|4|1|1,,17,0,236,55597,55835,102539,24750,319279,8,17,17
5,10,2,9,19,1|2|600|4|1|1,Timeout,,0,207,870653,0,87674,20625,273834,12,13,-1
5,10,2,10,19,1|2|600|4|1|1,Timeout,,0,218,916099,0,93466,22500,288726,12,13,-1
5,10,3,1,19,1|2|600|4|1|1,,3,0,8,1,10,3794,1200,10742,3,3,3
5,10,3,2,19,1|2|600|4|1|1,,9,0,32,5,39,14140,3750,43985,9,9,9
5,10,3,3,19,1|2|600|4|1|1,,7,0,53,33,87,22999,5850,72627,6,7,7
5,10,3,4,19,1|2|600|4|1|1,,9,0,83,97,181,33610,7875,109124,7,9,9
5,10,3,5,19,1|2|600|4|1|1,,8,0,78,105,185,28935,6600,93699,5,8,8
5,10,3,6,19,1|2|600|4|1|1,,7,0,96,67,165,39600,8775,129740,6,7,7
5,10,3,7,19,1|2|600|4|1|1,,13,0,127,21165,21293,51219,11250,167819,7,13,13
5,10,3,8,19,1|2|600|4|1|1,Timeout,,0,147,899620,0,58057,12375,192459,7,11,14
5,10,3,9,19,1|2|600|4|1|1,Timeout,,0,229,622416,0,90853,18900,303169,10,11,20
5,10,3,10,19,1|2|600|4|1|1,Timeout,,0,227,891189,0,89830,18525,299968,9,10,-1
5,10,4,1,19,1|2|600|4|1|1,,1,0,4,1,6,2329,750,6374,1,1,1
